"DateTime","(deg F) Mean Temperature (CFSR) at California, 2010-01-01 to 2019-03-14"
"2016-05-25:12 AM",56.257
"2016-05-26:12 AM",59.4658
"2016-05-27:12 AM",62.5482
"2016-05-28:12 AM",64.4547
"2016-05-29:12 AM",64.9702
"2016-05-30:12 AM",68.0812
"2016-05-31:12 AM",71.8128
"2016-06-01:12 AM",72.486
"2016-06-02:12 AM",72.3333
"2016-06-03:12 AM",75.3481
"2016-06-04:12 AM",76.6312
"2016-06-05:12 AM",73.9506
"2016-06-06:12 AM",73.8664
"2016-06-07:12 AM",73.0648
"2016-06-08:12 AM",71.3595
"2016-06-09:12 AM",68.8624
"2016-06-10:12 AM",66.1762
"2016-06-11:12 AM",65.8296
"2016-06-12:12 AM",66
"2016-06-13:12 AM",64.8792
"2016-06-14:12 AM",62.6263
"2016-06-15:12 AM",58.687
"2016-06-16:12 AM",58.8519
"2016-06-17:12 AM",62.5393
"2016-06-18:12 AM",66.1863
"2016-06-19:12 AM",71.8419
"2016-06-20:12 AM",75.9686
"2016-06-21:12 AM",76.9649
"2016-06-22:12 AM",74.7271
"2016-06-23:12 AM",71.9217
"2016-06-24:12 AM",71.5523
"2016-06-25:12 AM",73.7204
"2016-06-26:12 AM",76.0568
"2016-06-27:12 AM",78.5894
"2016-06-28:12 AM",78.7505
"2016-06-29:12 AM",78.4242
"2016-06-30:12 AM",76.4661
"2016-07-01:12 AM",75.8458
"2016-07-02:12 AM",74.0932
"2016-07-03:12 AM",72.7556
"2016-07-04:12 AM",71.6738
"2016-07-05:12 AM",70.5015
"2016-07-06:12 AM",69.8184
"2016-07-07:12 AM",69.7428
"2016-07-08:12 AM",69.7829
"2016-07-09:12 AM",70.2772
"2016-07-10:12 AM",67.7512
"2016-07-11:12 AM",68.7864
"2016-07-12:12 AM",69.6344
"2016-07-13:12 AM",72.9793
"2016-07-14:12 AM",75.5609
"2016-07-15:12 AM",75.7071
"2016-07-16:12 AM",73.7568
"2016-07-17:12 AM",71.5798
"2016-07-18:12 AM",69.7532
"2016-07-19:12 AM",70.3981
"2016-07-20:12 AM",72.3054
"2016-07-21:12 AM",73.7352
"2016-07-22:12 AM",75.6172
"2016-07-23:12 AM",77.8764
"2016-07-24:12 AM",78.3316
"2016-07-25:12 AM",77.103
"2016-07-26:12 AM",79.3776
"2016-07-27:12 AM",81.1675
"2016-07-28:12 AM",81.9203
"2016-07-29:12 AM",82.3631
"2016-07-30:12 AM",80.1505
"2016-07-31:12 AM",76.6782
"2016-08-01:12 AM",74.9104
"2016-08-02:12 AM",74.5659
"2016-08-03:12 AM",75.087
"2016-08-04:12 AM",73.8291
"2016-08-05:12 AM",71.2438
"2016-08-06:12 AM",70.9029
"2016-08-07:12 AM",70.6273
"2016-08-08:12 AM",71.0334
"2016-08-09:12 AM",70.4521
"2016-08-10:12 AM",70.6964
"2016-08-11:12 AM",72.27
"2016-08-12:12 AM",74.1805
"2016-08-13:12 AM",77.0601
"2016-08-14:12 AM",77.6998
"2016-08-15:12 AM",76.9395
"2016-08-16:12 AM",76.4782
"2016-08-17:12 AM",76.8315
"2016-08-18:12 AM",76.145
"2016-08-19:12 AM",75.7821
"2016-08-20:12 AM",75.2049
"2016-08-21:12 AM",73.6822
"2016-08-22:12 AM",72.6532
"2016-08-23:12 AM",72.0603
"2016-08-24:12 AM",72.5376
"2016-08-25:12 AM",72.2228
"2016-08-26:12 AM",70.1674
"2016-08-27:12 AM",69.192
"2016-08-28:12 AM",70.5688
"2016-08-29:12 AM",72.4707
"2016-08-30:12 AM",74.0327
"2016-08-31:12 AM",73.1032
"2016-09-01:12 AM",71.1831
"2016-09-02:12 AM",69.3212
"2016-09-03:12 AM",67.1594
"2016-09-04:12 AM",62.8579
"2016-09-05:12 AM",63.952
"2016-09-06:12 AM",67.5725
"2016-09-07:12 AM",71.049
"2016-09-08:12 AM",71.0046
"2016-09-09:12 AM",72.4053
"2016-09-10:12 AM",73.5427
"2016-09-11:12 AM",70.9119
"2016-09-12:12 AM",65.7964
"2016-09-13:12 AM",60.0129
"2016-09-14:12 AM",60.0789
"2016-09-15:12 AM",64.6119
"2016-09-16:12 AM",67.6672
"2016-09-17:12 AM",70.6411
"2016-09-18:12 AM",73.6626
"2016-09-19:12 AM",73.7955
"2016-09-20:12 AM",70.1366
"2016-09-21:12 AM",65.3144
"2016-09-22:12 AM",58.7178
"2016-09-23:12 AM",58.0172
"2016-09-24:12 AM",65.4568
"2016-09-25:12 AM",71.6493
"2016-09-26:12 AM",74.2201
"2016-09-27:12 AM",72.9997
"2016-09-28:12 AM",70.47
"2016-09-29:12 AM",68.3377
"2016-09-30:12 AM",65.6071
"2016-10-01:12 AM",61.3476
"2016-10-02:12 AM",55.9834
"2016-10-03:12 AM",52.0597
"2016-10-04:12 AM",55.9652
"2016-10-05:12 AM",55.7902
"2016-10-06:12 AM",58.6339
"2016-10-07:12 AM",63.4015
"2016-10-08:12 AM",67.1279
"2016-10-09:12 AM",66.4491
"2016-10-10:12 AM",65.5309
"2016-10-11:12 AM",62.1997
"2016-10-12:12 AM",60.525
"2016-10-13:12 AM",60.9886
"2016-10-14:12 AM",60.971
"2016-10-15:12 AM",59.5942
"2016-10-16:12 AM",58.1157
"2016-10-17:12 AM",56.8458
"2016-10-18:12 AM",55.6376
"2016-10-19:12 AM",58.0572
"2016-10-20:12 AM",62.1712
"2016-10-21:12 AM",63.1582
"2016-10-22:12 AM",61.8391
"2016-10-23:12 AM",60.1288
"2016-10-24:12 AM",58.7442
"2016-10-25:12 AM",57.5125
"2016-10-26:12 AM",60.9976
"2016-10-27:12 AM",59.4937
"2016-10-28:12 AM",58.6184
"2016-10-29:12 AM",58.5786
"2016-10-30:12 AM",57.025
"2016-10-31:12 AM",52.3693
"2016-11-01:12 AM",51.8266
"2016-11-02:12 AM",53.4547
"2016-11-03:12 AM",57.1379
"2016-11-04:12 AM",59.0425
"2016-11-05:12 AM",58.2458
"2016-11-06:12 AM",57.0223
"2016-11-07:12 AM",58.6393
"2016-11-08:12 AM",61.3413
"2016-11-09:12 AM",61.5047
"2016-11-10:12 AM",61.3085
"2016-11-11:12 AM",60.2199
"2016-11-12:12 AM",59.0063
"2016-11-13:12 AM",57.8874
"2016-11-14:12 AM",58.1446
"2016-11-15:12 AM",56.5207
"2016-11-16:12 AM",51.0408
"2016-11-17:12 AM",44.9748
"2016-11-18:12 AM",47.6973
"2016-11-19:12 AM",49.3531
"2016-11-20:12 AM",50.4703
"2016-11-21:12 AM",48.1172
"2016-11-22:12 AM",45.8866
"2016-11-23:12 AM",46.283
"2016-11-24:12 AM",45.1353
"2016-11-25:12 AM",45.2482
"2016-11-26:12 AM",43.9741
"2016-11-27:12 AM",42.3531
"2016-11-28:12 AM",42.9314
"2016-11-29:12 AM",41.6176
"2016-11-30:12 AM",41.2754
"2016-12-01:12 AM",40.7457
"2016-12-02:12 AM",39.6145
"2016-12-03:12 AM",42.8148
"2016-12-04:12 AM",46.0344
"2016-12-05:12 AM",44.8948
"2016-12-06:12 AM",41.4664
"2016-12-07:12 AM",37.6129
"2016-12-08:12 AM",42.2202
"2016-12-09:12 AM",47.9491
"2016-12-10:12 AM",49.6495
"2016-12-11:12 AM",47.4764
"2016-12-12:12 AM",46.0665
"2016-12-13:12 AM",46.431
"2016-12-14:12 AM",49.2165
"2016-12-15:12 AM",49.8652
"2016-12-16:12 AM",45.2041
"2016-12-17:12 AM",35.8365
"2016-12-18:12 AM",34.3866
"2016-12-19:12 AM",37.6407
"2016-12-20:12 AM",42.3822
"2016-12-21:12 AM",44.1306
"2016-12-22:12 AM",42.9292
"2016-12-23:12 AM",42.0404
"2016-12-24:12 AM",37.623
"2016-12-25:12 AM",32.6111
"2016-12-26:12 AM",33.7872
"2016-12-27:12 AM",38.6233
"2016-12-28:12 AM",41.8939
"2016-12-29:12 AM",44.775
"2016-12-30:12 AM",44.8232
"2016-12-31:12 AM",42.0193
"2017-01-01:12 AM",38.8175
"2017-01-02:12 AM",37.5528
"2017-01-03:12 AM",39.447
"2017-01-04:12 AM",43.2711
"2017-01-05:12 AM",41.0434
"2017-01-06:12 AM",35.4781
"2017-01-07:12 AM",40.0363
"2017-01-08:12 AM",47.91
"2017-01-09:12 AM",46.5309
"2017-01-10:12 AM",45.1333
"2017-01-11:12 AM",45.0849
"2017-01-12:12 AM",40.3207
"2017-01-13:12 AM",38.4067
"2017-01-14:12 AM",40.3848
"2017-01-15:12 AM",40.3021
"2017-01-16:12 AM",40.1351
"2017-01-17:12 AM",40.9901
"2017-01-18:12 AM",41.7706
"2017-01-19:12 AM",42.7717
"2017-01-20:12 AM",40.8472
"2017-01-21:12 AM",39.5724
"2017-01-22:12 AM",40.4103
"2017-01-23:12 AM",38.2939
"2017-01-24:12 AM",34.7043
"2017-01-25:12 AM",34.6158
"2017-01-26:12 AM",36.5412
"2017-01-27:12 AM",37.6219
"2017-01-28:12 AM",40.3939
"2017-01-29:12 AM",43.7443
"2017-01-30:12 AM",46.6191
"2017-01-31:12 AM",46.908
"2017-02-01:12 AM",46.5865
"2017-02-02:12 AM",45.941
"2017-02-03:12 AM",48.864
"2017-02-04:12 AM",47.8252
"2017-02-05:12 AM",46.8352
"2017-02-06:12 AM",46.8568
"2017-02-07:12 AM",50.1636
"2017-02-08:12 AM",52.8112
"2017-02-09:12 AM",54.1981
"2017-02-10:12 AM",50.4626
"2017-02-11:12 AM",46.3359
"2017-02-12:12 AM",46.2141
"2017-02-13:12 AM",47.7973
"2017-02-14:12 AM",49.5981
"2017-02-15:12 AM",50.4817
"2017-02-16:12 AM",50.0056
"2017-02-17:12 AM",46.7418
"2017-02-18:12 AM",45.8899
"2017-02-19:12 AM",43.878
"2017-02-20:12 AM",47.1969
"2017-02-21:12 AM",48.5224
"2017-02-22:12 AM",43.1253
"2017-02-23:12 AM",37.0342
"2017-02-24:12 AM",35.6349
"2017-02-25:12 AM",37.737
"2017-02-26:12 AM",38.035
"2017-02-27:12 AM",38.7765
"2017-02-28:12 AM",39.4558
"2017-03-01:12 AM",42.2911
"2017-03-02:12 AM",46.2742
"2017-03-03:12 AM",48.3921
"2017-03-04:12 AM",47.2995
"2017-03-05:12 AM",41.5465
"2017-03-06:12 AM",38.0993
"2017-03-07:12 AM",43.9029
"2017-03-08:12 AM",50.0934
"2017-03-09:12 AM",55.4207
"2017-03-10:12 AM",55.877
"2017-03-11:12 AM",56.6652
"2017-03-12:12 AM",57.594
"2017-03-13:12 AM",59.5733
"2017-03-14:12 AM",60.0472
"2017-03-15:12 AM",58.7878
"2017-03-16:12 AM",57.7908
"2017-03-17:12 AM",58.5403
"2017-03-18:12 AM",58.2931
"2017-03-19:12 AM",57.7744
"2017-03-20:12 AM",56.1756
"2017-03-21:12 AM",53.371
"2017-03-22:12 AM",49.7323
"2017-03-23:12 AM",46.3282
"2017-03-24:12 AM",48.4086
"2017-03-25:12 AM",49.7863
"2017-03-26:12 AM",48.992
"2017-03-27:12 AM",49.2316
"2017-03-28:12 AM",50.5972
"2017-03-29:12 AM",55.3186
"2017-03-30:12 AM",53.0056
"2017-03-31:12 AM",48.4356
"2017-04-01:12 AM",54.5475
"2017-04-02:12 AM",56.9107
"2017-04-03:12 AM",54.54
"2017-04-04:12 AM",54.7232
"2017-04-05:12 AM",56.9959
"2017-04-06:12 AM",54.7961
"2017-04-07:12 AM",52.3263
"2017-04-08:12 AM",48.5812
"2017-04-09:12 AM",45.415
"2017-04-10:12 AM",49.251
"2017-04-11:12 AM",51.746
"2017-04-12:12 AM",53.7703
"2017-04-13:12 AM",50.7546
"2017-04-14:12 AM",47.8674
"2017-04-15:12 AM",51.7701
"2017-04-16:12 AM",54.2287
"2017-04-17:12 AM",55.0609
"2017-04-18:12 AM",55.04
"2017-04-19:12 AM",53.7444
"2017-04-20:12 AM",54.5738
"2017-04-21:12 AM",58.0192
"2017-04-22:12 AM",59.581
"2017-04-23:12 AM",57.7371
"2017-04-24:12 AM",53.5055
"2017-04-25:12 AM",53.4306
"2017-04-26:12 AM",56.2447
"2017-04-27:12 AM",57.3111
"2017-04-28:12 AM",54.6076
"2017-04-29:12 AM",56.0797
"2017-04-30:12 AM",59.281
"2017-05-01:12 AM",63.2856
"2017-05-02:12 AM",66.5533
"2017-05-03:12 AM",69.7633
"2017-05-04:12 AM",69.5707
"2017-05-05:12 AM",64.931
"2017-05-06:12 AM",54.7092
"2017-05-07:12 AM",52.2311
"2017-05-08:12 AM",57.1631
"2017-05-09:12 AM",60.7041
"2017-05-10:12 AM",60.1475
"2017-05-11:12 AM",59.7189
"2017-05-12:12 AM",56.3029
"2017-05-13:12 AM",52.5279
"2017-05-14:12 AM",52.7405
"2017-05-15:12 AM",51.7314
"2017-05-16:12 AM",51.6722
"2017-05-17:12 AM",54.4224
"2017-05-18:12 AM",57.5418
"2017-05-19:12 AM",62.3556
"2017-05-20:12 AM",66.4702
"2017-05-21:12 AM",69.0978
"2017-05-22:12 AM",71.3174
"2017-05-23:12 AM",72.6039
"2017-05-24:12 AM",68.9598
"2017-05-25:12 AM",62.7424
"2017-05-26:12 AM",59.5836
"2017-05-27:12 AM",62.0726
"2017-05-28:12 AM",66.2608
"2017-05-29:12 AM",68.1442
"2017-05-30:12 AM",66.6129
"2017-05-31:12 AM",62.9778
"2017-06-01:12 AM",63.4969
"2017-06-02:12 AM",67.3662
"2017-06-03:12 AM",69.7316
"2017-06-04:12 AM",68.751
"2017-06-05:12 AM",68.9896
"2017-06-06:12 AM",69.2485
"2017-06-07:12 AM",67.1821
"2017-06-08:12 AM",63.1389
"2017-06-09:12 AM",62.182
"2017-06-10:12 AM",59.3089
"2017-06-11:12 AM",54.745
"2017-06-12:12 AM",54.4041
"2017-06-13:12 AM",60.2269
"2017-06-14:12 AM",66.4803
"2017-06-15:12 AM",69.8117
"2017-06-16:12 AM",73.8228
"2017-06-17:12 AM",76.2078
"2017-06-18:12 AM",79.8242
"2017-06-19:12 AM",81.5549
"2017-06-20:12 AM",80.9101
"2017-06-21:12 AM",79.947
"2017-06-22:12 AM",80.8354
"2017-06-23:12 AM",79.1501
"2017-06-24:12 AM",79.6159
"2017-06-25:12 AM",78.879
"2017-06-26:12 AM",74.7558
"2017-06-27:12 AM",72.0754
"2017-06-28:12 AM",70.9704
"2017-06-29:12 AM",71.4726
"2017-06-30:12 AM",73.1239
"2017-07-01:12 AM",72.7435
"2017-07-02:12 AM",72.8805
"2017-07-03:12 AM",73.1496
"2017-07-04:12 AM",74.1286
"2017-07-05:12 AM",75.1197
"2017-07-06:12 AM",77.7205
"2017-07-07:12 AM",80.2515
"2017-07-08:12 AM",82.1957
"2017-07-09:12 AM",77.9081
"2017-07-10:12 AM",76.6708
"2017-07-11:12 AM",75.7612
"2017-07-12:12 AM",74.8866
"2017-07-13:12 AM",75.1622
"2017-07-14:12 AM",76.0861
"2017-07-15:12 AM",77.8026
"2017-07-16:12 AM",79.4928
"2017-07-17:12 AM",77.5508
"2017-07-18:12 AM",74.1119
"2017-07-19:12 AM",72.5949
"2017-07-20:12 AM",72.4815
"2017-07-21:12 AM",73.3224
"2017-07-22:12 AM",76.6243
"2017-07-23:12 AM",78.2179
"2017-07-24:12 AM",75.1318
"2017-07-25:12 AM",73.7028
"2017-07-26:12 AM",73.9071
"2017-07-27:12 AM",76.5045
"2017-07-28:12 AM",76.8596
"2017-07-29:12 AM",75.9603
"2017-07-30:12 AM",76.7367
"2017-07-31:12 AM",79.0146
"2017-08-01:12 AM",81.9667
"2017-08-02:12 AM",81.4489
"2017-08-03:12 AM",80.1975
"2017-08-04:12 AM",78.184
"2017-08-05:12 AM",76.0995
"2017-08-06:12 AM",74.3803
"2017-08-07:12 AM",74.2257
"2017-08-08:12 AM",75.0092
"2017-08-09:12 AM",74.9377
"2017-08-10:12 AM",74.8283
"2017-08-11:12 AM",75.0895
"2017-08-12:12 AM",74.9493
"2017-08-13:12 AM",73.0951
"2017-08-14:12 AM",70.8165
"2017-08-15:12 AM",68.2399
"2017-08-16:12 AM",70.1991
"2017-08-17:12 AM",73.6396
"2017-08-18:12 AM",75.5749
"2017-08-19:12 AM",75.0268
"2017-08-20:12 AM",73.6936
"2017-08-21:12 AM",73.0935
"2017-08-22:12 AM",73.3717
"2017-08-23:12 AM",74.1918
"2017-08-24:12 AM",73.2529
"2017-08-25:12 AM",74.5473
"2017-08-26:12 AM",77.9581
"2017-08-27:12 AM",80.9116
"2017-08-28:12 AM",81.7383
"2017-08-29:12 AM",81.4257
"2017-08-30:12 AM",79.1379
"2017-08-31:12 AM",79.018
"2017-09-01:12 AM",82.3602
"2017-09-02:12 AM",83.718
"2017-09-03:12 AM",81.2426
"2017-09-04:12 AM",79.477
"2017-09-05:12 AM",77.3602
"2017-09-06:12 AM",75.7758
"2017-09-07:12 AM",72.5652
"2017-09-08:12 AM",70.5823
"2017-09-09:12 AM",70.5783
"2017-09-10:12 AM",74.1945
"2017-09-11:12 AM",78.0519
"2017-09-12:12 AM",75.4378
"2017-09-13:12 AM",71.4731
"2017-09-14:12 AM",65.5495
"2017-09-15:12 AM",64.2067
"2017-09-16:12 AM",65.4147
"2017-09-17:12 AM",65.3396
"2017-09-18:12 AM",64.8743
"2017-09-19:12 AM",61.7356
"2017-09-20:12 AM",61.5655
"2017-09-21:12 AM",57.2877
"2017-09-22:12 AM",54.5182
"2017-09-23:12 AM",56.6724
"2017-09-24:12 AM",59.284
"2017-09-25:12 AM",62.6223
"2017-09-26:12 AM",65.563
"2017-09-27:12 AM",67.6166
"2017-09-28:12 AM",67.7745
"2017-09-29:12 AM",66.9571
"2017-09-30:12 AM",65.2678
"2017-10-01:12 AM",62.6657
"2017-10-02:12 AM",58.7266
"2017-10-03:12 AM",56.6535
"2017-10-04:12 AM",58.2282
"2017-10-05:12 AM",60.8119
"2017-10-06:12 AM",64.7704
"2017-10-07:12 AM",66.0033
"2017-10-08:12 AM",62.9362
"2017-10-09:12 AM",60.3189
"2017-10-10:12 AM",60.0042
"2017-10-11:12 AM",58.3678
"2017-10-12:12 AM",56.4561
"2017-10-13:12 AM",57.0016
"2017-10-14:12 AM",59.2002
"2017-10-15:12 AM",62.5555
"2017-10-16:12 AM",64.8696
"2017-10-17:12 AM",64.5085
"2017-10-18:12 AM",64.5384
"2017-10-19:12 AM",60.3325
"2017-10-20:12 AM",54.8555
"2017-10-21:12 AM",52.2361
"2017-10-22:12 AM",59.1939
"2017-10-23:12 AM",66.4446
"2017-10-24:12 AM",69.8904
"2017-10-25:12 AM",68.7276
"2017-10-26:12 AM",67.2053
"2017-10-27:12 AM",66.589
"2017-10-28:12 AM",66.1287
"2017-10-29:12 AM",63.7515
"2017-10-30:12 AM",59.3944
"2017-10-31:12 AM",56.2282
"2017-11-01:12 AM",55.227
"2017-11-02:12 AM",52.7094
"2017-11-03:12 AM",52.1316
"2017-11-04:12 AM",51.0579
"2017-11-05:12 AM",49.2111
"2017-11-06:12 AM",49.028
"2017-11-07:12 AM",50.2014
"2017-11-08:12 AM",51.4999
"2017-11-09:12 AM",53.6706
"2017-11-10:12 AM",52.4023
"2017-11-11:12 AM",51.5034
"2017-11-12:12 AM",51.514
"2017-11-13:12 AM",52.8156
"2017-11-14:12 AM",52.9763
"2017-11-15:12 AM",52.3814
"2017-11-16:12 AM",54.1398
"2017-11-17:12 AM",51.8029
"2017-11-18:12 AM",47.4778
"2017-11-19:12 AM",47.7217
"2017-11-20:12 AM",50.4988
"2017-11-21:12 AM",57.1874
"2017-11-22:12 AM",60.0503
"2017-11-23:12 AM",60.854
"2017-11-24:12 AM",57.8178
"2017-11-25:12 AM",58.1626
"2017-11-26:12 AM",56.9905
"2017-11-27:12 AM",50.4759
"2017-11-28:12 AM",46.4963
"2017-11-29:12 AM",48.3741
"2017-11-30:12 AM",49.2159
"2017-12-01:12 AM",48.65
"2017-12-02:12 AM",48.5242
"2017-12-03:12 AM",47.5657
"2017-12-04:12 AM",41.6559
"2017-12-05:12 AM",42.4094
"2017-12-06:12 AM",45.2278
"2017-12-07:12 AM",47.0919
"2017-12-08:12 AM",48.4594
"2017-12-09:12 AM",49.2688
"2017-12-10:12 AM",49.9293
"2017-12-11:12 AM",50.005
"2017-12-12:12 AM",48.934
"2017-12-13:12 AM",49.8092
"2017-12-14:12 AM",50.7749
"2017-12-15:12 AM",50.6781
"2017-12-16:12 AM",46.7602
"2017-12-17:12 AM",43.9021
"2017-12-18:12 AM",45.7538
"2017-12-19:12 AM",45.4145
"2017-12-20:12 AM",43.2531
"2017-12-21:12 AM",37.4828
"2017-12-22:12 AM",38.9692
"2017-12-23:12 AM",42.9384
"2017-12-24:12 AM",45.7702
"2017-12-25:12 AM",47.1632
"2017-12-26:12 AM",47.3994
"2017-12-27:12 AM",47.5009
"2017-12-28:12 AM",48.7179
"2017-12-29:12 AM",49.9096
"2017-12-30:12 AM",49.845
"2017-12-31:12 AM",49.4215
"2018-01-01:12 AM",49.5914
"2018-01-02:12 AM",51.832
"2018-01-03:12 AM",51.7338
"2018-01-04:12 AM",51.7507
"2018-01-05:12 AM",52.7124
"2018-01-06:12 AM",51.3172
"2018-01-07:12 AM",48.6131
"2018-01-08:12 AM",48.6982
"2018-01-09:12 AM",48.8547
"2018-01-10:12 AM",46.3235
"2018-01-11:12 AM",47.431
"2018-01-12:12 AM",49.1401
"2018-01-13:12 AM",50.7704
"2018-01-14:12 AM",52.4493
"2018-01-15:12 AM",51.8117
"2018-01-16:12 AM",51.4513
"2018-01-17:12 AM",51.8801
"2018-01-18:12 AM",51.2528
"2018-01-19:12 AM",46.3345
"2018-01-20:12 AM",40.3351
"2018-01-21:12 AM",38.6915
"2018-01-22:12 AM",42.7053
"2018-01-23:12 AM",43.7167
"2018-01-24:12 AM",45.3583
"2018-01-25:12 AM",42.0849
"2018-01-26:12 AM",40.2688
"2018-01-27:12 AM",43.3908
"2018-01-28:12 AM",49.4087
"2018-01-29:12 AM",53.1691
"2018-01-30:12 AM",53.1163
"2018-01-31:12 AM",51.8412
"2018-02-01:12 AM",54.1063
"2018-02-02:12 AM",55.2855
"2018-02-03:12 AM",56.1236
"2018-02-04:12 AM",56.8186
"2018-02-05:12 AM",56.0678
"2018-02-06:12 AM",54.4683
"2018-02-07:12 AM",54.8454
"2018-02-08:12 AM",56.1913
"2018-02-09:12 AM",56.1376
"2018-02-10:12 AM",52.5002
"2018-02-11:12 AM",47.3108
"2018-02-12:12 AM",42.6245
"2018-02-13:12 AM",42.9498
"2018-02-14:12 AM",44.3095
"2018-02-15:12 AM",44.6774
"2018-02-16:12 AM",46.6986
"2018-02-17:12 AM",49.158
"2018-02-18:12 AM",46.5399
"2018-02-19:12 AM",36.8087
"2018-02-20:12 AM",33.8659
"2018-02-21:12 AM",36.0298
"2018-02-22:12 AM",36.2482
"2018-02-23:12 AM",35.5579
"2018-02-24:12 AM",36.1036
"2018-02-25:12 AM",39.8718
"2018-02-26:12 AM",39.5661
"2018-02-27:12 AM",37.3143
"2018-02-28:12 AM",38.2874
"2018-03-01:12 AM",41.6773
"2018-03-02:12 AM",41.0328
"2018-03-03:12 AM",39.8358
"2018-03-04:12 AM",37.6218
"2018-03-05:12 AM",40.8466
"2018-03-06:12 AM",46.7231
"2018-03-07:12 AM",50.1481
"2018-03-08:12 AM",51.152
"2018-03-09:12 AM",52.0023
"2018-03-10:12 AM",49.9536
"2018-03-11:12 AM",50.5
"2018-03-12:12 AM",53.195
"2018-03-13:12 AM",53.7352
"2018-03-14:12 AM",47.163
"2018-03-15:12 AM",41.8732
"2018-03-16:12 AM",41.9014
"2018-03-17:12 AM",40.6173
"2018-03-18:12 AM",40.1112
"2018-03-19:12 AM",45.6593
"2018-03-20:12 AM",47.4319
"2018-03-21:12 AM",50.7087
"2018-03-22:12 AM",52.2414
"2018-03-23:12 AM",46.4214
"2018-03-24:12 AM",44.416
"2018-03-25:12 AM",42.1695
"2018-03-26:12 AM",42.9989
"2018-03-27:12 AM",48.9132
"2018-03-28:12 AM",55.018
"2018-03-29:12 AM",58.2912
"2018-03-30:12 AM",59.7623
"2018-03-31:12 AM",59.9166
"2018-04-01:12 AM",58.2073
"2018-04-02:12 AM",55.7022
"2018-04-03:12 AM",55.3653
"2018-04-04:12 AM",57.529
"2018-04-05:12 AM",56.7927
"2018-04-06:12 AM",55.3509
"2018-04-07:12 AM",57.6721
"2018-04-08:12 AM",54.3576
"2018-04-09:12 AM",59.2203
"2018-04-10:12 AM",61.2396
"2018-04-11:12 AM",56.1056
"2018-04-12:12 AM",47.7192
"2018-04-13:12 AM",49.0726
"2018-04-14:12 AM",55.1017
"2018-04-15:12 AM",54.4948
"2018-04-16:12 AM",47.0968
"2018-04-17:12 AM",44.4247
"2018-04-18:12 AM",47.9404
"2018-04-19:12 AM",47.1272
"2018-04-20:12 AM",53.0812
"2018-04-21:12 AM",59.1899
"2018-04-22:12 AM",62.4351
"2018-04-23:12 AM",62.9991
"2018-04-24:12 AM",63.2955
"2018-04-25:12 AM",63.5121
"2018-04-26:12 AM",62.4695
"2018-04-27:12 AM",57.677
"2018-04-28:12 AM",53.8497
"2018-04-29:12 AM",52.0689
"2018-04-30:12 AM",51.7154
"2018-05-01:12 AM",50.9603
"2018-05-02:12 AM",53.3503
"2018-05-03:12 AM",57.2364
"2018-05-04:12 AM",62.3764
"2018-05-05:12 AM",64.9033
"2018-05-06:12 AM",64.2493
"2018-05-07:12 AM",65.6026
"2018-05-08:12 AM",66.7027
"2018-05-09:12 AM",66.5658
"2018-05-10:12 AM",63.81
"2018-05-11:12 AM",60.3968
"2018-05-12:12 AM",58.4706
"2018-05-13:12 AM",58.2721
"2018-05-14:12 AM",59.722
"2018-05-15:12 AM",59.8228
"2018-05-16:12 AM",58.3228
"2018-05-17:12 AM",58.865
"2018-05-18:12 AM",61.3098
"2018-05-19:12 AM",62.2686
"2018-05-20:12 AM",60.1941
"2018-05-21:12 AM",60.4962
"2018-05-22:12 AM",61.6561
"2018-05-23:12 AM",62.1741
"2018-05-24:12 AM",61.4088
"2018-05-25:12 AM",56.8688
"2018-05-26:12 AM",56.3578
"2018-05-27:12 AM",61.3474
"2018-05-28:12 AM",67.6681
"2018-05-29:12 AM",70.2714
"2018-05-30:12 AM",65.6173
"2018-05-31:12 AM",58.642
"2018-06-01:12 AM",61.1377
"2018-06-02:12 AM",69.7957
"2018-06-03:12 AM",72.8388
"2018-06-04:12 AM",71.0101
"2018-06-05:12 AM",67.3003
"2018-06-06:12 AM",65.147
"2018-06-07:12 AM",64.3629
"2018-06-08:12 AM",66.5625
"2018-06-09:12 AM",65.0784
"2018-06-10:12 AM",62.1748
"2018-06-11:12 AM",67.5657
"2018-06-12:12 AM",73.2988
"2018-06-13:12 AM",73.3867
"2018-06-14:12 AM",71.8592
"2018-06-15:12 AM",68.9745
"2018-06-16:12 AM",65.0142
"2018-06-17:12 AM",61.1317
"2018-06-18:12 AM",63.1627
"2018-06-19:12 AM",69.3356
"2018-06-20:12 AM",72.1141
"2018-06-21:12 AM",72.4329
"2018-06-22:12 AM",74.6665
"2018-06-23:12 AM",75.0864
"2018-06-24:12 AM",75.112
"2018-06-25:12 AM",72.6264
"2018-06-26:12 AM",72.8436
"2018-06-27:12 AM",72.03
"2018-06-28:12 AM",69.4067
"2018-06-29:12 AM",69.5521
"2018-06-30:12 AM",73.3525
"2018-07-01:12 AM",75.2482
"2018-07-02:12 AM",73.7573
"2018-07-03:12 AM",70.7121
"2018-07-04:12 AM",68.801
"2018-07-05:12 AM",70.2648
"2018-07-06:12 AM",76.4298
"2018-07-07:12 AM",78.0445
"2018-07-08:12 AM",77.833
"2018-07-09:12 AM",75.7357
"2018-07-10:12 AM",74.8071
"2018-07-11:12 AM",76.1517
"2018-07-12:12 AM",75.1923
