"DateTime","(deg F) Mean Temperature (CFSR) at Tennessee, 2010-01-01 to 2019-03-14"
"2016-05-21:12 AM",62.5305
"2016-05-22:12 AM",62.6671
"2016-05-23:12 AM",65.5135
"2016-05-24:12 AM",67.633
"2016-05-25:12 AM",71.1241
"2016-05-26:12 AM",73.1442
"2016-05-27:12 AM",73.3181
"2016-05-28:12 AM",72.9891
"2016-05-29:12 AM",73.8676
"2016-05-30:12 AM",73.144
"2016-05-31:12 AM",74.1893
"2016-06-01:12 AM",74.1717
"2016-06-02:12 AM",72.4078
"2016-06-03:12 AM",72.0766
"2016-06-04:12 AM",72.563
"2016-06-05:12 AM",71.6106
"2016-06-06:12 AM",71.9262
"2016-06-07:12 AM",70.5265
"2016-06-08:12 AM",67.2535
"2016-06-09:12 AM",68.6892
"2016-06-10:12 AM",73.4621
"2016-06-11:12 AM",77.0511
"2016-06-12:12 AM",78.7946
"2016-06-13:12 AM",80.2533
"2016-06-14:12 AM",78.9102
"2016-06-15:12 AM",78.7577
"2016-06-16:12 AM",80.4911
"2016-06-17:12 AM",78.9832
"2016-06-18:12 AM",75.9663
"2016-06-19:12 AM",76.1463
"2016-06-20:12 AM",75.2166
"2016-06-21:12 AM",75.7305
"2016-06-22:12 AM",80.7516
"2016-06-23:12 AM",81.9763
"2016-06-24:12 AM",81.7059
"2016-06-25:12 AM",80.667
"2016-06-26:12 AM",81.3616
"2016-06-27:12 AM",76.2256
"2016-06-28:12 AM",77.6361
"2016-06-29:12 AM",74.3839
"2016-06-30:12 AM",72.1438
"2016-07-01:12 AM",75.7137
"2016-07-02:12 AM",76.9051
"2016-07-03:12 AM",79.4629
"2016-07-04:12 AM",81.8436
"2016-07-05:12 AM",75.9758
"2016-07-06:12 AM",78.3664
"2016-07-07:12 AM",79.6951
"2016-07-08:12 AM",82.3388
"2016-07-09:12 AM",79.7279
"2016-07-10:12 AM",75.4489
"2016-07-11:12 AM",75.1512
"2016-07-12:12 AM",78.0964
"2016-07-13:12 AM",79.4363
"2016-07-14:12 AM",81.2563
"2016-07-15:12 AM",77.7259
"2016-07-16:12 AM",76.7181
"2016-07-17:12 AM",80.2458
"2016-07-18:12 AM",81.7398
"2016-07-19:12 AM",82.7694
"2016-07-20:12 AM",81.5121
"2016-07-21:12 AM",83.1686
"2016-07-22:12 AM",83.7201
"2016-07-23:12 AM",80.9042
"2016-07-24:12 AM",80.3723
"2016-07-25:12 AM",83.1861
"2016-07-26:12 AM",82.3876
"2016-07-27:12 AM",81.8721
"2016-07-28:12 AM",76.7511
"2016-07-29:12 AM",77.6644
"2016-07-30:12 AM",78.9948
"2016-07-31:12 AM",80.0823
"2016-08-01:12 AM",80.7865
"2016-08-02:12 AM",80.2078
"2016-08-03:12 AM",80.2375
"2016-08-04:12 AM",79.3821
"2016-08-05:12 AM",81.3076
"2016-08-06:12 AM",79.7814
"2016-08-07:12 AM",77.8489
"2016-08-08:12 AM",78.5174
"2016-08-09:12 AM",79.9876
"2016-08-10:12 AM",80.841
"2016-08-11:12 AM",80.8381
"2016-08-12:12 AM",81.0277
"2016-08-13:12 AM",79.3413
"2016-08-14:12 AM",79.3603
"2016-08-15:12 AM",79.6089
"2016-08-16:12 AM",79.0408
"2016-08-17:12 AM",76.546
"2016-08-18:12 AM",74.0313
"2016-08-19:12 AM",73.1332
"2016-08-20:12 AM",73.218
"2016-08-21:12 AM",72.9451
"2016-08-22:12 AM",70.2176
"2016-08-23:12 AM",72.0736
"2016-08-24:12 AM",77.8374
"2016-08-25:12 AM",80.1667
"2016-08-26:12 AM",80.2312
"2016-08-27:12 AM",79.6716
"2016-08-28:12 AM",79.5182
"2016-08-29:12 AM",78.6853
"2016-08-30:12 AM",79.1575
"2016-08-31:12 AM",78.7851
"2016-09-01:12 AM",76.3732
"2016-09-02:12 AM",71.2665
"2016-09-03:12 AM",68.9031
"2016-09-04:12 AM",74.4976
"2016-09-05:12 AM",74.4987
"2016-09-06:12 AM",75.1946
"2016-09-07:12 AM",76.4069
"2016-09-08:12 AM",77.2828
"2016-09-09:12 AM",77.0911
"2016-09-10:12 AM",77.2038
"2016-09-11:12 AM",68.7823
"2016-09-12:12 AM",68.0144
"2016-09-13:12 AM",74.5642
"2016-09-14:12 AM",75.9706
"2016-09-15:12 AM",76.5529
"2016-09-16:12 AM",78.1239
"2016-09-17:12 AM",74.1448
"2016-09-18:12 AM",71.7611
"2016-09-19:12 AM",70.3816
"2016-09-20:12 AM",70.3859
"2016-09-21:12 AM",72.0271
"2016-09-22:12 AM",73.4068
"2016-09-23:12 AM",73.564
"2016-09-24:12 AM",73.9272
"2016-09-25:12 AM",74.3059
"2016-09-26:12 AM",70.4055
"2016-09-27:12 AM",62.1799
"2016-09-28:12 AM",63.0554
"2016-09-29:12 AM",56.5115
"2016-09-30:12 AM",55.9231
"2016-10-01:12 AM",58.3273
"2016-10-02:12 AM",61.8658
"2016-10-03:12 AM",62.9751
"2016-10-04:12 AM",67.2264
"2016-10-05:12 AM",69.8302
"2016-10-06:12 AM",68.443
"2016-10-07:12 AM",68.1433
"2016-10-08:12 AM",62.2663
"2016-10-09:12 AM",57.2736
"2016-10-10:12 AM",58.4951
"2016-10-11:12 AM",61.7747
"2016-10-12:12 AM",59.9787
"2016-10-13:12 AM",60.7824
"2016-10-14:12 AM",61.2235
"2016-10-15:12 AM",65.9554
"2016-10-16:12 AM",67.7761
"2016-10-17:12 AM",69.6144
"2016-10-18:12 AM",72.9185
"2016-10-19:12 AM",72.0808
"2016-10-20:12 AM",69.4607
"2016-10-21:12 AM",53.49
"2016-10-22:12 AM",47.5594
"2016-10-23:12 AM",53.7186
"2016-10-24:12 AM",60.1425
"2016-10-25:12 AM",58.2154
"2016-10-26:12 AM",62.2168
"2016-10-27:12 AM",65.9379
"2016-10-28:12 AM",60.48
"2016-10-29:12 AM",65.0043
"2016-10-30:12 AM",66.3613
"2016-10-31:12 AM",67.3439
"2016-11-01:12 AM",69.1889
"2016-11-02:12 AM",67.3383
"2016-11-03:12 AM",67.8938
"2016-11-04:12 AM",61.3026
"2016-11-05:12 AM",53.7618
"2016-11-06:12 AM",55.3186
"2016-11-07:12 AM",55.9708
"2016-11-08:12 AM",56.4645
"2016-11-09:12 AM",53.0157
"2016-11-10:12 AM",46.4904
"2016-11-11:12 AM",49.4611
"2016-11-12:12 AM",48.5715
"2016-11-13:12 AM",46.3422
"2016-11-14:12 AM",46.8129
"2016-11-15:12 AM",50.8433
"2016-11-16:12 AM",52.5072
"2016-11-17:12 AM",58.703
"2016-11-18:12 AM",61.3863
"2016-11-19:12 AM",45.4249
"2016-11-20:12 AM",35.3318
"2016-11-21:12 AM",35.1009
"2016-11-22:12 AM",43.3134
"2016-11-23:12 AM",52.6365
"2016-11-24:12 AM",54.5686
"2016-11-25:12 AM",47.066
"2016-11-26:12 AM",39.5339
"2016-11-27:12 AM",40.5354
"2016-11-28:12 AM",52.5697
"2016-11-29:12 AM",58.3131
"2016-11-30:12 AM",56.1652
"2016-12-01:12 AM",41.0747
"2016-12-02:12 AM",39.9366
"2016-12-03:12 AM",38.9822
"2016-12-04:12 AM",41.9785
"2016-12-05:12 AM",44.0562
"2016-12-06:12 AM",47.4406
"2016-12-07:12 AM",39.173
"2016-12-08:12 AM",32.6748
"2016-12-09:12 AM",26.2254
"2016-12-10:12 AM",26.9307
"2016-12-11:12 AM",37.0882
"2016-12-12:12 AM",45.3378
"2016-12-13:12 AM",41.441
"2016-12-14:12 AM",34.9722
"2016-12-15:12 AM",25.4395
"2016-12-16:12 AM",30.2533
"2016-12-17:12 AM",51.3585
"2016-12-18:12 AM",33.4935
"2016-12-19:12 AM",25.7436
"2016-12-20:12 AM",28.3037
"2016-12-21:12 AM",36.2368
"2016-12-22:12 AM",38.2345
"2016-12-23:12 AM",41.6109
"2016-12-24:12 AM",52.9396
"2016-12-25:12 AM",59.1525
"2016-12-26:12 AM",60.8547
"2016-12-27:12 AM",51.4899
"2016-12-28:12 AM",43.452
"2016-12-29:12 AM",43.9833
"2016-12-30:12 AM",35.3604
"2016-12-31:12 AM",39.2722
"2017-01-01:12 AM",45.928
"2017-01-02:12 AM",54.522
"2017-01-03:12 AM",55.7321
"2017-01-04:12 AM",35.4987
"2017-01-05:12 AM",30.4099
"2017-01-06:12 AM",22.9847
"2017-01-07:12 AM",14.5596
"2017-01-08:12 AM",13.5234
"2017-01-09:12 AM",25.9511
"2017-01-10:12 AM",41.691
"2017-01-11:12 AM",54.3627
"2017-01-12:12 AM",59.635
"2017-01-13:12 AM",50.6147
"2017-01-14:12 AM",51.5098
"2017-01-15:12 AM",50.2567
"2017-01-16:12 AM",56.649
"2017-01-17:12 AM",57.8799
"2017-01-18:12 AM",47.075
"2017-01-19:12 AM",51.7609
"2017-01-20:12 AM",56.0386
"2017-01-21:12 AM",56.61
"2017-01-22:12 AM",54.3083
"2017-01-23:12 AM",46.9767
"2017-01-24:12 AM",41.8086
"2017-01-25:12 AM",50.083
"2017-01-26:12 AM",39.9933
"2017-01-27:12 AM",33.94
"2017-01-28:12 AM",35.4238
"2017-01-29:12 AM",36.3922
"2017-01-30:12 AM",37.0047
"2017-01-31:12 AM",47.9205
"2017-02-01:12 AM",49.2989
"2017-02-02:12 AM",41.158
"2017-02-03:12 AM",33.7023
"2017-02-04:12 AM",31.9858
"2017-02-05:12 AM",41.3577
"2017-02-06:12 AM",48.807
"2017-02-07:12 AM",58.0951
"2017-02-08:12 AM",55.2493
"2017-02-09:12 AM",32.4599
"2017-02-10:12 AM",38.9865
"2017-02-11:12 AM",55.2166
"2017-02-12:12 AM",60.2019
"2017-02-13:12 AM",40.8718
"2017-02-14:12 AM",41.4178
"2017-02-15:12 AM",40.2377
"2017-02-16:12 AM",38.727
"2017-02-17:12 AM",47.2725
"2017-02-18:12 AM",51.1038
"2017-02-19:12 AM",52.6921
"2017-02-20:12 AM",56.3707
"2017-02-21:12 AM",58.4496
"2017-02-22:12 AM",58.3984
"2017-02-23:12 AM",60.3079
"2017-02-24:12 AM",62.8077
"2017-02-25:12 AM",43.5848
"2017-02-26:12 AM",37.3888
"2017-02-27:12 AM",47.3027
"2017-02-28:12 AM",56.9034
"2017-03-01:12 AM",60.0285
"2017-03-02:12 AM",41.1246
"2017-03-03:12 AM",37.5073
"2017-03-04:12 AM",41.6629
"2017-03-05:12 AM",48.0279
"2017-03-06:12 AM",55.6588
"2017-03-07:12 AM",54.8008
"2017-03-08:12 AM",47.6418
"2017-03-09:12 AM",52.9216
"2017-03-10:12 AM",49.1281
"2017-03-11:12 AM",34.6131
"2017-03-12:12 AM",33.1257
"2017-03-13:12 AM",36.8836
"2017-03-14:12 AM",33.5606
"2017-03-15:12 AM",27.2602
"2017-03-16:12 AM",31.0996
"2017-03-17:12 AM",45.5209
"2017-03-18:12 AM",53.5381
"2017-03-19:12 AM",42.219
"2017-03-20:12 AM",54.1467
"2017-03-21:12 AM",63.0385
"2017-03-22:12 AM",48.3872
"2017-03-23:12 AM",49.6139
"2017-03-24:12 AM",59.3352
"2017-03-25:12 AM",61.57
"2017-03-26:12 AM",59.2934
"2017-03-27:12 AM",63.0093
"2017-03-28:12 AM",60.0724
"2017-03-29:12 AM",61.675
"2017-03-30:12 AM",64.9546
"2017-03-31:12 AM",53.9895
"2017-04-01:12 AM",51.3597
"2017-04-02:12 AM",56.0372
"2017-04-03:12 AM",61.6347
"2017-04-04:12 AM",61.7751
"2017-04-05:12 AM",61.7191
"2017-04-06:12 AM",46.3824
"2017-04-07:12 AM",46.0992
"2017-04-08:12 AM",48.0852
"2017-04-09:12 AM",57.2356
"2017-04-10:12 AM",61.7788
"2017-04-11:12 AM",63.4624
"2017-04-12:12 AM",61.7135
"2017-04-13:12 AM",63.9342
"2017-04-14:12 AM",67.5664
"2017-04-15:12 AM",67.6762
"2017-04-16:12 AM",67.0239
"2017-04-17:12 AM",65.3677
"2017-04-18:12 AM",64.8541
"2017-04-19:12 AM",66.7044
"2017-04-20:12 AM",67.9771
"2017-04-21:12 AM",66.6923
"2017-04-22:12 AM",58.9838
"2017-04-23:12 AM",51.4756
"2017-04-24:12 AM",54.8951
"2017-04-25:12 AM",60.5394
"2017-04-26:12 AM",66.0303
"2017-04-27:12 AM",62.4713
"2017-04-28:12 AM",65.6098
"2017-04-29:12 AM",74.6677
"2017-04-30:12 AM",70.9005
"2017-05-01:12 AM",59.014
"2017-05-02:12 AM",59.059
"2017-05-03:12 AM",62.2368
"2017-05-04:12 AM",58.2838
"2017-05-05:12 AM",49.8205
"2017-05-06:12 AM",52.4449
"2017-05-07:12 AM",54.5162
"2017-05-08:12 AM",59.7018
"2017-05-09:12 AM",68.4862
"2017-05-10:12 AM",69.6679
"2017-05-11:12 AM",70.8741
"2017-05-12:12 AM",65.3736
"2017-05-13:12 AM",63.099
"2017-05-14:12 AM",64.8421
"2017-05-15:12 AM",67.7977
"2017-05-16:12 AM",70.3908
"2017-05-17:12 AM",74.4737
"2017-05-18:12 AM",74.0383
"2017-05-19:12 AM",75.0441
"2017-05-20:12 AM",74.4328
"2017-05-21:12 AM",70.491
"2017-05-22:12 AM",65.0574
"2017-05-23:12 AM",64.5674
"2017-05-24:12 AM",59.4937
"2017-05-25:12 AM",59.1586
"2017-05-26:12 AM",66.1073
"2017-05-27:12 AM",71.7559
"2017-05-28:12 AM",72.3362
"2017-05-29:12 AM",69.9681
"2017-05-30:12 AM",71.1995
"2017-05-31:12 AM",70.2315
"2017-06-01:12 AM",71.4058
"2017-06-02:12 AM",72.1283
"2017-06-03:12 AM",72.1402
"2017-06-04:12 AM",70.7232
"2017-06-05:12 AM",71.1676
"2017-06-06:12 AM",71.578
"2017-06-07:12 AM",66.6568
"2017-06-08:12 AM",63.9221
"2017-06-09:12 AM",66.407
"2017-06-10:12 AM",70.102
"2017-06-11:12 AM",74.2492
"2017-06-12:12 AM",76.8744
"2017-06-13:12 AM",77.6044
"2017-06-14:12 AM",77.3303
"2017-06-15:12 AM",77.3139
"2017-06-16:12 AM",75.8943
"2017-06-17:12 AM",75.1204
"2017-06-18:12 AM",76.2559
"2017-06-19:12 AM",73.0756
"2017-06-20:12 AM",73.1291
"2017-06-21:12 AM",73.7557
"2017-06-22:12 AM",72.8406
"2017-06-23:12 AM",74.4111
"2017-06-24:12 AM",73.7818
"2017-06-25:12 AM",68.9877
"2017-06-26:12 AM",67.3738
"2017-06-27:12 AM",68.16
"2017-06-28:12 AM",70.2612
"2017-06-29:12 AM",73.6569
"2017-06-30:12 AM",76.4418
"2017-07-01:12 AM",76.5151
"2017-07-02:12 AM",75.187
"2017-07-03:12 AM",74.5916
"2017-07-04:12 AM",75.7517
"2017-07-05:12 AM",74.9404
"2017-07-06:12 AM",74.9736
"2017-07-07:12 AM",77.2723
"2017-07-08:12 AM",76.4897
"2017-07-09:12 AM",74.5515
"2017-07-10:12 AM",75.5031
"2017-07-11:12 AM",76.8747
"2017-07-12:12 AM",78.8673
"2017-07-13:12 AM",79.5814
"2017-07-14:12 AM",79.8994
"2017-07-15:12 AM",75.8007
"2017-07-16:12 AM",76.2373
"2017-07-17:12 AM",76.8949
"2017-07-18:12 AM",78.6533
"2017-07-19:12 AM",79.6294
"2017-07-20:12 AM",79.9849
"2017-07-21:12 AM",81.8739
"2017-07-22:12 AM",82.9992
"2017-07-23:12 AM",82.8352
"2017-07-24:12 AM",80.4171
"2017-07-25:12 AM",80.5606
"2017-07-26:12 AM",80.1496
"2017-07-27:12 AM",79.3371
"2017-07-28:12 AM",75.627
"2017-07-29:12 AM",73.5739
"2017-07-30:12 AM",70.8085
"2017-07-31:12 AM",72.5121
"2017-08-01:12 AM",72.5596
"2017-08-02:12 AM",74.5059
"2017-08-03:12 AM",75.3103
"2017-08-04:12 AM",73.1316
"2017-08-05:12 AM",68.1904
"2017-08-06:12 AM",72.8296
"2017-08-07:12 AM",73.4799
"2017-08-08:12 AM",73.2621
"2017-08-09:12 AM",72.9171
"2017-08-10:12 AM",73.54
"2017-08-11:12 AM",75.8313
"2017-08-12:12 AM",74.8306
"2017-08-13:12 AM",72.1661
"2017-08-14:12 AM",74.6044
"2017-08-15:12 AM",76.5365
"2017-08-16:12 AM",77.6521
"2017-08-17:12 AM",79
"2017-08-18:12 AM",76.9078
"2017-08-19:12 AM",75.0933
"2017-08-20:12 AM",77.5215
"2017-08-21:12 AM",79.6424
"2017-08-22:12 AM",78.9463
"2017-08-23:12 AM",73.4961
"2017-08-24:12 AM",68.058
"2017-08-25:12 AM",69.0397
"2017-08-26:12 AM",69.3282
"2017-08-27:12 AM",71.5512
"2017-08-28:12 AM",71.3001
"2017-08-29:12 AM",70.4122
"2017-08-30:12 AM",70.907
"2017-08-31:12 AM",70.5951
"2017-09-01:12 AM",66.0141
"2017-09-02:12 AM",61.3261
"2017-09-03:12 AM",64.2324
"2017-09-04:12 AM",69.8945
"2017-09-05:12 AM",67.7451
"2017-09-06:12 AM",59.9835
"2017-09-07:12 AM",56.2951
"2017-09-08:12 AM",59.0927
"2017-09-09:12 AM",63.1315
"2017-09-10:12 AM",62.4947
"2017-09-11:12 AM",59.1969
"2017-09-12:12 AM",59.1381
"2017-09-13:12 AM",60.1353
"2017-09-14:12 AM",65.9453
"2017-09-15:12 AM",68.8005
"2017-09-16:12 AM",70.3447
"2017-09-17:12 AM",70.6901
"2017-09-18:12 AM",70.7268
"2017-09-19:12 AM",71.7456
"2017-09-20:12 AM",72.4716
"2017-09-21:12 AM",72.7963
"2017-09-22:12 AM",72.9455
"2017-09-23:12 AM",73.9375
"2017-09-24:12 AM",72.6685
"2017-09-25:12 AM",70.9416
"2017-09-26:12 AM",70.0446
"2017-09-27:12 AM",71.0982
"2017-09-28:12 AM",67.7208
"2017-09-29:12 AM",64.0339
"2017-09-30:12 AM",62.8464
"2017-10-01:12 AM",60.9283
"2017-10-02:12 AM",61.2097
"2017-10-03:12 AM",66.1181
"2017-10-04:12 AM",64.4331
"2017-10-05:12 AM",64.06
"2017-10-06:12 AM",65.3335
"2017-10-07:12 AM",70.4943
"2017-10-08:12 AM",71.0312
"2017-10-09:12 AM",73.5312
"2017-10-10:12 AM",73.7897
"2017-10-11:12 AM",65.5241
"2017-10-12:12 AM",58.8697
"2017-10-13:12 AM",59.2966
"2017-10-14:12 AM",68.493
"2017-10-15:12 AM",65.6812
"2017-10-16:12 AM",51.573
"2017-10-17:12 AM",50.1123
"2017-10-18:12 AM",52.1062
"2017-10-19:12 AM",54.2032
"2017-10-20:12 AM",55.5258
"2017-10-21:12 AM",61.5695
"2017-10-22:12 AM",64.3249
"2017-10-23:12 AM",58.838
"2017-10-24:12 AM",50.9626
"2017-10-25:12 AM",44.9917
"2017-10-26:12 AM",50.2581
"2017-10-27:12 AM",53.5644
"2017-10-28:12 AM",42.4776
"2017-10-29:12 AM",35.8966
"2017-10-30:12 AM",42.8184
"2017-10-31:12 AM",44.373
"2017-11-01:12 AM",53.0748
"2017-11-02:12 AM",62.4031
"2017-11-03:12 AM",64.7037
"2017-11-04:12 AM",64.53
"2017-11-05:12 AM",65.9055
"2017-11-06:12 AM",62.6297
"2017-11-07:12 AM",57.9652
"2017-11-08:12 AM",47.9248
"2017-11-09:12 AM",46.6065
"2017-11-10:12 AM",40.687
"2017-11-11:12 AM",41.1129
"2017-11-12:12 AM",48.9369
"2017-11-13:12 AM",44.8583
"2017-11-14:12 AM",43.2837
"2017-11-15:12 AM",48.4205
"2017-11-16:12 AM",48.3787
"2017-11-17:12 AM",46.6864
"2017-11-18:12 AM",55.7877
"2017-11-19:12 AM",38.9235
"2017-11-20:12 AM",36.4687
"2017-11-21:12 AM",42.3673
"2017-11-22:12 AM",39.2182
"2017-11-23:12 AM",35.8858
"2017-11-24:12 AM",42.2415
"2017-11-25:12 AM",48.9281
"2017-11-26:12 AM",43.752
"2017-11-27:12 AM",43.5873
"2017-11-28:12 AM",46.8241
"2017-11-29:12 AM",49.5957
"2017-11-30:12 AM",54.5072
"2017-12-01:12 AM",48.6509
"2017-12-02:12 AM",50.6685
"2017-12-03:12 AM",49.0849
"2017-12-04:12 AM",52.5562
"2017-12-05:12 AM",50.0679
"2017-12-06:12 AM",38.0475
"2017-12-07:12 AM",35.6533
"2017-12-08:12 AM",30.2425
"2017-12-09:12 AM",30.4785
"2017-12-10:12 AM",31.0653
"2017-12-11:12 AM",39.8698
"2017-12-12:12 AM",36.959
"2017-12-13:12 AM",33.7786
"2017-12-14:12 AM",36.2817
"2017-12-15:12 AM",30.585
"2017-12-16:12 AM",35.364
"2017-12-17:12 AM",39.9542
"2017-12-18:12 AM",44.9605
"2017-12-19:12 AM",49.4231
"2017-12-20:12 AM",51.274
"2017-12-21:12 AM",49.5797
"2017-12-22:12 AM",54.5236
"2017-12-23:12 AM",49.276
"2017-12-24:12 AM",38.2984
"2017-12-25:12 AM",27.689
"2017-12-26:12 AM",30.8943
"2017-12-27:12 AM",24.5466
"2017-12-28:12 AM",22.998
"2017-12-29:12 AM",26.9832
"2017-12-30:12 AM",29.0757
"2017-12-31:12 AM",19.5296
"2018-01-01:12 AM",12.7677
"2018-01-02:12 AM",12.6981
"2018-01-03:12 AM",22.2157
"2018-01-04:12 AM",18.1803
"2018-01-05:12 AM",17.9915
"2018-01-06:12 AM",19.0913
"2018-01-07:12 AM",27.5826
"2018-01-08:12 AM",34.8732
"2018-01-09:12 AM",40.6051
"2018-01-10:12 AM",51.6276
"2018-01-11:12 AM",57.3676
"2018-01-12:12 AM",39.2673
"2018-01-13:12 AM",21.7321
"2018-01-14:12 AM",18.3268
"2018-01-15:12 AM",28.1385
"2018-01-16:12 AM",17.5492
"2018-01-17:12 AM",9.4273
"2018-01-18:12 AM",15.6544
"2018-01-19:12 AM",26.6106
"2018-01-20:12 AM",37.8009
"2018-01-21:12 AM",46.5499
"2018-01-22:12 AM",52.2477
"2018-01-23:12 AM",40.33
"2018-01-24:12 AM",34.8355
"2018-01-25:12 AM",36.3666
"2018-01-26:12 AM",41.0977
"2018-01-27:12 AM",48.5064
"2018-01-28:12 AM",47.5876
"2018-01-29:12 AM",38.2005
"2018-01-30:12 AM",29.1376
"2018-01-31:12 AM",36.4446
"2018-02-01:12 AM",42.768
"2018-02-02:12 AM",24.219
"2018-02-03:12 AM",30.9927
"2018-02-04:12 AM",37.5951
"2018-02-05:12 AM",28.5197
"2018-02-06:12 AM",35.8936
"2018-02-07:12 AM",37.3109
"2018-02-08:12 AM",31.2982
"2018-02-09:12 AM",41.6385
"2018-02-10:12 AM",50.5431
"2018-02-11:12 AM",49.1011
"2018-02-12:12 AM",36.0675
"2018-02-13:12 AM",42.0787
"2018-02-14:12 AM",54.5032
"2018-02-15:12 AM",62.9582
"2018-02-16:12 AM",55.9407
"2018-02-17:12 AM",43.2363
"2018-02-18:12 AM",43.9696
"2018-02-19:12 AM",59.1588
"2018-02-20:12 AM",64.0807
"2018-02-21:12 AM",60.598
"2018-02-22:12 AM",57.8165
"2018-02-23:12 AM",63.1299
"2018-02-24:12 AM",63.9673
"2018-02-25:12 AM",54.5612
"2018-02-26:12 AM",48.735
"2018-02-27:12 AM",48.1766
"2018-02-28:12 AM",54.387
"2018-03-01:12 AM",53.5613
"2018-03-02:12 AM",42.9265
"2018-03-03:12 AM",40.141
"2018-03-04:12 AM",42.8792
"2018-03-05:12 AM",47.3148
"2018-03-06:12 AM",48.801
"2018-03-07:12 AM",36.4645
"2018-03-08:12 AM",33.5289
"2018-03-09:12 AM",37.9963
"2018-03-10:12 AM",47.6881
"2018-03-11:12 AM",49.8312
"2018-03-12:12 AM",37.8817
"2018-03-13:12 AM",36.1058
"2018-03-14:12 AM",33.6621
"2018-03-15:12 AM",44.4207
"2018-03-16:12 AM",51.5543
"2018-03-17:12 AM",59.3548
"2018-03-18:12 AM",50.8728
"2018-03-19:12 AM",54.9423
"2018-03-20:12 AM",46.461
"2018-03-21:12 AM",36.0576
"2018-03-22:12 AM",36.7131
"2018-03-23:12 AM",44.116
"2018-03-24:12 AM",52.1157
"2018-03-25:12 AM",47.1171
"2018-03-26:12 AM",47.2716
"2018-03-27:12 AM",52.8537
"2018-03-28:12 AM",60.4301
"2018-03-29:12 AM",60.6785
"2018-03-30:12 AM",49.4087
"2018-03-31:12 AM",48.6271
"2018-04-01:12 AM",53.6722
"2018-04-02:12 AM",51.9247
"2018-04-03:12 AM",64.0245
"2018-04-04:12 AM",44.7453
"2018-04-05:12 AM",40.9404
"2018-04-06:12 AM",49.2026
"2018-04-07:12 AM",38.8827
"2018-04-08:12 AM",37.4862
"2018-04-09:12 AM",44.2157
"2018-04-10:12 AM",45.7587
"2018-04-11:12 AM",47.2527
"2018-04-12:12 AM",58.5649
"2018-04-13:12 AM",63.165
"2018-04-14:12 AM",65.4642
"2018-04-15:12 AM",48.8809
"2018-04-16:12 AM",37.7535
"2018-04-17:12 AM",47.835
"2018-04-18:12 AM",61.2671
"2018-04-19:12 AM",46.7474
"2018-04-20:12 AM",47.5833
"2018-04-21:12 AM",54.1276
"2018-04-22:12 AM",57.1987
"2018-04-23:12 AM",57.436
"2018-04-24:12 AM",55.8406
"2018-04-25:12 AM",57.0452
"2018-04-26:12 AM",53.8731
"2018-04-27:12 AM",56.3875
"2018-04-28:12 AM",56.8204
"2018-04-29:12 AM",50.0968
"2018-04-30:12 AM",53.9211
"2018-05-01:12 AM",62.2432
"2018-05-02:12 AM",68.1442
"2018-05-03:12 AM",69.9951
"2018-05-04:12 AM",70.4847
"2018-05-05:12 AM",65.2789
"2018-05-06:12 AM",64.4875
"2018-05-07:12 AM",64.8081
"2018-05-08:12 AM",65.7518
"2018-05-09:12 AM",68.412
"2018-05-10:12 AM",70.9005
"2018-05-11:12 AM",72.6528
"2018-05-12:12 AM",72.6089
"2018-05-13:12 AM",74.0514
"2018-05-14:12 AM",75.8523
"2018-05-15:12 AM",75.6041
"2018-05-16:12 AM",72.6075
"2018-05-17:12 AM",69.0215
"2018-05-18:12 AM",69.3019
"2018-05-19:12 AM",72.4849
"2018-05-20:12 AM",76.0739
"2018-05-21:12 AM",72.981
"2018-05-22:12 AM",71.6887
"2018-05-23:12 AM",73.9285
"2018-05-24:12 AM",74.4346
"2018-05-25:12 AM",73.7458
"2018-05-26:12 AM",74.0928
"2018-05-27:12 AM",74.7523
"2018-05-28:12 AM",71.2476
"2018-05-29:12 AM",71.148
"2018-05-30:12 AM",75.5987
"2018-05-31:12 AM",76.3187
"2018-06-01:12 AM",75.2558
"2018-06-02:12 AM",76.3556
"2018-06-03:12 AM",73.6963
"2018-06-04:12 AM",68.4498
"2018-06-05:12 AM",69.8626
"2018-06-06:12 AM",71.3314
"2018-06-07:12 AM",74.7995
"2018-06-08:12 AM",77.2727
"2018-06-09:12 AM",77.8271
"2018-06-10:12 AM",76.5736
"2018-06-11:12 AM",76.865
"2018-06-12:12 AM",76.1967
"2018-06-13:12 AM",75.9153
"2018-06-14:12 AM",78.2301
"2018-06-15:12 AM",79.6262
"2018-06-16:12 AM",80.1477
"2018-06-17:12 AM",81.0658
"2018-06-18:12 AM",80.0856
"2018-06-19:12 AM",78.9091
"2018-06-20:12 AM",76.1047
"2018-06-21:12 AM",74.1763
"2018-06-22:12 AM",73.6261
"2018-06-23:12 AM",74.1099
"2018-06-24:12 AM",77.2635
"2018-06-25:12 AM",78.0292
"2018-06-26:12 AM",78.7861
"2018-06-27:12 AM",75.4221
"2018-06-28:12 AM",76.9064
"2018-06-29:12 AM",78.129
"2018-06-30:12 AM",79.2253
"2018-07-01:12 AM",80.1925
"2018-07-02:12 AM",80.2071
"2018-07-03:12 AM",81.5383
"2018-07-04:12 AM",82.5004
"2018-07-05:12 AM",82.526
"2018-07-06:12 AM",78.9328
"2018-07-07:12 AM",75.6104
"2018-07-08:12 AM",75.8192
