"DateTime","(deg F) Mean Temperature (CFSR) at Vermont, 2010-01-01 to 2019-03-14"
"2016-05-20:12 AM",52.9243
"2016-05-21:12 AM",57.8023
"2016-05-22:12 AM",55.9508
"2016-05-23:12 AM",59.5645
"2016-05-24:12 AM",59.6689
"2016-05-25:12 AM",62.3863
"2016-05-26:12 AM",64.1176
"2016-05-27:12 AM",68.9981
"2016-05-28:12 AM",71.8576
"2016-05-29:12 AM",68.6833
"2016-05-30:12 AM",65.4753
"2016-05-31:12 AM",64.2034
"2016-06-01:12 AM",61.4539
"2016-06-02:12 AM",63.5405
"2016-06-03:12 AM",64.5811
"2016-06-04:12 AM",62.0856
"2016-06-05:12 AM",57.9423
"2016-06-06:12 AM",62.7044
"2016-06-07:12 AM",60.6981
"2016-06-08:12 AM",50.8177
"2016-06-09:12 AM",46.899
"2016-06-10:12 AM",49.6308
"2016-06-11:12 AM",49.7446
"2016-06-12:12 AM",49.7894
"2016-06-13:12 AM",50.3793
"2016-06-14:12 AM",55.1944
"2016-06-15:12 AM",61.4507
"2016-06-16:12 AM",63.9453
"2016-06-17:12 AM",62.037
"2016-06-18:12 AM",64.6677
"2016-06-19:12 AM",69.4733
"2016-06-20:12 AM",71.9659
"2016-06-21:12 AM",65.6695
"2016-06-22:12 AM",57.1561
"2016-06-23:12 AM",59.3753
"2016-06-24:12 AM",61.7365
"2016-06-25:12 AM",66.0304
"2016-06-26:12 AM",71.1613
"2016-06-27:12 AM",66.182
"2016-06-28:12 AM",67.5561
"2016-06-29:12 AM",64.9879
"2016-06-30:12 AM",64.4182
"2016-07-01:12 AM",66.4012
"2016-07-02:12 AM",59.7216
"2016-07-03:12 AM",62.1453
"2016-07-04:12 AM",66.1393
"2016-07-05:12 AM",69.6229
"2016-07-06:12 AM",72.3816
"2016-07-07:12 AM",72.0792
"2016-07-08:12 AM",67.2204
"2016-07-09:12 AM",58.1866
"2016-07-10:12 AM",57.5292
"2016-07-11:12 AM",62.7969
"2016-07-12:12 AM",66.1791
"2016-07-13:12 AM",74.0012
"2016-07-14:12 AM",72.8103
"2016-07-15:12 AM",72.268
"2016-07-16:12 AM",65.9604
"2016-07-17:12 AM",65.6587
"2016-07-18:12 AM",68.8687
"2016-07-19:12 AM",62.301
"2016-07-20:12 AM",61.6906
"2016-07-21:12 AM",67.6639
"2016-07-22:12 AM",74.7918
"2016-07-23:12 AM",69.6128
"2016-07-24:12 AM",64.2717
"2016-07-25:12 AM",68.7112
"2016-07-26:12 AM",68.4774
"2016-07-27:12 AM",70.1933
"2016-07-28:12 AM",70.5819
"2016-07-29:12 AM",68.6134
"2016-07-30:12 AM",64.3869
"2016-07-31:12 AM",63.7966
"2016-08-01:12 AM",63.0334
"2016-08-02:12 AM",65.7018
"2016-08-03:12 AM",66.6829
"2016-08-04:12 AM",69.6754
"2016-08-05:12 AM",72.0527
"2016-08-06:12 AM",69.6483
"2016-08-07:12 AM",63.2863
"2016-08-08:12 AM",62.3748
"2016-08-09:12 AM",65.0071
"2016-08-10:12 AM",69.3504
"2016-08-11:12 AM",74.5941
"2016-08-12:12 AM",73.724
"2016-08-13:12 AM",71.9337
"2016-08-14:12 AM",73.8214
"2016-08-15:12 AM",66.4545
"2016-08-16:12 AM",63.4878
"2016-08-17:12 AM",66.0027
"2016-08-18:12 AM",66.9366
"2016-08-19:12 AM",64.7591
"2016-08-20:12 AM",66.6725
"2016-08-21:12 AM",68.9596
"2016-08-22:12 AM",60.7015
"2016-08-23:12 AM",59.54
"2016-08-24:12 AM",67.626
"2016-08-25:12 AM",68.3078
"2016-08-26:12 AM",70.4741
"2016-08-27:12 AM",66.0945
"2016-08-28:12 AM",69.2692
"2016-08-29:12 AM",64.2186
"2016-08-30:12 AM",62.1401
"2016-08-31:12 AM",66.1719
"2016-09-01:12 AM",63.158
"2016-09-02:12 AM",57.9016
"2016-09-03:12 AM",56.6227
"2016-09-04:12 AM",60.2784
"2016-09-05:12 AM",62.9701
"2016-09-06:12 AM",64.8511
"2016-09-07:12 AM",68.3893
"2016-09-08:12 AM",70.3011
"2016-09-09:12 AM",70.0585
"2016-09-10:12 AM",65.5311
"2016-09-11:12 AM",62.956
"2016-09-12:12 AM",54.2611
"2016-09-13:12 AM",61.0129
"2016-09-14:12 AM",61.147
"2016-09-15:12 AM",50.4545
"2016-09-16:12 AM",52.9219
"2016-09-17:12 AM",60.3079
"2016-09-18:12 AM",65.3679
"2016-09-19:12 AM",65.4233
"2016-09-20:12 AM",65.8837
"2016-09-21:12 AM",62.0613
"2016-09-22:12 AM",63.473
"2016-09-23:12 AM",57.9506
"2016-09-24:12 AM",47.8801
"2016-09-25:12 AM",43.4503
"2016-09-26:12 AM",47.016
"2016-09-27:12 AM",55.8761
"2016-09-28:12 AM",53.5368
"2016-09-29:12 AM",51.8335
"2016-09-30:12 AM",50.7936
"2016-10-01:12 AM",48.3615
"2016-10-02:12 AM",50.5215
"2016-10-03:12 AM",54.3481
"2016-10-04:12 AM",56.4098
"2016-10-05:12 AM",52.9713
"2016-10-06:12 AM",53.9841
"2016-10-07:12 AM",56.0784
"2016-10-08:12 AM",57.2139
"2016-10-09:12 AM",48.9403
"2016-10-10:12 AM",39.5361
"2016-10-11:12 AM",44.4324
"2016-10-12:12 AM",50.6545
"2016-10-13:12 AM",51.0593
"2016-10-14:12 AM",39.7488
"2016-10-15:12 AM",41.5202
"2016-10-16:12 AM",51.6405
"2016-10-17:12 AM",57.4254
"2016-10-18:12 AM",59.8719
"2016-10-19:12 AM",58.6344
"2016-10-20:12 AM",50.0859
"2016-10-21:12 AM",54.0833
"2016-10-22:12 AM",42.9346
"2016-10-23:12 AM",34.9711
"2016-10-24:12 AM",37.7809
"2016-10-25:12 AM",33.3423
"2016-10-26:12 AM",31.7521
"2016-10-27:12 AM",32.124
"2016-10-28:12 AM",35.5284
"2016-10-29:12 AM",37.7654
"2016-10-30:12 AM",41.9077
"2016-10-31:12 AM",35.2663
"2016-11-01:12 AM",36.0009
"2016-11-02:12 AM",46.0666
"2016-11-03:12 AM",47.8382
"2016-11-04:12 AM",37.6723
"2016-11-05:12 AM",37.3015
"2016-11-06:12 AM",37.2713
"2016-11-07:12 AM",34.2896
"2016-11-08:12 AM",39.7078
"2016-11-09:12 AM",40.5097
"2016-11-10:12 AM",35.5397
"2016-11-11:12 AM",37.1154
"2016-11-12:12 AM",31.1945
"2016-11-13:12 AM",36.2341
"2016-11-14:12 AM",38.7028
"2016-11-15:12 AM",41.9997
"2016-11-16:12 AM",43.1317
"2016-11-17:12 AM",41.644
"2016-11-18:12 AM",38.9973
"2016-11-19:12 AM",44.5368
"2016-11-20:12 AM",35.3984
"2016-11-21:12 AM",24.3615
"2016-11-22:12 AM",25.1672
"2016-11-23:12 AM",25.7358
"2016-11-24:12 AM",28.2308
"2016-11-25:12 AM",32.4154
"2016-11-26:12 AM",34.2108
"2016-11-27:12 AM",30.378
"2016-11-28:12 AM",28.7035
"2016-11-29:12 AM",32.6815
"2016-11-30:12 AM",38.0934
"2016-12-01:12 AM",38.4228
"2016-12-02:12 AM",36.5288
"2016-12-03:12 AM",31.0624
"2016-12-04:12 AM",26.8477
"2016-12-05:12 AM",27.1301
"2016-12-06:12 AM",29.4624
"2016-12-07:12 AM",30.8367
"2016-12-08:12 AM",29.3185
"2016-12-09:12 AM",21.412
"2016-12-10:12 AM",15.2276
"2016-12-11:12 AM",16.9691
"2016-12-12:12 AM",26.1129
"2016-12-13:12 AM",25.4543
"2016-12-14:12 AM",22.4976
"2016-12-15:12 AM",10.1115
"2016-12-16:12 AM",-3.5034
"2016-12-17:12 AM",16.5965
"2016-12-18:12 AM",28.9411
"2016-12-19:12 AM",5.1768
"2016-12-20:12 AM",11.7462
"2016-12-21:12 AM",25.0678
"2016-12-22:12 AM",27.7405
"2016-12-23:12 AM",27.8116
"2016-12-24:12 AM",31.0644
"2016-12-25:12 AM",23.5854
"2016-12-26:12 AM",18.72
"2016-12-27:12 AM",33.9309
"2016-12-28:12 AM",26.1324
"2016-12-29:12 AM",24.4233
"2016-12-30:12 AM",23.6046
"2016-12-31:12 AM",19.1262
"2017-01-01:12 AM",25.6469
"2017-01-02:12 AM",21.3534
"2017-01-03:12 AM",29.8132
"2017-01-04:12 AM",29.8578
"2017-01-05:12 AM",18.4125
"2017-01-06:12 AM",15.4213
"2017-01-07:12 AM",11.7262
"2017-01-08:12 AM",5.7645
"2017-01-09:12 AM",3.051
"2017-01-10:12 AM",14.1564
"2017-01-11:12 AM",33.2245
"2017-01-12:12 AM",37.7922
"2017-01-13:12 AM",25.4764
"2017-01-14:12 AM",14.0171
"2017-01-15:12 AM",18.241
"2017-01-16:12 AM",20.7766
"2017-01-17:12 AM",26.0794
"2017-01-18:12 AM",27.784
"2017-01-19:12 AM",30.4603
"2017-01-20:12 AM",28.8574
"2017-01-21:12 AM",32.6635
"2017-01-22:12 AM",33.1482
"2017-01-23:12 AM",27.9754
"2017-01-24:12 AM",26.8446
"2017-01-25:12 AM",27.2718
"2017-01-26:12 AM",32.648
"2017-01-27:12 AM",27.5556
"2017-01-28:12 AM",25.3116
"2017-01-29:12 AM",23.3128
"2017-01-30:12 AM",15.872
"2017-01-31:12 AM",9.8316
"2017-02-01:12 AM",20.3767
"2017-02-02:12 AM",17.7298
"2017-02-03:12 AM",16.401
"2017-02-04:12 AM",16.2021
"2017-02-05:12 AM",20.8902
"2017-02-06:12 AM",15.4531
"2017-02-07:12 AM",20.151
"2017-02-08:12 AM",26.7793
"2017-02-09:12 AM",9.9477
"2017-02-10:12 AM",-0.3568
"2017-02-11:12 AM",11.8873
"2017-02-12:12 AM",14.7227
"2017-02-13:12 AM",17.598
"2017-02-14:12 AM",13.3732
"2017-02-15:12 AM",25.7999
"2017-02-16:12 AM",21.0357
"2017-02-17:12 AM",15.2397
"2017-02-18:12 AM",20.8339
"2017-02-19:12 AM",33.9771
"2017-02-20:12 AM",25.3789
"2017-02-21:12 AM",21.5721
"2017-02-22:12 AM",32.4214
"2017-02-23:12 AM",39.3089
"2017-02-24:12 AM",40.7071
"2017-02-25:12 AM",48.4333
"2017-02-26:12 AM",27.5943
"2017-02-27:12 AM",30.4335
"2017-02-28:12 AM",34.9279
"2017-03-01:12 AM",44.8309
"2017-03-02:12 AM",29.2627
"2017-03-03:12 AM",16.1586
"2017-03-04:12 AM",4.8268
"2017-03-05:12 AM",7.2482
"2017-03-06:12 AM",18.7045
"2017-03-07:12 AM",31.7237
"2017-03-08:12 AM",38.0451
"2017-03-09:12 AM",27.7547
"2017-03-10:12 AM",23.288
"2017-03-11:12 AM",2.4427
"2017-03-12:12 AM",4.8715
"2017-03-13:12 AM",10.6776
"2017-03-14:12 AM",17.3815
"2017-03-15:12 AM",15.9575
"2017-03-16:12 AM",14.3013
"2017-03-17:12 AM",18.9698
"2017-03-18:12 AM",17.1135
"2017-03-19:12 AM",21.7202
"2017-03-20:12 AM",25.4363
"2017-03-21:12 AM",31.4847
"2017-03-22:12 AM",15.5534
"2017-03-23:12 AM",13.591
"2017-03-24:12 AM",25.9965
"2017-03-25:12 AM",29.8828
"2017-03-26:12 AM",22.9995
"2017-03-27:12 AM",32.1874
"2017-03-28:12 AM",34.9021
"2017-03-29:12 AM",32.5062
"2017-03-30:12 AM",28.5093
"2017-03-31:12 AM",30.0317
"2017-04-01:12 AM",29.7167
"2017-04-02:12 AM",32.9626
"2017-04-03:12 AM",31.8299
"2017-04-04:12 AM",33.9192
"2017-04-05:12 AM",35.2659
"2017-04-06:12 AM",34.7401
"2017-04-07:12 AM",35.5755
"2017-04-08:12 AM",30.3046
"2017-04-09:12 AM",37.7796
"2017-04-10:12 AM",50.7745
"2017-04-11:12 AM",58.1918
"2017-04-12:12 AM",49.4825
"2017-04-13:12 AM",40.8774
"2017-04-14:12 AM",40.7732
"2017-04-15:12 AM",48.61
"2017-04-16:12 AM",60.4229
"2017-04-17:12 AM",47.7966
"2017-04-18:12 AM",38.7549
"2017-04-19:12 AM",41.2345
"2017-04-20:12 AM",43.5018
"2017-04-21:12 AM",40.7381
"2017-04-22:12 AM",40.9834
"2017-04-23:12 AM",46.4733
"2017-04-24:12 AM",46.4191
"2017-04-25:12 AM",43.9475
"2017-04-26:12 AM",48.6171
"2017-04-27:12 AM",57.8487
"2017-04-28:12 AM",60.8441
"2017-04-29:12 AM",56.2028
"2017-04-30:12 AM",39.8788
"2017-05-01:12 AM",46.3579
"2017-05-02:12 AM",46.8203
"2017-05-03:12 AM",42.2445
"2017-05-04:12 AM",46.1982
"2017-05-05:12 AM",43.115
"2017-05-06:12 AM",49.1353
"2017-05-07:12 AM",46.8896
"2017-05-08:12 AM",36.4019
"2017-05-09:12 AM",38.9946
"2017-05-10:12 AM",40.8371
"2017-05-11:12 AM",44.6554
"2017-05-12:12 AM",50.6988
"2017-05-13:12 AM",50.3427
"2017-05-14:12 AM",44.7865
"2017-05-15:12 AM",47.9219
"2017-05-16:12 AM",54.7291
"2017-05-17:12 AM",65.6476
"2017-05-18:12 AM",72.9111
"2017-05-19:12 AM",59.7097
"2017-05-20:12 AM",48.8541
"2017-05-21:12 AM",52.9974
"2017-05-22:12 AM",48.6676
"2017-05-23:12 AM",54.4122
"2017-05-24:12 AM",58.6672
"2017-05-25:12 AM",54.7713
"2017-05-26:12 AM",48.9736
"2017-05-27:12 AM",56.3587
"2017-05-28:12 AM",60.4913
"2017-05-29:12 AM",51.2388
"2017-05-30:12 AM",51.9123
"2017-05-31:12 AM",57.6808
"2017-06-01:12 AM",56.741
"2017-06-02:12 AM",49.3232
"2017-06-03:12 AM",49.1374
"2017-06-04:12 AM",53.9244
"2017-06-05:12 AM",51.5554
"2017-06-06:12 AM",46.845
"2017-06-07:12 AM",53.5932
"2017-06-08:12 AM",62.9683
"2017-06-09:12 AM",61.5763
"2017-06-10:12 AM",62.1129
"2017-06-11:12 AM",72.7972
"2017-06-12:12 AM",74.1951
"2017-06-13:12 AM",71.285
"2017-06-14:12 AM",59.0133
"2017-06-15:12 AM",58.5628
"2017-06-16:12 AM",56.0653
"2017-06-17:12 AM",64.3462
"2017-06-18:12 AM",72.1762
"2017-06-19:12 AM",71.3939
"2017-06-20:12 AM",65.9511
"2017-06-21:12 AM",63.0066
"2017-06-22:12 AM",63.3355
"2017-06-23:12 AM",70.1785
"2017-06-24:12 AM",69.2082
"2017-06-25:12 AM",62.1964
"2017-06-26:12 AM",58.0662
"2017-06-27:12 AM",57.6293
"2017-06-28:12 AM",56.113
"2017-06-29:12 AM",58.1059
"2017-06-30:12 AM",67.7152
"2017-07-01:12 AM",68.302
"2017-07-02:12 AM",68.3199
"2017-07-03:12 AM",64.9951
"2017-07-04:12 AM",62.9398
"2017-07-05:12 AM",65.3099
"2017-07-06:12 AM",67.7719
"2017-07-07:12 AM",68.4878
"2017-07-08:12 AM",64.7982
"2017-07-09:12 AM",63.0196
"2017-07-10:12 AM",66.1123
"2017-07-11:12 AM",68.8564
"2017-07-12:12 AM",69.4836
"2017-07-13:12 AM",61.8791
"2017-07-14:12 AM",58.3468
"2017-07-15:12 AM",64.9634
"2017-07-16:12 AM",67.5095
"2017-07-17:12 AM",67.9671
"2017-07-18:12 AM",69.4452
"2017-07-19:12 AM",70.8987
"2017-07-20:12 AM",70.4874
"2017-07-21:12 AM",69.5548
"2017-07-22:12 AM",68.2003
"2017-07-23:12 AM",64.9125
"2017-07-24:12 AM",56.7291
"2017-07-25:12 AM",56.9005
"2017-07-26:12 AM",62.0998
"2017-07-27:12 AM",63.1189
"2017-07-28:12 AM",63.3886
"2017-07-29:12 AM",59.5492
"2017-07-30:12 AM",59.8014
"2017-07-31:12 AM",66.9047
"2017-08-01:12 AM",66.3186
"2017-08-02:12 AM",69.3966
"2017-08-03:12 AM",69.7687
"2017-08-04:12 AM",70.2439
"2017-08-05:12 AM",64.5323
"2017-08-06:12 AM",58.9021
"2017-08-07:12 AM",59.8015
"2017-08-08:12 AM",61.576
"2017-08-09:12 AM",61.4887
"2017-08-10:12 AM",65.5828
"2017-08-11:12 AM",68.7132
"2017-08-12:12 AM",66.5334
"2017-08-13:12 AM",64.267
"2017-08-14:12 AM",62.5483
"2017-08-15:12 AM",65.0505
"2017-08-16:12 AM",61.97
"2017-08-17:12 AM",59.2927
"2017-08-18:12 AM",62.4672
"2017-08-19:12 AM",67.0244
"2017-08-20:12 AM",64.3953
"2017-08-21:12 AM",67.3344
"2017-08-22:12 AM",71.0134
"2017-08-23:12 AM",65.2104
"2017-08-24:12 AM",57.6729
"2017-08-25:12 AM",54.5594
"2017-08-26:12 AM",53.8693
"2017-08-27:12 AM",54.7261
"2017-08-28:12 AM",57.3847
"2017-08-29:12 AM",57.5692
"2017-08-30:12 AM",56.5203
"2017-08-31:12 AM",54.5403
"2017-09-01:12 AM",47.4987
"2017-09-02:12 AM",49.1661
"2017-09-03:12 AM",50.3641
"2017-09-04:12 AM",61.3323
"2017-09-05:12 AM",63.1051
"2017-09-06:12 AM",56.1402
"2017-09-07:12 AM",56.6373
"2017-09-08:12 AM",53.7465
"2017-09-09:12 AM",52.0223
"2017-09-10:12 AM",52.3315
"2017-09-11:12 AM",54.6033
"2017-09-12:12 AM",58.1299
"2017-09-13:12 AM",60.9501
"2017-09-14:12 AM",64.0166
"2017-09-15:12 AM",64.1352
"2017-09-16:12 AM",63.9698
"2017-09-17:12 AM",64.3654
"2017-09-18:12 AM",65.8436
"2017-09-19:12 AM",64.3793
"2017-09-20:12 AM",65.7315
"2017-09-21:12 AM",64.3442
"2017-09-22:12 AM",59.6518
"2017-09-23:12 AM",63.4419
"2017-09-24:12 AM",69.508
"2017-09-25:12 AM",71.3615
"2017-09-26:12 AM",71.5786
"2017-09-27:12 AM",71.483
"2017-09-28:12 AM",57.2585
"2017-09-29:12 AM",46.4468
"2017-09-30:12 AM",44.5237
"2017-10-01:12 AM",44.9929
"2017-10-02:12 AM",48.6185
"2017-10-03:12 AM",53.1547
"2017-10-04:12 AM",58.9042
"2017-10-05:12 AM",59.6824
"2017-10-06:12 AM",53.1885
"2017-10-07:12 AM",59.3026
"2017-10-08:12 AM",64.2661
"2017-10-09:12 AM",61.0979
"2017-10-10:12 AM",61.5922
"2017-10-11:12 AM",52.9799
"2017-10-12:12 AM",45.2451
"2017-10-13:12 AM",47.0653
"2017-10-14:12 AM",55.0711
"2017-10-15:12 AM",61.0117
"2017-10-16:12 AM",44.7996
"2017-10-17:12 AM",40.3817
"2017-10-18:12 AM",48.9576
"2017-10-19:12 AM",54.6946
"2017-10-20:12 AM",50.2047
"2017-10-21:12 AM",51.4242
"2017-10-22:12 AM",56.4409
"2017-10-23:12 AM",56.9433
"2017-10-24:12 AM",61.9201
"2017-10-25:12 AM",58.1355
"2017-10-26:12 AM",45.5959
"2017-10-27:12 AM",42.7519
"2017-10-28:12 AM",48.2482
"2017-10-29:12 AM",53.5834
"2017-10-30:12 AM",49.6324
"2017-10-31:12 AM",40.7592
"2017-11-01:12 AM",39.3606
"2017-11-02:12 AM",49.1736
"2017-11-03:12 AM",54.0079
"2017-11-04:12 AM",37.7013
"2017-11-05:12 AM",40.9195
"2017-11-06:12 AM",50.9844
"2017-11-07:12 AM",33.0715
"2017-11-08:12 AM",31.3092
"2017-11-09:12 AM",33.6706
"2017-11-10:12 AM",23.7643
"2017-11-11:12 AM",18.9626
"2017-11-12:12 AM",27.5697
"2017-11-13:12 AM",28.9731
"2017-11-14:12 AM",30.6865
"2017-11-15:12 AM",30.9362
"2017-11-16:12 AM",33.5597
"2017-11-17:12 AM",27.0558
"2017-11-18:12 AM",30.0114
"2017-11-19:12 AM",32.2614
"2017-11-20:12 AM",24.6373
"2017-11-21:12 AM",33.3815
"2017-11-22:12 AM",33.5678
"2017-11-23:12 AM",25.9119
"2017-11-24:12 AM",31.3923
"2017-11-25:12 AM",36.5916
"2017-11-26:12 AM",30.2536
"2017-11-27:12 AM",26.5537
"2017-11-28:12 AM",24.6578
"2017-11-29:12 AM",34.6662
"2017-11-30:12 AM",30.3514
"2017-12-01:12 AM",34.124
"2017-12-02:12 AM",31.0341
"2017-12-03:12 AM",31.5727
"2017-12-04:12 AM",32.6727
"2017-12-05:12 AM",35.148
"2017-12-06:12 AM",34.3265
"2017-12-07:12 AM",30.9393
"2017-12-08:12 AM",28.6819
"2017-12-09:12 AM",28.2497
"2017-12-10:12 AM",26.9974
"2017-12-11:12 AM",23.7474
"2017-12-12:12 AM",24.1903
"2017-12-13:12 AM",13.5446
"2017-12-14:12 AM",8.7867
"2017-12-15:12 AM",11.7376
"2017-12-16:12 AM",17.0956
"2017-12-17:12 AM",9.9154
"2017-12-18:12 AM",19.1385
"2017-12-19:12 AM",32.8102
"2017-12-20:12 AM",25.6111
"2017-12-21:12 AM",13.7921
"2017-12-22:12 AM",14.3548
"2017-12-23:12 AM",25.6667
"2017-12-24:12 AM",19.6452
"2017-12-25:12 AM",18.1584
"2017-12-26:12 AM",10.4832
"2017-12-27:12 AM",-0.9278
"2017-12-28:12 AM",-10.3576
"2017-12-29:12 AM",-7.3903
"2017-12-30:12 AM",-4.4041
"2017-12-31:12 AM",-7.2659
"2018-01-01:12 AM",-13.1739
"2018-01-02:12 AM",-2.9933
"2018-01-03:12 AM",8.4439
"2018-01-04:12 AM",11.8825
"2018-01-05:12 AM",-3.5082
"2018-01-06:12 AM",-12.5473
"2018-01-07:12 AM",-11.8354
"2018-01-08:12 AM",16.529
"2018-01-09:12 AM",24.5919
"2018-01-10:12 AM",11.9628
"2018-01-11:12 AM",32.475
"2018-01-12:12 AM",42.5597
"2018-01-13:12 AM",16.0318
"2018-01-14:12 AM",2.1078
"2018-01-15:12 AM",5.427
"2018-01-16:12 AM",16.1096
"2018-01-17:12 AM",21.8403
"2018-01-18:12 AM",15.4596
"2018-01-19:12 AM",20.0131
"2018-01-20:12 AM",29.4649
"2018-01-21:12 AM",31.4317
"2018-01-22:12 AM",30.4849
"2018-01-23:12 AM",30.3453
"2018-01-24:12 AM",21.0391
"2018-01-25:12 AM",9.8139
"2018-01-26:12 AM",11.2321
"2018-01-27:12 AM",25.5205
"2018-01-28:12 AM",33.321
"2018-01-29:12 AM",25.434
"2018-01-30:12 AM",19.085
"2018-01-31:12 AM",14.4907
"2018-02-01:12 AM",25.7765
"2018-02-02:12 AM",12.3723
"2018-02-03:12 AM",8.1541
"2018-02-04:12 AM",23.4289
"2018-02-05:12 AM",17.6835
"2018-02-06:12 AM",14.517
"2018-02-07:12 AM",14.5566
"2018-02-08:12 AM",9.4503
"2018-02-09:12 AM",12.2513
"2018-02-10:12 AM",27.8362
"2018-02-11:12 AM",27.3672
"2018-02-12:12 AM",24.0663
"2018-02-13:12 AM",10.0049
"2018-02-14:12 AM",23.6764
"2018-02-15:12 AM",34.2952
"2018-02-16:12 AM",32.6179
"2018-02-17:12 AM",19.0846
"2018-02-18:12 AM",23.8377
"2018-02-19:12 AM",26.9004
"2018-02-20:12 AM",38.2737
"2018-02-21:12 AM",46.9209
"2018-02-22:12 AM",27.3085
"2018-02-23:12 AM",26.3282
"2018-02-24:12 AM",33.2094
"2018-02-25:12 AM",28.6606
"2018-02-26:12 AM",32.5647
"2018-02-27:12 AM",31.8153
"2018-02-28:12 AM",37.6626
"2018-03-01:12 AM",37.0677
"2018-03-02:12 AM",30.151
"2018-03-03:12 AM",29.8692
"2018-03-04:12 AM",29.3486
"2018-03-05:12 AM",27.9309
"2018-03-06:12 AM",29.5995
"2018-03-07:12 AM",27.984
"2018-03-08:12 AM",26.3291
"2018-03-09:12 AM",25.0293
"2018-03-10:12 AM",25.7904
"2018-03-11:12 AM",25.6278
"2018-03-12:12 AM",22.8965
"2018-03-13:12 AM",26.7697
"2018-03-14:12 AM",27.176
"2018-03-15:12 AM",25.9241
"2018-03-16:12 AM",18.4217
"2018-03-17:12 AM",13.6252
"2018-03-18:12 AM",3.8455
"2018-03-19:12 AM",10.2304
"2018-03-20:12 AM",16.2324
"2018-03-21:12 AM",22.3068
"2018-03-22:12 AM",29.4791
"2018-03-23:12 AM",30.0414
"2018-03-24:12 AM",28.0558
"2018-03-25:12 AM",26.4837
"2018-03-26:12 AM",25.9237
"2018-03-27:12 AM",31.1697
"2018-03-28:12 AM",34.8847
"2018-03-29:12 AM",36.8249
"2018-03-30:12 AM",38.6272
"2018-03-31:12 AM",32.8347
"2018-04-01:12 AM",33.5741
"2018-04-02:12 AM",28.3267
"2018-04-03:12 AM",34.8598
"2018-04-04:12 AM",34.6046
"2018-04-05:12 AM",20.8305
"2018-04-06:12 AM",26.4709
"2018-04-07:12 AM",28.7064
"2018-04-08:12 AM",25.1132
"2018-04-09:12 AM",23.979
"2018-04-10:12 AM",28.7461
"2018-04-11:12 AM",31.1617
"2018-04-12:12 AM",37.1712
"2018-04-13:12 AM",42.462
"2018-04-14:12 AM",32.1199
"2018-04-15:12 AM",25.3333
"2018-04-16:12 AM",30.2401
"2018-04-17:12 AM",33.1642
"2018-04-18:12 AM",31.2138
"2018-04-19:12 AM",33.3241
"2018-04-20:12 AM",31.7442
"2018-04-21:12 AM",36.3159
"2018-04-22:12 AM",37.5175
"2018-04-23:12 AM",42.6088
"2018-04-24:12 AM",50.0626
"2018-04-25:12 AM",48.2027
"2018-04-26:12 AM",46.6205
"2018-04-27:12 AM",44.3385
"2018-04-28:12 AM",48.4619
"2018-04-29:12 AM",41.0113
"2018-04-30:12 AM",39.029
"2018-05-01:12 AM",47.9428
"2018-05-02:12 AM",62.3228
"2018-05-03:12 AM",62.5577
"2018-05-04:12 AM",62.497
"2018-05-05:12 AM",54.0201
"2018-05-06:12 AM",55.0816
"2018-05-07:12 AM",49.221
"2018-05-08:12 AM",51.7242
"2018-05-09:12 AM",60.1552
"2018-05-10:12 AM",57.8482
"2018-05-11:12 AM",45.889
"2018-05-12:12 AM",45.1679
"2018-05-13:12 AM",50.04
"2018-05-14:12 AM",55.441
"2018-05-15:12 AM",58.1743
"2018-05-16:12 AM",54.644
"2018-05-17:12 AM",56.6161
"2018-05-18:12 AM",50.0994
"2018-05-19:12 AM",49.1508
"2018-05-20:12 AM",55.5966
"2018-05-21:12 AM",54.8465
"2018-05-22:12 AM",54.0325
"2018-05-23:12 AM",59.0938
"2018-05-24:12 AM",55.4322
"2018-05-25:12 AM",64.5112
"2018-05-26:12 AM",65.1034
"2018-05-27:12 AM",55.7821
"2018-05-28:12 AM",57.5447
"2018-05-29:12 AM",62.5948
"2018-05-30:12 AM",62.7066
"2018-05-31:12 AM",66.821
"2018-06-01:12 AM",69.7305
"2018-06-02:12 AM",62.5978
"2018-06-03:12 AM",57.9216
"2018-06-04:12 AM",47.1978
"2018-06-05:12 AM",50.3317
"2018-06-06:12 AM",50.1892
"2018-06-07:12 AM",55.416
"2018-06-08:12 AM",58.6756
"2018-06-09:12 AM",57.8935
"2018-06-10:12 AM",55.2799
"2018-06-11:12 AM",55.4094
"2018-06-12:12 AM",60.9987
"2018-06-13:12 AM",64.368
"2018-06-14:12 AM",58.3394
"2018-06-15:12 AM",57.81
"2018-06-16:12 AM",61.7457
"2018-06-17:12 AM",66.5307
"2018-06-18:12 AM",73.6333
"2018-06-19:12 AM",63.6424
"2018-06-20:12 AM",61.6534
"2018-06-21:12 AM",59.5539
"2018-06-22:12 AM",59.3364
"2018-06-23:12 AM",60.1318
"2018-06-24:12 AM",60.0328
"2018-06-25:12 AM",58.6744
"2018-06-26:12 AM",58.228
"2018-06-27:12 AM",63.1735
"2018-06-28:12 AM",63.0952
"2018-06-29:12 AM",69.0312
"2018-06-30:12 AM",74.2923
"2018-07-01:12 AM",80.2071
"2018-07-02:12 AM",80.1421
"2018-07-03:12 AM",76.5828
"2018-07-04:12 AM",75.5199
"2018-07-05:12 AM",77.4826
"2018-07-06:12 AM",69.287
