"DateTime","(deg F) Mean Temperature (CFSR) at Oregon, 2010-01-01 to 2019-03-14"
"2016-05-22:12 AM",44.6162
"2016-05-23:12 AM",47.1837
"2016-05-24:12 AM",49.582
"2016-05-25:12 AM",50.1481
"2016-05-26:12 AM",51.0229
"2016-05-27:12 AM",48.5591
"2016-05-28:12 AM",50.6955
"2016-05-29:12 AM",54.4516
"2016-05-30:12 AM",55.629
"2016-05-31:12 AM",60.4231
"2016-06-01:12 AM",62.9901
"2016-06-02:12 AM",59.9643
"2016-06-03:12 AM",64.6072
"2016-06-04:12 AM",70.8067
"2016-06-05:12 AM",70.7695
"2016-06-06:12 AM",71.0254
"2016-06-07:12 AM",71.425
"2016-06-08:12 AM",65.2285
"2016-06-09:12 AM",58.4211
"2016-06-10:12 AM",53.2591
"2016-06-11:12 AM",50.5548
"2016-06-12:12 AM",55.1698
"2016-06-13:12 AM",54.0091
"2016-06-14:12 AM",48.9769
"2016-06-15:12 AM",45.0734
"2016-06-16:12 AM",46.8574
"2016-06-17:12 AM",50.8476
"2016-06-18:12 AM",51.1653
"2016-06-19:12 AM",52.4896
"2016-06-20:12 AM",59.0689
"2016-06-21:12 AM",60.089
"2016-06-22:12 AM",61.2475
"2016-06-23:12 AM",58.2481
"2016-06-24:12 AM",55.5159
"2016-06-25:12 AM",57.871
"2016-06-26:12 AM",65.0181
"2016-06-27:12 AM",67.7386
"2016-06-28:12 AM",68.8577
"2016-06-29:12 AM",67.8646
"2016-06-30:12 AM",65.9887
"2016-07-01:12 AM",65.2339
"2016-07-02:12 AM",66.1055
"2016-07-03:12 AM",65.2348
"2016-07-04:12 AM",60.8668
"2016-07-05:12 AM",59.2176
"2016-07-06:12 AM",59.277
"2016-07-07:12 AM",59.9097
"2016-07-08:12 AM",59.482
"2016-07-09:12 AM",58.4609
"2016-07-10:12 AM",52.3729
"2016-07-11:12 AM",55.8813
"2016-07-12:12 AM",57.8903
"2016-07-13:12 AM",61.0282
"2016-07-14:12 AM",65.2433
"2016-07-15:12 AM",62.947
"2016-07-16:12 AM",61.0367
"2016-07-17:12 AM",62.1919
"2016-07-18:12 AM",61.4066
"2016-07-19:12 AM",61.2675
"2016-07-20:12 AM",63.8888
"2016-07-21:12 AM",66.2
"2016-07-22:12 AM",63.705
"2016-07-23:12 AM",61.6854
"2016-07-24:12 AM",66.306
"2016-07-25:12 AM",69.3514
"2016-07-26:12 AM",70.4845
"2016-07-27:12 AM",70.7799
"2016-07-28:12 AM",72.9993
"2016-07-29:12 AM",74.7117
"2016-07-30:12 AM",71.4864
"2016-07-31:12 AM",65.885
"2016-08-01:12 AM",65.2888
"2016-08-02:12 AM",63.275
"2016-08-03:12 AM",61.0999
"2016-08-04:12 AM",66.663
"2016-08-05:12 AM",67.1751
"2016-08-06:12 AM",64.5894
"2016-08-07:12 AM",60.7273
"2016-08-08:12 AM",58.1286
"2016-08-09:12 AM",56.5687
"2016-08-10:12 AM",60.3118
"2016-08-11:12 AM",65.3803
"2016-08-12:12 AM",69.2208
"2016-08-13:12 AM",71.2958
"2016-08-14:12 AM",71.0355
"2016-08-15:12 AM",70.1431
"2016-08-16:12 AM",70.569
"2016-08-17:12 AM",70.1719
"2016-08-18:12 AM",72.0597
"2016-08-19:12 AM",72.4314
"2016-08-20:12 AM",70.4736
"2016-08-21:12 AM",68.4597
"2016-08-22:12 AM",62.6266
"2016-08-23:12 AM",60.1837
"2016-08-24:12 AM",61.8206
"2016-08-25:12 AM",64.9953
"2016-08-26:12 AM",66.375
"2016-08-27:12 AM",65.863
"2016-08-28:12 AM",66.0137
"2016-08-29:12 AM",66.2488
"2016-08-30:12 AM",64.7636
"2016-08-31:12 AM",61.441
"2016-09-01:12 AM",59.3609
"2016-09-02:12 AM",55.9504
"2016-09-03:12 AM",53.478
"2016-09-04:12 AM",52.1652
"2016-09-05:12 AM",52.9032
"2016-09-06:12 AM",52.2698
"2016-09-07:12 AM",57.8028
"2016-09-08:12 AM",58.6575
"2016-09-09:12 AM",59.0131
"2016-09-10:12 AM",63.3789
"2016-09-11:12 AM",59.922
"2016-09-12:12 AM",52.8103
"2016-09-13:12 AM",53.2449
"2016-09-14:12 AM",53.2312
"2016-09-15:12 AM",55.7744
"2016-09-16:12 AM",59.4072
"2016-09-17:12 AM",59.3173
"2016-09-18:12 AM",59.8728
"2016-09-19:12 AM",57.2828
"2016-09-20:12 AM",55.1685
"2016-09-21:12 AM",51.9004
"2016-09-22:12 AM",48.4738
"2016-09-23:12 AM",48.0745
"2016-09-24:12 AM",53.0623
"2016-09-25:12 AM",60.0015
"2016-09-26:12 AM",66.3156
"2016-09-27:12 AM",64.1368
"2016-09-28:12 AM",62.6929
"2016-09-29:12 AM",60.3838
"2016-09-30:12 AM",55.5966
"2016-10-01:12 AM",50.2214
"2016-10-02:12 AM",45.482
"2016-10-03:12 AM",43.6955
"2016-10-04:12 AM",46.4153
"2016-10-05:12 AM",45.2689
"2016-10-06:12 AM",47.527
"2016-10-07:12 AM",52.2358
"2016-10-08:12 AM",56.5446
"2016-10-09:12 AM",57.2234
"2016-10-10:12 AM",53.4412
"2016-10-11:12 AM",47.7612
"2016-10-12:12 AM",47.7849
"2016-10-13:12 AM",49.8708
"2016-10-14:12 AM",50.0572
"2016-10-15:12 AM",47.3864
"2016-10-16:12 AM",45.8456
"2016-10-17:12 AM",44.4942
"2016-10-18:12 AM",43.6861
"2016-10-19:12 AM",42.3473
"2016-10-20:12 AM",48.7281
"2016-10-21:12 AM",49.7406
"2016-10-22:12 AM",46.4653
"2016-10-23:12 AM",48.115
"2016-10-24:12 AM",50.2003
"2016-10-25:12 AM",48.6118
"2016-10-26:12 AM",51.7444
"2016-10-27:12 AM",48.8502
"2016-10-28:12 AM",46.1205
"2016-10-29:12 AM",46.4373
"2016-10-30:12 AM",46.2162
"2016-10-31:12 AM",43.7515
"2016-11-01:12 AM",43.3065
"2016-11-02:12 AM",45.2352
"2016-11-03:12 AM",47.7941
"2016-11-04:12 AM",48.3616
"2016-11-05:12 AM",48.6923
"2016-11-06:12 AM",47.1268
"2016-11-07:12 AM",48.3517
"2016-11-08:12 AM",51.2298
"2016-11-09:12 AM",50.9009
"2016-11-10:12 AM",50.1321
"2016-11-11:12 AM",51.114
"2016-11-12:12 AM",50.3944
"2016-11-13:12 AM",45.5747
"2016-11-14:12 AM",47.6514
"2016-11-15:12 AM",46.5111
"2016-11-16:12 AM",36.2379
"2016-11-17:12 AM",34.252
"2016-11-18:12 AM",35.1297
"2016-11-19:12 AM",39.0403
"2016-11-20:12 AM",41.1085
"2016-11-21:12 AM",39.0313
"2016-11-22:12 AM",36.4698
"2016-11-23:12 AM",36.532
"2016-11-24:12 AM",35.8803
"2016-11-25:12 AM",37.8093
"2016-11-26:12 AM",38.4483
"2016-11-27:12 AM",35.348
"2016-11-28:12 AM",35.3194
"2016-11-29:12 AM",33.7023
"2016-11-30:12 AM",33.3309
"2016-12-01:12 AM",30.1896
"2016-12-02:12 AM",29.0763
"2016-12-03:12 AM",35.4551
"2016-12-04:12 AM",34.9198
"2016-12-05:12 AM",27.6895
"2016-12-06:12 AM",26.3543
"2016-12-07:12 AM",16.1726
"2016-12-08:12 AM",22.3088
"2016-12-09:12 AM",33.0222
"2016-12-10:12 AM",34.1748
"2016-12-11:12 AM",30.1665
"2016-12-12:12 AM",28.7722
"2016-12-13:12 AM",23.4009
"2016-12-14:12 AM",26.1354
"2016-12-15:12 AM",29.5822
"2016-12-16:12 AM",20.9163
"2016-12-17:12 AM",9.7068
"2016-12-18:12 AM",14.4615
"2016-12-19:12 AM",22.6261
"2016-12-20:12 AM",32.9943
"2016-12-21:12 AM",22.9069
"2016-12-22:12 AM",21.7677
"2016-12-23:12 AM",28.2961
"2016-12-24:12 AM",26.4299
"2016-12-25:12 AM",19.0938
"2016-12-26:12 AM",17.6794
"2016-12-27:12 AM",28.5238
"2016-12-28:12 AM",28.4923
"2016-12-29:12 AM",27.406
"2016-12-30:12 AM",27.5833
"2016-12-31:12 AM",20.5873
"2017-01-01:12 AM",22.7548
"2017-01-02:12 AM",19.6669
"2017-01-03:12 AM",18.5875
"2017-01-04:12 AM",17.163
"2017-01-05:12 AM",7.5679
"2017-01-06:12 AM",8.2861
"2017-01-07:12 AM",14.8289
"2017-01-08:12 AM",29.6695
"2017-01-09:12 AM",32.0236
"2017-01-10:12 AM",30.9169
"2017-01-11:12 AM",27.1387
"2017-01-12:12 AM",17.8394
"2017-01-13:12 AM",16.2196
"2017-01-14:12 AM",16.5187
"2017-01-15:12 AM",17.9551
"2017-01-16:12 AM",19.4355
"2017-01-17:12 AM",24.8905
"2017-01-18:12 AM",32.5423
"2017-01-19:12 AM",33.6297
"2017-01-20:12 AM",31.7377
"2017-01-21:12 AM",30.3877
"2017-01-22:12 AM",30.5982
"2017-01-23:12 AM",26.5883
"2017-01-24:12 AM",24.5716
"2017-01-25:12 AM",25.1661
"2017-01-26:12 AM",28.6092
"2017-01-27:12 AM",26.4717
"2017-01-28:12 AM",25.2457
"2017-01-29:12 AM",27.212
"2017-01-30:12 AM",28.8572
"2017-01-31:12 AM",30.3372
"2017-02-01:12 AM",27.7057
"2017-02-02:12 AM",25.8202
"2017-02-03:12 AM",31.1009
"2017-02-04:12 AM",36.396
"2017-02-05:12 AM",35.9956
"2017-02-06:12 AM",33.7312
"2017-02-07:12 AM",30.573
"2017-02-08:12 AM",34.1782
"2017-02-09:12 AM",39.9787
"2017-02-10:12 AM",36.4455
"2017-02-11:12 AM",29.3266
"2017-02-12:12 AM",28.103
"2017-02-13:12 AM",32.6082
"2017-02-14:12 AM",32.9421
"2017-02-15:12 AM",36.75
"2017-02-16:12 AM",38.7579
"2017-02-17:12 AM",35.7201
"2017-02-18:12 AM",36.8377
"2017-02-19:12 AM",35.139
"2017-02-20:12 AM",36.6267
"2017-02-21:12 AM",35.5455
"2017-02-22:12 AM",29.6278
"2017-02-23:12 AM",26.1037
"2017-02-24:12 AM",21.0344
"2017-02-25:12 AM",22.3041
"2017-02-26:12 AM",25.3951
"2017-02-27:12 AM",25.2007
"2017-02-28:12 AM",28.9645
"2017-03-01:12 AM",30.484
"2017-03-02:12 AM",32.1298
"2017-03-03:12 AM",33.582
"2017-03-04:12 AM",34.6694
"2017-03-05:12 AM",28.1872
"2017-03-06:12 AM",25.6579
"2017-03-07:12 AM",31.1562
"2017-03-08:12 AM",36.4966
"2017-03-09:12 AM",41.9731
"2017-03-10:12 AM",41.7256
"2017-03-11:12 AM",39.8062
"2017-03-12:12 AM",41.4883
"2017-03-13:12 AM",42.0357
"2017-03-14:12 AM",46.8973
"2017-03-15:12 AM",46.0801
"2017-03-16:12 AM",42.0307
"2017-03-17:12 AM",40.5716
"2017-03-18:12 AM",45.7489
"2017-03-19:12 AM",42.2782
"2017-03-20:12 AM",43.4746
"2017-03-21:12 AM",45.0919
"2017-03-22:12 AM",40.4654
"2017-03-23:12 AM",37.5355
"2017-03-24:12 AM",39.983
"2017-03-25:12 AM",38.6305
"2017-03-26:12 AM",38.1686
"2017-03-27:12 AM",38.4395
"2017-03-28:12 AM",39.0103
"2017-03-29:12 AM",42.3855
"2017-03-30:12 AM",38.6514
"2017-03-31:12 AM",38.3963
"2017-04-01:12 AM",41.4365
"2017-04-02:12 AM",42.2316
"2017-04-03:12 AM",37.6317
"2017-04-04:12 AM",41.1251
"2017-04-05:12 AM",46.8025
"2017-04-06:12 AM",46.3541
"2017-04-07:12 AM",43.5373
"2017-04-08:12 AM",36.4264
"2017-04-09:12 AM",36.2995
"2017-04-10:12 AM",37.9324
"2017-04-11:12 AM",38.2122
"2017-04-12:12 AM",43.7617
"2017-04-13:12 AM",39.9376
"2017-04-14:12 AM",36.1899
"2017-04-15:12 AM",37.5643
"2017-04-16:12 AM",41.8069
"2017-04-17:12 AM",43.5994
"2017-04-18:12 AM",45.266
"2017-04-19:12 AM",42.582
"2017-04-20:12 AM",42.188
"2017-04-21:12 AM",43.3726
"2017-04-22:12 AM",46.0225
"2017-04-23:12 AM",44.3892
"2017-04-24:12 AM",40.815
"2017-04-25:12 AM",40.6323
"2017-04-26:12 AM",42.9019
"2017-04-27:12 AM",38.2703
"2017-04-28:12 AM",38.7518
"2017-04-29:12 AM",43.2824
"2017-04-30:12 AM",45.8508
"2017-05-01:12 AM",43.2943
"2017-05-02:12 AM",49.2211
"2017-05-03:12 AM",56.2287
"2017-05-04:12 AM",61.5258
"2017-05-05:12 AM",54.666
"2017-05-06:12 AM",42.5365
"2017-05-07:12 AM",42.9057
"2017-05-08:12 AM",47.3014
"2017-05-09:12 AM",51.8792
"2017-05-10:12 AM",55.3897
"2017-05-11:12 AM",52.929
"2017-05-12:12 AM",42.9395
"2017-05-13:12 AM",39.1672
"2017-05-14:12 AM",41.0261
"2017-05-15:12 AM",43.2243
"2017-05-16:12 AM",42.3106
"2017-05-17:12 AM",40.2643
"2017-05-18:12 AM",46.8262
"2017-05-19:12 AM",51.6394
"2017-05-20:12 AM",54.0561
"2017-05-21:12 AM",56.8096
"2017-05-22:12 AM",62.8192
"2017-05-23:12 AM",64.8271
"2017-05-24:12 AM",55.8979
"2017-05-25:12 AM",49.9311
"2017-05-26:12 AM",53.3626
"2017-05-27:12 AM",58.4904
"2017-05-28:12 AM",61.7218
"2017-05-29:12 AM",63.0597
"2017-05-30:12 AM",60.7168
"2017-05-31:12 AM",57.2837
"2017-06-01:12 AM",56.2534
"2017-06-02:12 AM",58.2885
"2017-06-03:12 AM",60.3244
"2017-06-04:12 AM",56.3155
"2017-06-05:12 AM",54.8568
"2017-06-06:12 AM",61.8348
"2017-06-07:12 AM",63.7655
"2017-06-08:12 AM",57.0186
"2017-06-09:12 AM",48.3895
"2017-06-10:12 AM",44.9967
"2017-06-11:12 AM",45.833
"2017-06-12:12 AM",47.5972
"2017-06-13:12 AM",49.4222
"2017-06-14:12 AM",51.7203
"2017-06-15:12 AM",55.3222
"2017-06-16:12 AM",56.3855
"2017-06-17:12 AM",57.8619
"2017-06-18:12 AM",64.3912
"2017-06-19:12 AM",69.0919
"2017-06-20:12 AM",68.4793
"2017-06-21:12 AM",63.0892
"2017-06-22:12 AM",60.76
"2017-06-23:12 AM",64.2209
"2017-06-24:12 AM",68.9833
"2017-06-25:12 AM",71.7514
"2017-06-26:12 AM",70.2469
"2017-06-27:12 AM",63.7362
"2017-06-28:12 AM",60.6123
"2017-06-29:12 AM",60.4465
"2017-06-30:12 AM",64.1907
"2017-07-01:12 AM",65.719
"2017-07-02:12 AM",67.0269
"2017-07-03:12 AM",66.9619
"2017-07-04:12 AM",68.1721
"2017-07-05:12 AM",70.2822
"2017-07-06:12 AM",70.7626
"2017-07-07:12 AM",70.0093
"2017-07-08:12 AM",70.5513
"2017-07-09:12 AM",69.6753
"2017-07-10:12 AM",66.353
"2017-07-11:12 AM",64.0906
"2017-07-12:12 AM",65.8328
"2017-07-13:12 AM",67.0305
"2017-07-14:12 AM",69.0215
"2017-07-15:12 AM",68.9751
"2017-07-16:12 AM",64.4175
"2017-07-17:12 AM",63.097
"2017-07-18:12 AM",64.7713
"2017-07-19:12 AM",65.4422
"2017-07-20:12 AM",63.6154
"2017-07-21:12 AM",63.4309
"2017-07-22:12 AM",68.3649
"2017-07-23:12 AM",72.0086
"2017-07-24:12 AM",71.8745
"2017-07-25:12 AM",70.2761
"2017-07-26:12 AM",68.9869
"2017-07-27:12 AM",67.2998
"2017-07-28:12 AM",68.5711
"2017-07-29:12 AM",69.8873
"2017-07-30:12 AM",71.2038
"2017-07-31:12 AM",72.779
"2017-08-01:12 AM",75.8428
"2017-08-02:12 AM",77.324
"2017-08-03:12 AM",76.1808
"2017-08-04:12 AM",73.2452
"2017-08-05:12 AM",70.362
"2017-08-06:12 AM",69.0688
"2017-08-07:12 AM",70.4768
"2017-08-08:12 AM",71.3745
"2017-08-09:12 AM",70.5945
"2017-08-10:12 AM",71.7967
"2017-08-11:12 AM",71.179
"2017-08-12:12 AM",69.0552
"2017-08-13:12 AM",62.6558
"2017-08-14:12 AM",61.5882
"2017-08-15:12 AM",61.6033
"2017-08-16:12 AM",64.5573
"2017-08-17:12 AM",66.2229
"2017-08-18:12 AM",66.6716
"2017-08-19:12 AM",64.4841
"2017-08-20:12 AM",63.8623
"2017-08-21:12 AM",67.9012
"2017-08-22:12 AM",69.076
"2017-08-23:12 AM",68.7832
"2017-08-24:12 AM",64.9666
"2017-08-25:12 AM",63.718
"2017-08-26:12 AM",68.1269
"2017-08-27:12 AM",72.892
"2017-08-28:12 AM",75.1352
"2017-08-29:12 AM",73.2893
"2017-08-30:12 AM",69.4416
"2017-08-31:12 AM",66.0025
"2017-09-01:12 AM",70.7778
"2017-09-02:12 AM",75.501
"2017-09-03:12 AM",76.6416
"2017-09-04:12 AM",76.9077
"2017-09-05:12 AM",76.2822
"2017-09-06:12 AM",72.4921
"2017-09-07:12 AM",69.0543
"2017-09-08:12 AM",66.2353
"2017-09-09:12 AM",65.2062
"2017-09-10:12 AM",64.6282
"2017-09-11:12 AM",68.6624
"2017-09-12:12 AM",67.989
"2017-09-13:12 AM",63.289
"2017-09-14:12 AM",56.2107
"2017-09-15:12 AM",52.8057
"2017-09-16:12 AM",53.5496
"2017-09-17:12 AM",54.6134
"2017-09-18:12 AM",52.5438
"2017-09-19:12 AM",46.4931
"2017-09-20:12 AM",46.9992
"2017-09-21:12 AM",43.934
"2017-09-22:12 AM",43.3436
"2017-09-23:12 AM",46.3627
"2017-09-24:12 AM",49.4136
"2017-09-25:12 AM",52.8944
"2017-09-26:12 AM",56.1848
"2017-09-27:12 AM",59.2333
"2017-09-28:12 AM",59.985
"2017-09-29:12 AM",56.7849
"2017-09-30:12 AM",50.9439
"2017-10-01:12 AM",45.9279
"2017-10-02:12 AM",43.0524
"2017-10-03:12 AM",44.6443
"2017-10-04:12 AM",47.5209
"2017-10-05:12 AM",48.9276
"2017-10-06:12 AM",52.002
"2017-10-07:12 AM",49.9078
"2017-10-08:12 AM",44.7273
"2017-10-09:12 AM",44.98
"2017-10-10:12 AM",48.4736
"2017-10-11:12 AM",42.1419
"2017-10-12:12 AM",38.2282
"2017-10-13:12 AM",40.4721
"2017-10-14:12 AM",39.1158
"2017-10-15:12 AM",44.1511
"2017-10-16:12 AM",49.0554
"2017-10-17:12 AM",51.6382
"2017-10-18:12 AM",52.5724
"2017-10-19:12 AM",51.3808
"2017-10-20:12 AM",42.1221
"2017-10-21:12 AM",39.0092
"2017-10-22:12 AM",48.5062
"2017-10-23:12 AM",49.4488
"2017-10-24:12 AM",51.0512
"2017-10-25:12 AM",51.3813
"2017-10-26:12 AM",51.4706
"2017-10-27:12 AM",51.163
"2017-10-28:12 AM",52.2615
"2017-10-29:12 AM",50.4489
"2017-10-30:12 AM",43.7657
"2017-10-31:12 AM",42.2416
"2017-11-01:12 AM",45.4926
"2017-11-02:12 AM",43.2793
"2017-11-03:12 AM",40.1441
"2017-11-04:12 AM",33.3457
"2017-11-05:12 AM",34.4543
"2017-11-06:12 AM",33.332
"2017-11-07:12 AM",31.1707
"2017-11-08:12 AM",35.7215
"2017-11-09:12 AM",39.596
"2017-11-10:12 AM",40.2926
"2017-11-11:12 AM",39.7404
"2017-11-12:12 AM",40.7106
"2017-11-13:12 AM",41.5501
"2017-11-14:12 AM",38.4993
"2017-11-15:12 AM",38.7349
"2017-11-16:12 AM",38.5698
"2017-11-17:12 AM",34.1488
"2017-11-18:12 AM",33.0852
"2017-11-19:12 AM",34.6276
"2017-11-20:12 AM",40.712
"2017-11-21:12 AM",46.3453
"2017-11-22:12 AM",49.9438
"2017-11-23:12 AM",50.7796
"2017-11-24:12 AM",42.206
"2017-11-25:12 AM",39.4268
"2017-11-26:12 AM",44.5779
"2017-11-27:12 AM",37.6734
"2017-11-28:12 AM",35.4785
"2017-11-29:12 AM",33.4432
"2017-11-30:12 AM",33.4344
"2017-12-01:12 AM",33.9008
"2017-12-02:12 AM",34.0714
"2017-12-03:12 AM",32.8264
"2017-12-04:12 AM",28.9504
"2017-12-05:12 AM",28.5042
"2017-12-06:12 AM",29.3378
"2017-12-07:12 AM",30.2351
"2017-12-08:12 AM",32.1926
"2017-12-09:12 AM",31.4605
"2017-12-10:12 AM",30.2374
"2017-12-11:12 AM",29.6238
"2017-12-12:12 AM",30.2986
"2017-12-13:12 AM",32.7375
"2017-12-14:12 AM",31.3491
"2017-12-15:12 AM",32.0347
"2017-12-16:12 AM",30.8181
"2017-12-17:12 AM",30.2196
"2017-12-18:12 AM",34.979
"2017-12-19:12 AM",37.1714
"2017-12-20:12 AM",30.9159
"2017-12-21:12 AM",25.4935
"2017-12-22:12 AM",29.595
"2017-12-23:12 AM",28.8282
"2017-12-24:12 AM",26.4949
"2017-12-25:12 AM",31.2762
"2017-12-26:12 AM",26.0416
"2017-12-27:12 AM",31.8612
"2017-12-28:12 AM",33.4731
"2017-12-29:12 AM",38.793
"2017-12-30:12 AM",37.0589
"2017-12-31:12 AM",31.4487
"2018-01-01:12 AM",32.761
"2018-01-02:12 AM",32.6014
"2018-01-03:12 AM",34.1915
"2018-01-04:12 AM",35.1354
"2018-01-05:12 AM",38.3853
"2018-01-06:12 AM",36.7479
"2018-01-07:12 AM",34.9003
"2018-01-08:12 AM",35.8804
"2018-01-09:12 AM",38.3387
"2018-01-10:12 AM",35.1781
"2018-01-11:12 AM",39.5175
"2018-01-12:12 AM",39.7497
"2018-01-13:12 AM",40.1061
"2018-01-14:12 AM",40.672
"2018-01-15:12 AM",40.0649
"2018-01-16:12 AM",40.437
"2018-01-17:12 AM",40.3482
"2018-01-18:12 AM",41.02
"2018-01-19:12 AM",34.0203
"2018-01-20:12 AM",31.7376
"2018-01-21:12 AM",31.3574
"2018-01-22:12 AM",33.7149
"2018-01-23:12 AM",32.7385
"2018-01-24:12 AM",36.4008
"2018-01-25:12 AM",31.9005
"2018-01-26:12 AM",31.1632
"2018-01-27:12 AM",34.2392
"2018-01-28:12 AM",39.7753
"2018-01-29:12 AM",39.8127
"2018-01-30:12 AM",38.3383
"2018-01-31:12 AM",34.5479
"2018-02-01:12 AM",37.5089
"2018-02-02:12 AM",43.8985
"2018-02-03:12 AM",44.9269
"2018-02-04:12 AM",44.9242
"2018-02-05:12 AM",42.7795
"2018-02-06:12 AM",39.6473
"2018-02-07:12 AM",42.4996
"2018-02-08:12 AM",45.32
"2018-02-09:12 AM",42.03
"2018-02-10:12 AM",34.5769
"2018-02-11:12 AM",31.6179
"2018-02-12:12 AM",28.9818
"2018-02-13:12 AM",29.539
"2018-02-14:12 AM",31.5635
"2018-02-15:12 AM",31.4676
"2018-02-16:12 AM",31.9401
"2018-02-17:12 AM",36.6874
"2018-02-18:12 AM",31.2292
"2018-02-19:12 AM",22.7223
"2018-02-20:12 AM",19.8842
"2018-02-21:12 AM",25.0642
"2018-02-22:12 AM",24.2011
"2018-02-23:12 AM",19.0171
"2018-02-24:12 AM",27.3866
"2018-02-25:12 AM",28.3334
"2018-02-26:12 AM",26.6117
"2018-02-27:12 AM",21.8457
"2018-02-28:12 AM",29.0934
"2018-03-01:12 AM",32.8334
"2018-03-02:12 AM",30.1629
"2018-03-03:12 AM",28.9877
"2018-03-04:12 AM",28.0506
"2018-03-05:12 AM",30.2664
"2018-03-06:12 AM",32.9689
"2018-03-07:12 AM",37.1309
"2018-03-08:12 AM",39.1773
"2018-03-09:12 AM",39.286
"2018-03-10:12 AM",38.4539
"2018-03-11:12 AM",41.7502
"2018-03-12:12 AM",44.1063
"2018-03-13:12 AM",44.7942
"2018-03-14:12 AM",39.0747
"2018-03-15:12 AM",34.4797
"2018-03-16:12 AM",33.6528
"2018-03-17:12 AM",33.0525
"2018-03-18:12 AM",33.7285
"2018-03-19:12 AM",35.0683
"2018-03-20:12 AM",38.5533
"2018-03-21:12 AM",40.8457
"2018-03-22:12 AM",40.726
"2018-03-23:12 AM",33.892
"2018-03-24:12 AM",32.8746
"2018-03-25:12 AM",32.0578
"2018-03-26:12 AM",33.2202
"2018-03-27:12 AM",38.9795
"2018-03-28:12 AM",42.3491
"2018-03-29:12 AM",43.6667
"2018-03-30:12 AM",45.2844
"2018-03-31:12 AM",44.8522
"2018-04-01:12 AM",40.7494
"2018-04-02:12 AM",36.4325
"2018-04-03:12 AM",37.261
"2018-04-04:12 AM",43.9446
"2018-04-05:12 AM",45.2802
"2018-04-06:12 AM",47.1837
"2018-04-07:12 AM",46.2315
"2018-04-08:12 AM",40.7457
"2018-04-09:12 AM",45.293
"2018-04-10:12 AM",48.2788
"2018-04-11:12 AM",42.3592
"2018-04-12:12 AM",35.8882
"2018-04-13:12 AM",38.1447
"2018-04-14:12 AM",44.1871
"2018-04-15:12 AM",43.7594
"2018-04-16:12 AM",37.0978
"2018-04-17:12 AM",36.7659
"2018-04-18:12 AM",38.683
"2018-04-19:12 AM",41.569
"2018-04-20:12 AM",44.8547
"2018-04-21:12 AM",46.7152
"2018-04-22:12 AM",44.5204
"2018-04-23:12 AM",45.905
"2018-04-24:12 AM",50.8604
"2018-04-25:12 AM",57.0637
"2018-04-26:12 AM",58.3196
"2018-04-27:12 AM",53.4137
"2018-04-28:12 AM",45.2061
"2018-04-29:12 AM",42.6601
"2018-04-30:12 AM",41.5773
"2018-05-01:12 AM",42.5098
"2018-05-02:12 AM",47.8857
"2018-05-03:12 AM",53.0184
"2018-05-04:12 AM",56.4895
"2018-05-05:12 AM",57.9551
"2018-05-06:12 AM",56.3774
"2018-05-07:12 AM",55.764
"2018-05-08:12 AM",59.0531
"2018-05-09:12 AM",55.5537
"2018-05-10:12 AM",48.6824
"2018-05-11:12 AM",44.4826
"2018-05-12:12 AM",51.6441
"2018-05-13:12 AM",55.5121
"2018-05-14:12 AM",57.6709
"2018-05-15:12 AM",58.8238
"2018-05-16:12 AM",54.8283
"2018-05-17:12 AM",54.5362
"2018-05-18:12 AM",53.094
"2018-05-19:12 AM",53.8876
"2018-05-20:12 AM",53.4108
"2018-05-21:12 AM",55.2067
"2018-05-22:12 AM",58.885
"2018-05-23:12 AM",59.2174
"2018-05-24:12 AM",60.2818
"2018-05-25:12 AM",55.8426
"2018-05-26:12 AM",50.5135
"2018-05-27:12 AM",53.5215
"2018-05-28:12 AM",57.1595
"2018-05-29:12 AM",56.3092
"2018-05-30:12 AM",51.9123
"2018-05-31:12 AM",48.0641
"2018-06-01:12 AM",49.8144
"2018-06-02:12 AM",57.695
"2018-06-03:12 AM",60.9818
"2018-06-04:12 AM",56.2942
"2018-06-05:12 AM",54.4838
"2018-06-06:12 AM",58.3131
"2018-06-07:12 AM",59.4505
"2018-06-08:12 AM",58.0968
"2018-06-09:12 AM",50.0988
"2018-06-10:12 AM",45.3096
"2018-06-11:12 AM",52.2286
"2018-06-12:12 AM",57.2351
"2018-06-13:12 AM",57.9735
"2018-06-14:12 AM",55.8405
"2018-06-15:12 AM",55.2047
"2018-06-16:12 AM",52.8573
"2018-06-17:12 AM",54.8787
"2018-06-18:12 AM",55.4112
"2018-06-19:12 AM",60.3723
"2018-06-20:12 AM",63.8186
"2018-06-21:12 AM",63.0927
"2018-06-22:12 AM",61.5254
"2018-06-23:12 AM",59.4729
"2018-06-24:12 AM",63.4417
"2018-06-25:12 AM",63.0905
"2018-06-26:12 AM",58.7233
"2018-06-27:12 AM",61.0871
"2018-06-28:12 AM",57.6617
"2018-06-29:12 AM",57.1476
"2018-06-30:12 AM",61.2595
"2018-07-01:12 AM",62.2854
"2018-07-02:12 AM",58.6071
"2018-07-03:12 AM",55.0634
"2018-07-04:12 AM",62.0919
"2018-07-05:12 AM",66.351
"2018-07-06:12 AM",64.7663
"2018-07-07:12 AM",63.7801
"2018-07-08:12 AM",64.9618
"2018-07-09:12 AM",65.7729
"2018-07-10:12 AM",63.5889
