"DateTime","(deg F) Mean Temperature (CFSR) at North Dakota, 2010-01-01 to 2019-03-14"
"2016-05-18:12 AM",60.1914
"2016-05-19:12 AM",63.9964
"2016-05-20:12 AM",63.4021
"2016-05-21:12 AM",62.2917
"2016-05-22:12 AM",65.5912
"2016-05-23:12 AM",65.1204
"2016-05-24:12 AM",62.4357
"2016-05-25:12 AM",59.5375
"2016-05-26:12 AM",57.5717
"2016-05-27:12 AM",58.9239
"2016-05-28:12 AM",59.8109
"2016-05-29:12 AM",61.7452
"2016-05-30:12 AM",61.4187
"2016-05-31:12 AM",54.1767
"2016-06-01:12 AM",53.8
"2016-06-02:12 AM",59.5299
"2016-06-03:12 AM",62.8034
"2016-06-04:12 AM",63.9999
"2016-06-05:12 AM",66.5362
"2016-06-06:12 AM",59.3681
"2016-06-07:12 AM",60.5905
"2016-06-08:12 AM",66.5904
"2016-06-09:12 AM",74.5786
"2016-06-10:12 AM",75.0092
"2016-06-11:12 AM",65.9926
"2016-06-12:12 AM",66.4561
"2016-06-13:12 AM",66.1199
"2016-06-14:12 AM",63.9878
"2016-06-15:12 AM",65.0224
"2016-06-16:12 AM",71.0294
"2016-06-17:12 AM",71.301
"2016-06-18:12 AM",69.5804
"2016-06-19:12 AM",74.7847
"2016-06-20:12 AM",66.4309
"2016-06-21:12 AM",68.0094
"2016-06-22:12 AM",63.6757
"2016-06-23:12 AM",63.1224
"2016-06-24:12 AM",72.3673
"2016-06-25:12 AM",70.2975
"2016-06-26:12 AM",66.9231
"2016-06-27:12 AM",62.9094
"2016-06-28:12 AM",65.6047
"2016-06-29:12 AM",69.2782
"2016-06-30:12 AM",64.0141
"2016-07-01:12 AM",59.8249
"2016-07-02:12 AM",66.0672
"2016-07-03:12 AM",70.1586
"2016-07-04:12 AM",75.6766
"2016-07-05:12 AM",69.3138
"2016-07-06:12 AM",66.33
"2016-07-07:12 AM",64.7731
"2016-07-08:12 AM",67.3572
"2016-07-09:12 AM",74.046
"2016-07-10:12 AM",76.7775
"2016-07-11:12 AM",70.9059
"2016-07-12:12 AM",67.2827
"2016-07-13:12 AM",65.2014
"2016-07-14:12 AM",63.3648
"2016-07-15:12 AM",64.0962
"2016-07-16:12 AM",65.2188
"2016-07-17:12 AM",66.965
"2016-07-18:12 AM",72.0032
"2016-07-19:12 AM",80.5185
"2016-07-20:12 AM",84.2108
"2016-07-21:12 AM",81.1782
"2016-07-22:12 AM",79.0484
"2016-07-23:12 AM",76.7538
"2016-07-24:12 AM",73.1732
"2016-07-25:12 AM",77.2372
"2016-07-26:12 AM",72.9426
"2016-07-27:12 AM",67.9692
"2016-07-28:12 AM",64.9173
"2016-07-29:12 AM",66.3892
"2016-07-30:12 AM",71.7237
"2016-07-31:12 AM",78.8761
"2016-08-01:12 AM",76.5545
"2016-08-02:12 AM",74.1515
"2016-08-03:12 AM",79.8213
"2016-08-04:12 AM",70.0491
"2016-08-05:12 AM",68.8233
"2016-08-06:12 AM",72.0502
"2016-08-07:12 AM",74.2726
"2016-08-08:12 AM",78.0966
"2016-08-09:12 AM",73.7434
"2016-08-10:12 AM",71.6979
"2016-08-11:12 AM",72.0475
"2016-08-12:12 AM",69.1878
"2016-08-13:12 AM",67.6254
"2016-08-14:12 AM",71.5894
"2016-08-15:12 AM",74.2626
"2016-08-16:12 AM",73.3419
"2016-08-17:12 AM",76.9005
"2016-08-18:12 AM",72.0729
"2016-08-19:12 AM",61.1384
"2016-08-20:12 AM",60.3901
"2016-08-21:12 AM",66.6003
"2016-08-22:12 AM",78.6429
"2016-08-23:12 AM",77.0364
"2016-08-24:12 AM",63.5479
"2016-08-25:12 AM",61.9455
"2016-08-26:12 AM",62.8457
"2016-08-27:12 AM",66.052
"2016-08-28:12 AM",75.3372
"2016-08-29:12 AM",71.6965
"2016-08-30:12 AM",70.7247
"2016-08-31:12 AM",73.416
"2016-09-01:12 AM",76.2904
"2016-09-02:12 AM",74.9028
"2016-09-03:12 AM",74.7181
"2016-09-04:12 AM",63.6044
"2016-09-05:12 AM",56.948
"2016-09-06:12 AM",59.2232
"2016-09-07:12 AM",58.6744
"2016-09-08:12 AM",59.8444
"2016-09-09:12 AM",56.9959
"2016-09-10:12 AM",58.1616
"2016-09-11:12 AM",67.096
"2016-09-12:12 AM",56.1024
"2016-09-13:12 AM",48.6927
"2016-09-14:12 AM",53.7969
"2016-09-15:12 AM",60.0258
"2016-09-16:12 AM",57.4138
"2016-09-17:12 AM",60.5194
"2016-09-18:12 AM",69.0186
"2016-09-19:12 AM",63.6796
"2016-09-20:12 AM",63.6746
"2016-09-21:12 AM",60.6416
"2016-09-22:12 AM",56.035
"2016-09-23:12 AM",55.6189
"2016-09-24:12 AM",63.1521
"2016-09-25:12 AM",54.351
"2016-09-26:12 AM",53.6032
"2016-09-27:12 AM",55.6624
"2016-09-28:12 AM",55.2978
"2016-09-29:12 AM",56.5653
"2016-09-30:12 AM",59.9261
"2016-10-01:12 AM",62.3408
"2016-10-02:12 AM",63.4658
"2016-10-03:12 AM",63.5896
"2016-10-04:12 AM",57.2302
"2016-10-05:12 AM",42.1718
"2016-10-06:12 AM",38.3106
"2016-10-07:12 AM",35.0791
"2016-10-08:12 AM",36.6136
"2016-10-09:12 AM",47.6836
"2016-10-10:12 AM",49.7482
"2016-10-11:12 AM",38.5623
"2016-10-12:12 AM",33.6947
"2016-10-13:12 AM",38.7169
"2016-10-14:12 AM",53.6842
"2016-10-15:12 AM",56.2147
"2016-10-16:12 AM",54.7963
"2016-10-17:12 AM",52.7977
"2016-10-18:12 AM",47.8953
"2016-10-19:12 AM",40.9779
"2016-10-20:12 AM",41.013
"2016-10-21:12 AM",48.4907
"2016-10-22:12 AM",49.419
"2016-10-23:12 AM",45.6829
"2016-10-24:12 AM",42.9726
"2016-10-25:12 AM",45.5979
"2016-10-26:12 AM",47.4687
"2016-10-27:12 AM",51.9228
"2016-10-28:12 AM",56.7518
"2016-10-29:12 AM",43.3922
"2016-10-30:12 AM",39.9871
"2016-10-31:12 AM",46.6403
"2016-11-01:12 AM",46.9839
"2016-11-02:12 AM",48.1113
"2016-11-03:12 AM",48.6302
"2016-11-04:12 AM",52.4727
"2016-11-05:12 AM",54.9192
"2016-11-06:12 AM",57.6549
"2016-11-07:12 AM",52.4008
"2016-11-08:12 AM",46.0319
"2016-11-09:12 AM",53.0713
"2016-11-10:12 AM",52.0372
"2016-11-11:12 AM",41.2966
"2016-11-12:12 AM",48.9186
"2016-11-13:12 AM",53.0172
"2016-11-14:12 AM",48.0403
"2016-11-15:12 AM",48.9949
"2016-11-16:12 AM",46.8955
"2016-11-17:12 AM",36.1474
"2016-11-18:12 AM",30.0087
"2016-11-19:12 AM",24.6834
"2016-11-20:12 AM",27.9801
"2016-11-21:12 AM",31.4733
"2016-11-22:12 AM",35.9688
"2016-11-23:12 AM",33.8956
"2016-11-24:12 AM",31.8016
"2016-11-25:12 AM",33.9024
"2016-11-26:12 AM",36.4653
"2016-11-27:12 AM",35.2546
"2016-11-28:12 AM",31.465
"2016-11-29:12 AM",29.7174
"2016-11-30:12 AM",27.0747
"2016-12-01:12 AM",26.2863
"2016-12-02:12 AM",22.518
"2016-12-03:12 AM",26.4123
"2016-12-04:12 AM",29.3121
"2016-12-05:12 AM",25.4334
"2016-12-06:12 AM",12.4273
"2016-12-07:12 AM",5.7936
"2016-12-08:12 AM",1.783
"2016-12-09:12 AM",-10.8846
"2016-12-10:12 AM",-10.7876
"2016-12-11:12 AM",-2.0337
"2016-12-12:12 AM",-2.4518
"2016-12-13:12 AM",3.7062
"2016-12-14:12 AM",-1.2294
"2016-12-15:12 AM",-2.3816
"2016-12-16:12 AM",-1.4993
"2016-12-17:12 AM",-15.1577
"2016-12-18:12 AM",-4.0661
"2016-12-19:12 AM",23.2435
"2016-12-20:12 AM",28.6138
"2016-12-21:12 AM",30.2211
"2016-12-22:12 AM",27.4298
"2016-12-23:12 AM",23.9405
"2016-12-24:12 AM",14.2574
"2016-12-25:12 AM",18.1974
"2016-12-26:12 AM",13.7799
"2016-12-27:12 AM",13.2044
"2016-12-28:12 AM",27.5545
"2016-12-29:12 AM",23.9925
"2016-12-30:12 AM",22.2037
"2016-12-31:12 AM",18.8263
"2017-01-01:12 AM",13.4254
"2017-01-02:12 AM",9.9057
"2017-01-03:12 AM",-2.6649
"2017-01-04:12 AM",-8.0883
"2017-01-05:12 AM",-10.0734
"2017-01-06:12 AM",-4.6521
"2017-01-07:12 AM",-8.1515
"2017-01-08:12 AM",3.412
"2017-01-09:12 AM",1.7715
"2017-01-10:12 AM",3.4156
"2017-01-11:12 AM",-7.0627
"2017-01-12:12 AM",-6.2439
"2017-01-13:12 AM",-2.848
"2017-01-14:12 AM",11.0491
"2017-01-15:12 AM",17.0134
"2017-01-16:12 AM",19.2753
"2017-01-17:12 AM",24.0296
"2017-01-18:12 AM",33.9798
"2017-01-19:12 AM",29.8845
"2017-01-20:12 AM",28.8993
"2017-01-21:12 AM",30.4952
"2017-01-22:12 AM",30.7094
"2017-01-23:12 AM",26.1243
"2017-01-24:12 AM",20.3594
"2017-01-25:12 AM",19.7609
"2017-01-26:12 AM",15.3504
"2017-01-27:12 AM",25.9047
"2017-01-28:12 AM",30.5805
"2017-01-29:12 AM",30.4855
"2017-01-30:12 AM",33.409
"2017-01-31:12 AM",25.9927
"2017-02-01:12 AM",6.8421
"2017-02-02:12 AM",3.5479
"2017-02-03:12 AM",3.9155
"2017-02-04:12 AM",14.6613
"2017-02-05:12 AM",5.8395
"2017-02-06:12 AM",10.3476
"2017-02-07:12 AM",1.2081
"2017-02-08:12 AM",-6.5767
"2017-02-09:12 AM",4.3329
"2017-02-10:12 AM",32.8579
"2017-02-11:12 AM",30.8833
"2017-02-12:12 AM",27.1674
"2017-02-13:12 AM",30.292
"2017-02-14:12 AM",30.8444
"2017-02-15:12 AM",29.4973
"2017-02-16:12 AM",36.0309
"2017-02-17:12 AM",39.7279
"2017-02-18:12 AM",36.7444
"2017-02-19:12 AM",39.2097
"2017-02-20:12 AM",41.2009
"2017-02-21:12 AM",40.8268
"2017-02-22:12 AM",34.5252
"2017-02-23:12 AM",27.1204
"2017-02-24:12 AM",17.3215
"2017-02-25:12 AM",19.5476
"2017-02-26:12 AM",14.5153
"2017-02-27:12 AM",15.5572
"2017-02-28:12 AM",13.5333
"2017-03-01:12 AM",16.9345
"2017-03-02:12 AM",13.12
"2017-03-03:12 AM",22.1418
"2017-03-04:12 AM",32.4484
"2017-03-05:12 AM",35.9611
"2017-03-06:12 AM",36.095
"2017-03-07:12 AM",23.3762
"2017-03-08:12 AM",18.7372
"2017-03-09:12 AM",14.1831
"2017-03-10:12 AM",3.1795
"2017-03-11:12 AM",6.3196
"2017-03-12:12 AM",8.4781
"2017-03-13:12 AM",6.4679
"2017-03-14:12 AM",16.241
"2017-03-15:12 AM",26.2292
"2017-03-16:12 AM",34.4723
"2017-03-17:12 AM",33.8756
"2017-03-18:12 AM",30.7404
"2017-03-19:12 AM",42.3106
"2017-03-20:12 AM",37.5969
"2017-03-21:12 AM",23.7027
"2017-03-22:12 AM",27.5254
"2017-03-23:12 AM",36.3466
"2017-03-24:12 AM",36.8638
"2017-03-25:12 AM",38.7927
"2017-03-26:12 AM",43.5398
"2017-03-27:12 AM",44.2924
"2017-03-28:12 AM",44.1858
"2017-03-29:12 AM",47.8436
"2017-03-30:12 AM",46.9447
"2017-03-31:12 AM",45.3657
"2017-04-01:12 AM",46.6819
"2017-04-02:12 AM",49.352
"2017-04-03:12 AM",46.2128
"2017-04-04:12 AM",43.6941
"2017-04-05:12 AM",41.3661
"2017-04-06:12 AM",40.9827
"2017-04-07:12 AM",51.0082
"2017-04-08:12 AM",57.2229
"2017-04-09:12 AM",47.4841
"2017-04-10:12 AM",35.8911
"2017-04-11:12 AM",42.0445
"2017-04-12:12 AM",48.9178
"2017-04-13:12 AM",51.4512
"2017-04-14:12 AM",56.5475
"2017-04-15:12 AM",51.1965
"2017-04-16:12 AM",44.9352
"2017-04-17:12 AM",38.2843
"2017-04-18:12 AM",43.0797
"2017-04-19:12 AM",42.4175
"2017-04-20:12 AM",44.9965
"2017-04-21:12 AM",48.0367
"2017-04-22:12 AM",49.8834
"2017-04-23:12 AM",38.9197
"2017-04-24:12 AM",34.6375
"2017-04-25:12 AM",31.768
"2017-04-26:12 AM",33.1072
"2017-04-27:12 AM",36.846
"2017-04-28:12 AM",40.7093
"2017-04-29:12 AM",46.2528
"2017-04-30:12 AM",49.9296
"2017-05-01:12 AM",49.0573
"2017-05-02:12 AM",50.2572
"2017-05-03:12 AM",51.4366
"2017-05-04:12 AM",56.858
"2017-05-05:12 AM",64.5845
"2017-05-06:12 AM",63.8386
"2017-05-07:12 AM",64.1278
"2017-05-08:12 AM",58.3682
"2017-05-09:12 AM",54.8656
"2017-05-10:12 AM",54.8213
"2017-05-11:12 AM",56.7439
"2017-05-12:12 AM",62.4286
"2017-05-13:12 AM",64.3645
"2017-05-14:12 AM",62.9002
"2017-05-15:12 AM",57.9684
"2017-05-16:12 AM",57.3355
"2017-05-17:12 AM",50.2943
"2017-05-18:12 AM",45.7225
"2017-05-19:12 AM",48.3289
"2017-05-20:12 AM",49.0953
"2017-05-21:12 AM",50.1138
"2017-05-22:12 AM",51.053
"2017-05-23:12 AM",52.534
"2017-05-24:12 AM",54.2016
"2017-05-25:12 AM",56.3893
"2017-05-26:12 AM",55.6959
"2017-05-27:12 AM",58.6861
"2017-05-28:12 AM",56.8872
"2017-05-29:12 AM",52.3101
"2017-05-30:12 AM",52.5934
"2017-05-31:12 AM",57.8131
"2017-06-01:12 AM",66.2531
"2017-06-02:12 AM",73.5915
"2017-06-03:12 AM",71.1025
"2017-06-04:12 AM",70.5999
"2017-06-05:12 AM",70.9059
"2017-06-06:12 AM",68.0567
"2017-06-07:12 AM",64.8003
"2017-06-08:12 AM",66.708
"2017-06-09:12 AM",72.7432
"2017-06-10:12 AM",70.2576
"2017-06-11:12 AM",68.3433
"2017-06-12:12 AM",63.6247
"2017-06-13:12 AM",63.2077
"2017-06-14:12 AM",62.2499
"2017-06-15:12 AM",65.1571
"2017-06-16:12 AM",65.0142
"2017-06-17:12 AM",60.6407
"2017-06-18:12 AM",59.8422
"2017-06-19:12 AM",61.504
"2017-06-20:12 AM",62.2096
"2017-06-21:12 AM",68.5753
"2017-06-22:12 AM",62.7953
"2017-06-23:12 AM",54.6895
"2017-06-24:12 AM",53.0739
"2017-06-25:12 AM",55.3543
"2017-06-26:12 AM",59.7459
"2017-06-27:12 AM",68.8678
"2017-06-28:12 AM",69.0679
"2017-06-29:12 AM",64.2522
"2017-06-30:12 AM",59.8831
"2017-07-01:12 AM",66.6999
"2017-07-02:12 AM",65.7201
"2017-07-03:12 AM",71.7553
"2017-07-04:12 AM",79.3812
"2017-07-05:12 AM",80.051
"2017-07-06:12 AM",76.9854
"2017-07-07:12 AM",72.8589
"2017-07-08:12 AM",74.0737
"2017-07-09:12 AM",77.0616
"2017-07-10:12 AM",74.8612
"2017-07-11:12 AM",78.6985
"2017-07-12:12 AM",65.7133
"2017-07-13:12 AM",65.8751
"2017-07-14:12 AM",74.7685
"2017-07-15:12 AM",75.3832
"2017-07-16:12 AM",75.0348
"2017-07-17:12 AM",81.2163
"2017-07-18:12 AM",72.5221
"2017-07-19:12 AM",72.7614
"2017-07-20:12 AM",76.9649
"2017-07-21:12 AM",80.8597
"2017-07-22:12 AM",74.2798
"2017-07-23:12 AM",72.1017
"2017-07-24:12 AM",77.7036
"2017-07-25:12 AM",74.9788
"2017-07-26:12 AM",74.6253
"2017-07-27:12 AM",75.5175
"2017-07-28:12 AM",75.7373
"2017-07-29:12 AM",79.8195
"2017-07-30:12 AM",80.5744
"2017-07-31:12 AM",82.1894
"2017-08-01:12 AM",76.7052
"2017-08-02:12 AM",63.4235
"2017-08-03:12 AM",62.3329
"2017-08-04:12 AM",66.3856
"2017-08-05:12 AM",66.5044
"2017-08-06:12 AM",65.0286
"2017-08-07:12 AM",67.1508
"2017-08-08:12 AM",70.4446
"2017-08-09:12 AM",65.9721
"2017-08-10:12 AM",65.0849
"2017-08-11:12 AM",67.6713
"2017-08-12:12 AM",66.1669
"2017-08-13:12 AM",63.7214
"2017-08-14:12 AM",66.4947
"2017-08-15:12 AM",63.9381
"2017-08-16:12 AM",66.7897
"2017-08-17:12 AM",71.0272
"2017-08-18:12 AM",71.9814
"2017-08-19:12 AM",75.511
"2017-08-20:12 AM",69.94
"2017-08-21:12 AM",67.6324
"2017-08-22:12 AM",64.8583
"2017-08-23:12 AM",69.3657
"2017-08-24:12 AM",69.816
"2017-08-25:12 AM",66.9214
"2017-08-26:12 AM",68.1273
"2017-08-27:12 AM",70.0506
"2017-08-28:12 AM",74.691
"2017-08-29:12 AM",77.8183
"2017-08-30:12 AM",73.8855
"2017-08-31:12 AM",73.7865
"2017-09-01:12 AM",72.0451
"2017-09-02:12 AM",71.0119
"2017-09-03:12 AM",76.5885
"2017-09-04:12 AM",64.4898
"2017-09-05:12 AM",58.3475
"2017-09-06:12 AM",59.6988
"2017-09-07:12 AM",67.8339
"2017-09-08:12 AM",65.6847
"2017-09-09:12 AM",69.7354
"2017-09-10:12 AM",75.4099
"2017-09-11:12 AM",72.5427
"2017-09-12:12 AM",79.0954
"2017-09-13:12 AM",73.5022
"2017-09-14:12 AM",63.1962
"2017-09-15:12 AM",50.3697
"2017-09-16:12 AM",45.7131
"2017-09-17:12 AM",49.2105
"2017-09-18:12 AM",57.9544
"2017-09-19:12 AM",61.3357
"2017-09-20:12 AM",56.1722
"2017-09-21:12 AM",61.1533
"2017-09-22:12 AM",55.0231
"2017-09-23:12 AM",49.7946
"2017-09-24:12 AM",47.6197
"2017-09-25:12 AM",46.069
"2017-09-26:12 AM",48.8071
"2017-09-27:12 AM",54.6537
"2017-09-28:12 AM",58.1205
"2017-09-29:12 AM",52.7466
"2017-09-30:12 AM",58.2116
"2017-10-01:12 AM",58.9183
"2017-10-02:12 AM",50.5162
"2017-10-03:12 AM",45.3133
"2017-10-04:12 AM",45.412
"2017-10-05:12 AM",48.2022
"2017-10-06:12 AM",50.9619
"2017-10-07:12 AM",57.2414
"2017-10-08:12 AM",50.5744
"2017-10-09:12 AM",40.2026
"2017-10-10:12 AM",47.2363
"2017-10-11:12 AM",49.9577
"2017-10-12:12 AM",51.906
"2017-10-13:12 AM",44.6943
"2017-10-14:12 AM",41.4867
"2017-10-15:12 AM",42.9237
"2017-10-16:12 AM",51.7294
"2017-10-17:12 AM",59.3496
"2017-10-18:12 AM",57.3165
"2017-10-19:12 AM",57.9281
"2017-10-20:12 AM",64.3026
"2017-10-21:12 AM",56.3733
"2017-10-22:12 AM",50.6916
"2017-10-23:12 AM",49.6452
"2017-10-24:12 AM",46.2756
"2017-10-25:12 AM",54.6841
"2017-10-26:12 AM",39.0828
"2017-10-27:12 AM",28.0803
"2017-10-28:12 AM",34.621
"2017-10-29:12 AM",44.1552
"2017-10-30:12 AM",29.9309
"2017-10-31:12 AM",28.1295
"2017-11-01:12 AM",33.0271
"2017-11-02:12 AM",30.2731
"2017-11-03:12 AM",25.1159
"2017-11-04:12 AM",28.5638
"2017-11-05:12 AM",21.2936
"2017-11-06:12 AM",17.2123
"2017-11-07:12 AM",16.7902
"2017-11-08:12 AM",19.2677
"2017-11-09:12 AM",10.1527
"2017-11-10:12 AM",18.4829
"2017-11-11:12 AM",26.42
"2017-11-12:12 AM",26.0047
"2017-11-13:12 AM",33.0238
"2017-11-14:12 AM",38.0365
"2017-11-15:12 AM",25.7853
"2017-11-16:12 AM",25.2181
"2017-11-17:12 AM",31.6148
"2017-11-18:12 AM",24.5165
"2017-11-19:12 AM",29.6798
"2017-11-20:12 AM",38.0903
"2017-11-21:12 AM",18.6463
"2017-11-22:12 AM",25.4757
"2017-11-23:12 AM",41.945
"2017-11-24:12 AM",48.9949
"2017-11-25:12 AM",36.2511
"2017-11-26:12 AM",38.7529
"2017-11-27:12 AM",46.1129
"2017-11-28:12 AM",38.2105
"2017-11-29:12 AM",38.8504
"2017-11-30:12 AM",37.1244
"2017-12-01:12 AM",36.8148
"2017-12-02:12 AM",36.5122
"2017-12-03:12 AM",36.604
"2017-12-04:12 AM",27.8796
"2017-12-05:12 AM",19.6965
"2017-12-06:12 AM",15.4636
"2017-12-07:12 AM",18.1612
"2017-12-08:12 AM",28.353
"2017-12-09:12 AM",27.7455
"2017-12-10:12 AM",33.9417
"2017-12-11:12 AM",30.8125
"2017-12-12:12 AM",31.5541
"2017-12-13:12 AM",34.0502
"2017-12-14:12 AM",30.189
"2017-12-15:12 AM",30.8368
"2017-12-16:12 AM",32.3316
"2017-12-17:12 AM",29.4397
"2017-12-18:12 AM",33.4976
"2017-12-19:12 AM",28.6056
"2017-12-20:12 AM",18.0869
"2017-12-21:12 AM",8.6648
"2017-12-22:12 AM",15.4234
"2017-12-23:12 AM",12.1811
"2017-12-24:12 AM",8.4137
"2017-12-25:12 AM",-7.9832
"2017-12-26:12 AM",-10.8809
"2017-12-27:12 AM",-8.5551
"2017-12-28:12 AM",-1.2384
"2017-12-29:12 AM",-6.7913
"2017-12-30:12 AM",-16.7618
"2017-12-31:12 AM",-18.4398
"2018-01-01:12 AM",-13.3764
"2018-01-02:12 AM",6.8571
"2018-01-03:12 AM",2.7565
"2018-01-04:12 AM",5.4486
"2018-01-05:12 AM",2.8252
"2018-01-06:12 AM",15.9082
"2018-01-07:12 AM",30.1078
"2018-01-08:12 AM",27.3675
"2018-01-09:12 AM",29.8283
"2018-01-10:12 AM",23.3537
"2018-01-11:12 AM",-5.2501
"2018-01-12:12 AM",-15.7565
"2018-01-13:12 AM",-10.8229
"2018-01-14:12 AM",8.2945
"2018-01-15:12 AM",-10.9757
"2018-01-16:12 AM",-3.2957
"2018-01-17:12 AM",22.5561
"2018-01-18:12 AM",30.7726
"2018-01-19:12 AM",33.7309
"2018-01-20:12 AM",30.1833
"2018-01-21:12 AM",26.4007
"2018-01-22:12 AM",21.9911
"2018-01-23:12 AM",22.5919
"2018-01-24:12 AM",24.2058
"2018-01-25:12 AM",26.2193
"2018-01-26:12 AM",29.736
"2018-01-27:12 AM",19.2774
"2018-01-28:12 AM",4.4514
"2018-01-29:12 AM",6.5311
"2018-01-30:12 AM",23.5002
"2018-01-31:12 AM",17.6223
"2018-02-01:12 AM",-2.3876
"2018-02-02:12 AM",4.4479
"2018-02-03:12 AM",3.65
"2018-02-04:12 AM",-4.9428
"2018-02-05:12 AM",-1.5423
"2018-02-06:12 AM",-1.0611
"2018-02-07:12 AM",-0.8788
"2018-02-08:12 AM",-0.0396
"2018-02-09:12 AM",-4.0828
"2018-02-10:12 AM",-1.1493
"2018-02-11:12 AM",4.9474
"2018-02-12:12 AM",-8.4512
"2018-02-13:12 AM",12.2747
"2018-02-14:12 AM",29.2447
"2018-02-15:12 AM",12.7058
"2018-02-16:12 AM",11.3369
"2018-02-17:12 AM",15.859
"2018-02-18:12 AM",9.576
"2018-02-19:12 AM",2.136
"2018-02-20:12 AM",3.5184
"2018-02-21:12 AM",1.738
"2018-02-22:12 AM",7.0468
"2018-02-23:12 AM",9.5301
"2018-02-24:12 AM",14.3746
"2018-02-25:12 AM",22.5329
"2018-02-26:12 AM",26.8291
"2018-02-27:12 AM",22.9942
"2018-02-28:12 AM",23.0738
"2018-03-01:12 AM",22.986
"2018-03-02:12 AM",25.1998
"2018-03-03:12 AM",29.5275
"2018-03-04:12 AM",32.011
"2018-03-05:12 AM",27.8704
"2018-03-06:12 AM",23.1156
"2018-03-07:12 AM",17.7175
"2018-03-08:12 AM",15.3075
"2018-03-09:12 AM",21.2826
"2018-03-10:12 AM",28.8837
"2018-03-11:12 AM",25.2918
"2018-03-12:12 AM",23.1042
"2018-03-13:12 AM",24.7105
"2018-03-14:12 AM",29.4346
"2018-03-15:12 AM",26.4735
"2018-03-16:12 AM",25.0657
"2018-03-17:12 AM",24.9739
"2018-03-18:12 AM",30.7535
"2018-03-19:12 AM",29.8342
"2018-03-20:12 AM",27.3704
"2018-03-21:12 AM",30.5474
"2018-03-22:12 AM",31.334
"2018-03-23:12 AM",30.9834
"2018-03-24:12 AM",31.3077
"2018-03-25:12 AM",32.7871
"2018-03-26:12 AM",30.4284
"2018-03-27:12 AM",32.229
"2018-03-28:12 AM",31.7721
"2018-03-29:12 AM",27.0536
"2018-03-30:12 AM",19.4594
"2018-03-31:12 AM",12.5047
"2018-04-01:12 AM",16.0081
"2018-04-02:12 AM",18.3945
"2018-04-03:12 AM",15.5061
"2018-04-04:12 AM",20.1542
"2018-04-05:12 AM",22.7534
"2018-04-06:12 AM",11.1758
"2018-04-07:12 AM",17.0726
"2018-04-08:12 AM",21.5618
"2018-04-09:12 AM",24.8257
"2018-04-10:12 AM",31.8997
"2018-04-11:12 AM",33.0327
"2018-04-12:12 AM",33.5961
"2018-04-13:12 AM",28.2749
"2018-04-14:12 AM",26.5908
"2018-04-15:12 AM",28.0395
"2018-04-16:12 AM",28.6594
"2018-04-17:12 AM",33.2281
"2018-04-18:12 AM",36.5823
"2018-04-19:12 AM",38.6155
"2018-04-20:12 AM",42.2908
"2018-04-21:12 AM",46.9983
"2018-04-22:12 AM",50.5497
"2018-04-23:12 AM",49.1367
"2018-04-24:12 AM",44.7485
"2018-04-25:12 AM",48.8763
"2018-04-26:12 AM",51.9053
"2018-04-27:12 AM",51.0204
"2018-04-28:12 AM",47.4895
"2018-04-29:12 AM",58.2355
"2018-04-30:12 AM",56.2473
"2018-05-01:12 AM",44.7939
"2018-05-02:12 AM",50.0655
"2018-05-03:12 AM",56.4649
"2018-05-04:12 AM",62.1752
"2018-05-05:12 AM",63.0885
"2018-05-06:12 AM",63.9037
"2018-05-07:12 AM",66.3811
"2018-05-08:12 AM",61.2788
"2018-05-09:12 AM",58.5883
"2018-05-10:12 AM",44.1743
"2018-05-11:12 AM",46.3374
"2018-05-12:12 AM",53.0181
"2018-05-13:12 AM",58.8499
"2018-05-14:12 AM",63.7795
"2018-05-15:12 AM",64.4275
"2018-05-16:12 AM",70.4889
"2018-05-17:12 AM",60.9989
"2018-05-18:12 AM",49.3102
"2018-05-19:12 AM",51.161
"2018-05-20:12 AM",55.3838
"2018-05-21:12 AM",59.5409
"2018-05-22:12 AM",66.254
"2018-05-23:12 AM",69.798
"2018-05-24:12 AM",71.6301
"2018-05-25:12 AM",73.7595
"2018-05-26:12 AM",75.9144
"2018-05-27:12 AM",72.4534
"2018-05-28:12 AM",67.0906
"2018-05-29:12 AM",69.5484
"2018-05-30:12 AM",68.7416
"2018-05-31:12 AM",66.7951
"2018-06-01:12 AM",65.8902
"2018-06-02:12 AM",57.6419
"2018-06-03:12 AM",60.1889
"2018-06-04:12 AM",68.3528
"2018-06-05:12 AM",69.2717
"2018-06-06:12 AM",66.1417
"2018-06-07:12 AM",65.9692
"2018-06-08:12 AM",69.6772
"2018-06-09:12 AM",74.1243
"2018-06-10:12 AM",74.3067
"2018-06-11:12 AM",62.5226
"2018-06-12:12 AM",59.8971
"2018-06-13:12 AM",64.4895
"2018-06-14:12 AM",70.8683
"2018-06-15:12 AM",68.7319
"2018-06-16:12 AM",61.2653
"2018-06-17:12 AM",62.2841
"2018-06-18:12 AM",62.9443
"2018-06-19:12 AM",65.0298
"2018-06-20:12 AM",67.5108
"2018-06-21:12 AM",71.944
"2018-06-22:12 AM",71.3111
"2018-06-23:12 AM",68.7708
"2018-06-24:12 AM",66.8298
"2018-06-25:12 AM",67.53
"2018-06-26:12 AM",71.328
"2018-06-27:12 AM",71.6563
"2018-06-28:12 AM",73.6716
"2018-06-29:12 AM",72.3583
"2018-06-30:12 AM",67.3587
"2018-07-01:12 AM",65.9152
"2018-07-02:12 AM",67.6047
