"DateTime","(deg F) Mean Temperature (CFSR) at Florida, 2010-01-01 to 2019-03-14"
"2016-05-23:12 AM",75.5956
"2016-05-24:12 AM",76.5799
"2016-05-25:12 AM",77.4181
"2016-05-26:12 AM",76.2512
"2016-05-27:12 AM",76.5108
"2016-05-28:12 AM",78.5946
"2016-05-29:12 AM",78.0915
"2016-05-30:12 AM",79.506
"2016-05-31:12 AM",81.0905
"2016-06-01:12 AM",81.2201
"2016-06-02:12 AM",81.0959
"2016-06-03:12 AM",81.7009
"2016-06-04:12 AM",82.2481
"2016-06-05:12 AM",81.7308
"2016-06-06:12 AM",80.0402
"2016-06-07:12 AM",80.4411
"2016-06-08:12 AM",80.6918
"2016-06-09:12 AM",80.4301
"2016-06-10:12 AM",80.1441
"2016-06-11:12 AM",79.6741
"2016-06-12:12 AM",80.9715
"2016-06-13:12 AM",82.7998
"2016-06-14:12 AM",83.0928
"2016-06-15:12 AM",82.8174
"2016-06-16:12 AM",81.5459
"2016-06-17:12 AM",82.9753
"2016-06-18:12 AM",81.1062
"2016-06-19:12 AM",78.201
"2016-06-20:12 AM",77.3362
"2016-06-21:12 AM",77.8676
"2016-06-22:12 AM",80.5246
"2016-06-23:12 AM",82.3363
"2016-06-24:12 AM",83.0642
"2016-06-25:12 AM",84.281
"2016-06-26:12 AM",83.6848
"2016-06-27:12 AM",81.6323
"2016-06-28:12 AM",82.3955
"2016-06-29:12 AM",82.2324
"2016-06-30:12 AM",80.9766
"2016-07-01:12 AM",81.1533
"2016-07-02:12 AM",82.085
"2016-07-03:12 AM",83.2525
"2016-07-04:12 AM",84.5494
"2016-07-05:12 AM",85.2211
"2016-07-06:12 AM",85.539
"2016-07-07:12 AM",85.4265
"2016-07-08:12 AM",85.6481
"2016-07-09:12 AM",85.4325
"2016-07-10:12 AM",84.3213
"2016-07-11:12 AM",84.175
"2016-07-12:12 AM",84.2666
"2016-07-13:12 AM",84.5769
"2016-07-14:12 AM",84.2162
"2016-07-15:12 AM",83.2878
"2016-07-16:12 AM",83.0811
"2016-07-17:12 AM",83.2269
"2016-07-18:12 AM",83.7174
"2016-07-19:12 AM",83.2224
"2016-07-20:12 AM",83.5889
"2016-07-21:12 AM",84.0612
"2016-07-22:12 AM",82.5786
"2016-07-23:12 AM",81.8125
"2016-07-24:12 AM",82.1363
"2016-07-25:12 AM",82.139
"2016-07-26:12 AM",82.8734
"2016-07-27:12 AM",84.2763
"2016-07-28:12 AM",84.8291
"2016-07-29:12 AM",84.2529
"2016-07-30:12 AM",83.7622
"2016-07-31:12 AM",83.595
"2016-08-01:12 AM",83.916
"2016-08-02:12 AM",83.5781
"2016-08-03:12 AM",82.6439
"2016-08-04:12 AM",82.0701
"2016-08-05:12 AM",81.4374
"2016-08-06:12 AM",81.1692
"2016-08-07:12 AM",80.9454
"2016-08-08:12 AM",79.5054
"2016-08-09:12 AM",79.8253
"2016-08-10:12 AM",80.9969
"2016-08-11:12 AM",81.9862
"2016-08-12:12 AM",81.3308
"2016-08-13:12 AM",81.7837
"2016-08-14:12 AM",81.6138
"2016-08-15:12 AM",82.5813
"2016-08-16:12 AM",81.8758
"2016-08-17:12 AM",82.1073
"2016-08-18:12 AM",82.3955
"2016-08-19:12 AM",82.6869
"2016-08-20:12 AM",83.332
"2016-08-21:12 AM",83.1553
"2016-08-22:12 AM",84.043
"2016-08-23:12 AM",84.2326
"2016-08-24:12 AM",82.769
"2016-08-25:12 AM",81.7129
"2016-08-26:12 AM",81.4437
"2016-08-27:12 AM",82.0242
"2016-08-28:12 AM",81.5351
"2016-08-29:12 AM",81.0514
"2016-08-30:12 AM",79.6757
"2016-08-31:12 AM",79.0599
"2016-09-01:12 AM",79.2565
"2016-09-02:12 AM",80.7847
"2016-09-03:12 AM",79.6674
"2016-09-04:12 AM",79.7794
"2016-09-05:12 AM",78.885
"2016-09-06:12 AM",78.0188
"2016-09-07:12 AM",78.4391
"2016-09-08:12 AM",78.6916
"2016-09-09:12 AM",79.7628
"2016-09-10:12 AM",80.8815
"2016-09-11:12 AM",81.0252
"2016-09-12:12 AM",80.0398
"2016-09-13:12 AM",78.6659
"2016-09-14:12 AM",79.565
"2016-09-15:12 AM",80.4121
"2016-09-16:12 AM",79.8676
"2016-09-17:12 AM",80.3484
"2016-09-18:12 AM",80.6232
"2016-09-19:12 AM",80.4358
"2016-09-20:12 AM",80.4569
"2016-09-21:12 AM",80.6403
"2016-09-22:12 AM",80.2632
"2016-09-23:12 AM",80.598
"2016-09-24:12 AM",81.0961
"2016-09-25:12 AM",79.6444
"2016-09-26:12 AM",78.4184
"2016-09-27:12 AM",78.3977
"2016-09-28:12 AM",78.1394
"2016-09-29:12 AM",78.755
"2016-09-30:12 AM",76.7023
"2016-10-01:12 AM",76.0167
"2016-10-02:12 AM",76.8369
"2016-10-03:12 AM",77.2077
"2016-10-04:12 AM",77.2504
"2016-10-05:12 AM",77.4167
"2016-10-06:12 AM",76.8537
"2016-10-07:12 AM",77.3704
"2016-10-08:12 AM",79.1316
"2016-10-09:12 AM",75.9312
"2016-10-10:12 AM",70.7202
"2016-10-11:12 AM",70.889
"2016-10-12:12 AM",71.8884
"2016-10-13:12 AM",74.0845
"2016-10-14:12 AM",74.2663
"2016-10-15:12 AM",75.1456
"2016-10-16:12 AM",74.8713
"2016-10-17:12 AM",75.0279
"2016-10-18:12 AM",75.1734
"2016-10-19:12 AM",74.667
"2016-10-20:12 AM",73.7276
"2016-10-21:12 AM",72.977
"2016-10-22:12 AM",64.8295
"2016-10-23:12 AM",62.6472
"2016-10-24:12 AM",65.323
"2016-10-25:12 AM",68.3128
"2016-10-26:12 AM",71.9926
"2016-10-27:12 AM",73.4094
"2016-10-28:12 AM",73.5667
"2016-10-29:12 AM",73.7175
"2016-10-30:12 AM",73.6162
"2016-10-31:12 AM",72.0948
"2016-11-01:12 AM",72.2188
"2016-11-02:12 AM",72.9952
"2016-11-03:12 AM",72.4509
"2016-11-04:12 AM",72.757
"2016-11-05:12 AM",69.8117
"2016-11-06:12 AM",67.9122
"2016-11-07:12 AM",69.8977
"2016-11-08:12 AM",68.3132
"2016-11-09:12 AM",67.1866
"2016-11-10:12 AM",66.4117
"2016-11-11:12 AM",64.4164
"2016-11-12:12 AM",65.314
"2016-11-13:12 AM",66.4155
"2016-11-14:12 AM",64.4968
"2016-11-15:12 AM",63.2311
"2016-11-16:12 AM",63.754
"2016-11-17:12 AM",63.7099
"2016-11-18:12 AM",65.0979
"2016-11-19:12 AM",65.4827
"2016-11-20:12 AM",57.3476
"2016-11-21:12 AM",54.2878
"2016-11-22:12 AM",58.244
"2016-11-23:12 AM",64.9938
"2016-11-24:12 AM",69.1493
"2016-11-25:12 AM",68.6327
"2016-11-26:12 AM",65.9847
"2016-11-27:12 AM",62.9101
"2016-11-28:12 AM",68.0065
"2016-11-29:12 AM",73.0647
"2016-11-30:12 AM",73.2612
"2016-12-01:12 AM",68.8149
"2016-12-02:12 AM",63.12
"2016-12-03:12 AM",63.8866
"2016-12-04:12 AM",68.5936
"2016-12-05:12 AM",73.5145
"2016-12-06:12 AM",73.3285
"2016-12-07:12 AM",66.3789
"2016-12-08:12 AM",62.0375
"2016-12-09:12 AM",55.4443
"2016-12-10:12 AM",55.3111
"2016-12-11:12 AM",62.5215
"2016-12-12:12 AM",69.7489
"2016-12-13:12 AM",70.0353
"2016-12-14:12 AM",69.1601
"2016-12-15:12 AM",64.4072
"2016-12-16:12 AM",61.8105
"2016-12-17:12 AM",69.8574
"2016-12-18:12 AM",72.334
"2016-12-19:12 AM",67.3972
"2016-12-20:12 AM",63.4397
"2016-12-21:12 AM",60.0942
"2016-12-22:12 AM",62.2832
"2016-12-23:12 AM",65.9964
"2016-12-24:12 AM",69.0175
"2016-12-25:12 AM",70.8951
"2016-12-26:12 AM",71.5914
"2016-12-27:12 AM",70.3011
"2016-12-28:12 AM",69.4175
"2016-12-29:12 AM",68.5996
"2016-12-30:12 AM",54.5671
"2016-12-31:12 AM",55.5094
"2017-01-01:12 AM",67.7804
"2017-01-02:12 AM",72.1328
"2017-01-03:12 AM",72.9914
"2017-01-04:12 AM",67.831
"2017-01-05:12 AM",61.3222
"2017-01-06:12 AM",62.7877
"2017-01-07:12 AM",56.0806
"2017-01-08:12 AM",42.5712
"2017-01-09:12 AM",49.2033
"2017-01-10:12 AM",56.3742
"2017-01-11:12 AM",63.3337
"2017-01-12:12 AM",66.034
"2017-01-13:12 AM",67.359
"2017-01-14:12 AM",67.0789
"2017-01-15:12 AM",66.5884
"2017-01-16:12 AM",67.6936
"2017-01-17:12 AM",68.5805
"2017-01-18:12 AM",68.5087
"2017-01-19:12 AM",67.8544
"2017-01-20:12 AM",69.2796
"2017-01-21:12 AM",70.6219
"2017-01-22:12 AM",72.3344
"2017-01-23:12 AM",63.4901
"2017-01-24:12 AM",61.6105
"2017-01-25:12 AM",62.6085
"2017-01-26:12 AM",67.4429
"2017-01-27:12 AM",60.1605
"2017-01-28:12 AM",52.8035
"2017-01-29:12 AM",51.7798
"2017-01-30:12 AM",54.4887
"2017-01-31:12 AM",56.4062
"2017-02-01:12 AM",60.9568
"2017-02-02:12 AM",63.9975
"2017-02-03:12 AM",64.8484
"2017-02-04:12 AM",60.859
"2017-02-05:12 AM",62.299
"2017-02-06:12 AM",64.6407
"2017-02-07:12 AM",68.4358
"2017-02-08:12 AM",70.6424
"2017-02-09:12 AM",68.2011
"2017-02-10:12 AM",59.2048
"2017-02-11:12 AM",64.0292
"2017-02-12:12 AM",67.0626
"2017-02-13:12 AM",67.2328
"2017-02-14:12 AM",66.9616
"2017-02-15:12 AM",67.6665
"2017-02-16:12 AM",60.3878
"2017-02-17:12 AM",57.7283
"2017-02-18:12 AM",65.0331
"2017-02-19:12 AM",68.5549
"2017-02-20:12 AM",67.629
"2017-02-21:12 AM",68.3467
"2017-02-22:12 AM",66.4043
"2017-02-23:12 AM",66.5944
"2017-02-24:12 AM",69.6682
"2017-02-25:12 AM",69.1511
"2017-02-26:12 AM",63.5121
"2017-02-27:12 AM",68.4433
"2017-02-28:12 AM",72.435
"2017-03-01:12 AM",72.9019
"2017-03-02:12 AM",68.1105
"2017-03-03:12 AM",61.9007
"2017-03-04:12 AM",60.7878
"2017-03-05:12 AM",64.4119
"2017-03-06:12 AM",65.952
"2017-03-07:12 AM",67.4722
"2017-03-08:12 AM",69.0435
"2017-03-09:12 AM",68.9158
"2017-03-10:12 AM",69.667
"2017-03-11:12 AM",67.4767
"2017-03-12:12 AM",66.8539
"2017-03-13:12 AM",63.9945
"2017-03-14:12 AM",60.2285
"2017-03-15:12 AM",51.4234
"2017-03-16:12 AM",49.6576
"2017-03-17:12 AM",56.4609
"2017-03-18:12 AM",62.3491
"2017-03-19:12 AM",64.8939
"2017-03-20:12 AM",62.2236
"2017-03-21:12 AM",66.3804
"2017-03-22:12 AM",69.2607
"2017-03-23:12 AM",68.5303
"2017-03-24:12 AM",67.2219
"2017-03-25:12 AM",68.5665
"2017-03-26:12 AM",69.9382
"2017-03-27:12 AM",70.7027
"2017-03-28:12 AM",71.8709
"2017-03-29:12 AM",72.8809
"2017-03-30:12 AM",72.9986
"2017-03-31:12 AM",74.0529
"2017-04-01:12 AM",72.8658
"2017-04-02:12 AM",73.729
"2017-04-03:12 AM",76.822
"2017-04-04:12 AM",75.8998
"2017-04-05:12 AM",77.5825
"2017-04-06:12 AM",70.8375
"2017-04-07:12 AM",62.7564
"2017-04-08:12 AM",62.1156
"2017-04-09:12 AM",65.4026
"2017-04-10:12 AM",68.4216
"2017-04-11:12 AM",70.5438
"2017-04-12:12 AM",70.5205
"2017-04-13:12 AM",71.3863
"2017-04-14:12 AM",71.3626
"2017-04-15:12 AM",73.0261
"2017-04-16:12 AM",72.8006
"2017-04-17:12 AM",72.0896
"2017-04-18:12 AM",73.3793
"2017-04-19:12 AM",73.9117
"2017-04-20:12 AM",73.8118
"2017-04-21:12 AM",73.161
"2017-04-22:12 AM",73.8014
"2017-04-23:12 AM",72.9205
"2017-04-24:12 AM",68.2036
"2017-04-25:12 AM",68.8573
"2017-04-26:12 AM",71.3262
"2017-04-27:12 AM",77.8366
"2017-04-28:12 AM",79.5409
"2017-04-29:12 AM",80.1725
"2017-04-30:12 AM",79.2642
"2017-05-01:12 AM",77.7168
"2017-05-02:12 AM",75.1356
"2017-05-03:12 AM",75.4668
"2017-05-04:12 AM",76.5185
"2017-05-05:12 AM",69.3149
"2017-05-06:12 AM",67.163
"2017-05-07:12 AM",70.819
"2017-05-08:12 AM",73.2727
"2017-05-09:12 AM",75.2047
"2017-05-10:12 AM",77.623
"2017-05-11:12 AM",78.0955
"2017-05-12:12 AM",77.6581
"2017-05-13:12 AM",76.7075
"2017-05-14:12 AM",77.0335
"2017-05-15:12 AM",77.8719
"2017-05-16:12 AM",79.279
"2017-05-17:12 AM",80.3662
"2017-05-18:12 AM",80.674
"2017-05-19:12 AM",79.9581
"2017-05-20:12 AM",81.4833
"2017-05-21:12 AM",79.6953
"2017-05-22:12 AM",78.2119
"2017-05-23:12 AM",79.6122
"2017-05-24:12 AM",77.9911
"2017-05-25:12 AM",74.9176
"2017-05-26:12 AM",76.0977
"2017-05-27:12 AM",79.2581
"2017-05-28:12 AM",81.0671
"2017-05-29:12 AM",82.6869
"2017-05-30:12 AM",82.3435
"2017-05-31:12 AM",81.3425
"2017-06-01:12 AM",80.9173
"2017-06-02:12 AM",78.1462
"2017-06-03:12 AM",78.2892
"2017-06-04:12 AM",77.8642
"2017-06-05:12 AM",77.5283
"2017-06-06:12 AM",78.4278
"2017-06-07:12 AM",77.3949
"2017-06-08:12 AM",75.7762
"2017-06-09:12 AM",76.9233
"2017-06-10:12 AM",77.9414
"2017-06-11:12 AM",78.8682
"2017-06-12:12 AM",78.2031
"2017-06-13:12 AM",78.3676
"2017-06-14:12 AM",79.2343
"2017-06-15:12 AM",78.6457
"2017-06-16:12 AM",77.9734
"2017-06-17:12 AM",79.2504
"2017-06-18:12 AM",79.965
"2017-06-19:12 AM",79.0417
"2017-06-20:12 AM",79.0606
"2017-06-21:12 AM",80.645
"2017-06-22:12 AM",81.5949
"2017-06-23:12 AM",81.1035
"2017-06-24:12 AM",81.5988
"2017-06-25:12 AM",81.7387
"2017-06-26:12 AM",80.2375
"2017-06-27:12 AM",79.7979
"2017-06-28:12 AM",79.5668
"2017-06-29:12 AM",80.9107
"2017-06-30:12 AM",82.0882
"2017-07-01:12 AM",82.4913
"2017-07-02:12 AM",82.5177
"2017-07-03:12 AM",82.9823
"2017-07-04:12 AM",83.0406
"2017-07-05:12 AM",83.0638
"2017-07-06:12 AM",83.0665
"2017-07-07:12 AM",83.1231
"2017-07-08:12 AM",82.254
"2017-07-09:12 AM",81.3258
"2017-07-10:12 AM",81.3587
"2017-07-11:12 AM",81.5545
"2017-07-12:12 AM",81.0964
"2017-07-13:12 AM",81.3436
"2017-07-14:12 AM",81.5715
"2017-07-15:12 AM",81.9806
"2017-07-16:12 AM",81.8359
"2017-07-17:12 AM",81.2311
"2017-07-18:12 AM",80.8021
"2017-07-19:12 AM",81.5634
"2017-07-20:12 AM",81.901
"2017-07-21:12 AM",82.0618
"2017-07-22:12 AM",81.2082
"2017-07-23:12 AM",80.4108
"2017-07-24:12 AM",81.4471
"2017-07-25:12 AM",82.8284
"2017-07-26:12 AM",82.9839
"2017-07-27:12 AM",82.7316
"2017-07-28:12 AM",82.9519
"2017-07-29:12 AM",82.0105
"2017-07-30:12 AM",80.6648
"2017-07-31:12 AM",78.1045
"2017-08-01:12 AM",79.3945
"2017-08-02:12 AM",79.7356
"2017-08-03:12 AM",80.7321
"2017-08-04:12 AM",81.5369
"2017-08-05:12 AM",81.8172
"2017-08-06:12 AM",81.7367
"2017-08-07:12 AM",81.934
"2017-08-08:12 AM",82.1075
"2017-08-09:12 AM",82.0218
"2017-08-10:12 AM",81.8253
"2017-08-11:12 AM",81.6258
"2017-08-12:12 AM",81.7002
"2017-08-13:12 AM",82.1565
"2017-08-14:12 AM",82.5201
"2017-08-15:12 AM",82.7236
"2017-08-16:12 AM",83.3173
"2017-08-17:12 AM",83.1033
"2017-08-18:12 AM",83.3554
"2017-08-19:12 AM",83.0808
"2017-08-20:12 AM",82.1685
"2017-08-21:12 AM",81.9743
"2017-08-22:12 AM",82.3044
"2017-08-23:12 AM",81.6069
"2017-08-24:12 AM",81.961
"2017-08-25:12 AM",80.6275
"2017-08-26:12 AM",79.7203
"2017-08-27:12 AM",79.2352
"2017-08-28:12 AM",78.7014
"2017-08-29:12 AM",79.6095
"2017-08-30:12 AM",81.2617
"2017-08-31:12 AM",82.2781
"2017-09-01:12 AM",81.9986
"2017-09-02:12 AM",79.6386
"2017-09-03:12 AM",80.328
"2017-09-04:12 AM",80.2938
"2017-09-05:12 AM",80.4047
"2017-09-06:12 AM",79.3096
"2017-09-07:12 AM",78.4499
"2017-09-08:12 AM",78.8659
"2017-09-09:12 AM",77.7578
"2017-09-10:12 AM",74.6303
"2017-09-11:12 AM",72.5007
"2017-09-12:12 AM",75.9351
"2017-09-13:12 AM",77.5711
"2017-09-14:12 AM",79.7792
"2017-09-15:12 AM",79.637
"2017-09-16:12 AM",79.5486
"2017-09-17:12 AM",79.1323
"2017-09-18:12 AM",78.4701
"2017-09-19:12 AM",78.9532
"2017-09-20:12 AM",79.5092
"2017-09-21:12 AM",78.9521
"2017-09-22:12 AM",78.0687
"2017-09-23:12 AM",77.9824
"2017-09-24:12 AM",78.5487
"2017-09-25:12 AM",78.5503
"2017-09-26:12 AM",79.2817
"2017-09-27:12 AM",79.6483
"2017-09-28:12 AM",80.2758
"2017-09-29:12 AM",79.0173
"2017-09-30:12 AM",78.3628
"2017-10-01:12 AM",76.3689
"2017-10-02:12 AM",76.5264
"2017-10-03:12 AM",75.8475
"2017-10-04:12 AM",76.1461
"2017-10-05:12 AM",76.0728
"2017-10-06:12 AM",78.8342
"2017-10-07:12 AM",80.6049
"2017-10-08:12 AM",80.2897
"2017-10-09:12 AM",80.4173
"2017-10-10:12 AM",80.0298
"2017-10-11:12 AM",78.8531
"2017-10-12:12 AM",77.0448
"2017-10-13:12 AM",77.5702
"2017-10-14:12 AM",78.071
"2017-10-15:12 AM",77.8149
"2017-10-16:12 AM",76.8277
"2017-10-17:12 AM",72.2349
"2017-10-18:12 AM",71.3872
"2017-10-19:12 AM",73.4014
"2017-10-20:12 AM",74.3094
"2017-10-21:12 AM",75.6727
"2017-10-22:12 AM",77.0248
"2017-10-23:12 AM",76.4298
"2017-10-24:12 AM",70.9954
"2017-10-25:12 AM",62.3458
"2017-10-26:12 AM",59.2293
"2017-10-27:12 AM",64.6837
"2017-10-28:12 AM",68.8867
"2017-10-29:12 AM",60.9661
"2017-10-30:12 AM",54.0869
"2017-10-31:12 AM",59.3334
"2017-11-01:12 AM",64.944
"2017-11-02:12 AM",68.9522
"2017-11-03:12 AM",69.9301
"2017-11-04:12 AM",70.7751
"2017-11-05:12 AM",71.15
"2017-11-06:12 AM",71.6841
"2017-11-07:12 AM",71.7931
"2017-11-08:12 AM",72.2851
"2017-11-09:12 AM",70.7029
"2017-11-10:12 AM",66.3296
"2017-11-11:12 AM",66.9988
"2017-11-12:12 AM",70.0356
"2017-11-13:12 AM",69.8448
"2017-11-14:12 AM",66.7944
"2017-11-15:12 AM",63.0415
"2017-11-16:12 AM",63.5205
"2017-11-17:12 AM",63.8388
"2017-11-18:12 AM",65.9124
"2017-11-19:12 AM",65.4264
"2017-11-20:12 AM",60.8427
"2017-11-21:12 AM",67.0705
"2017-11-22:12 AM",67.1013
"2017-11-23:12 AM",66.6217
"2017-11-24:12 AM",63.6168
"2017-11-25:12 AM",61.3326
"2017-11-26:12 AM",63.1758
"2017-11-27:12 AM",61.9349
"2017-11-28:12 AM",66.7812
"2017-11-29:12 AM",69.8452
"2017-11-30:12 AM",68.7862
"2017-12-01:12 AM",68.1465
"2017-12-02:12 AM",67.8326
"2017-12-03:12 AM",66.9785
"2017-12-04:12 AM",67.077
"2017-12-05:12 AM",69.7977
"2017-12-06:12 AM",67.5671
"2017-12-07:12 AM",61.3886
"2017-12-08:12 AM",62.3781
"2017-12-09:12 AM",54.3715
"2017-12-10:12 AM",45.394
"2017-12-11:12 AM",48.2889
"2017-12-12:12 AM",56.3603
"2017-12-13:12 AM",51.5665
"2017-12-14:12 AM",56.1459
"2017-12-15:12 AM",59.713
"2017-12-16:12 AM",58.1558
"2017-12-17:12 AM",63.8173
"2017-12-18:12 AM",69.9024
"2017-12-19:12 AM",69.85
"2017-12-20:12 AM",69.4803
"2017-12-21:12 AM",68.9342
"2017-12-22:12 AM",66.0954
"2017-12-23:12 AM",69.2316
"2017-12-24:12 AM",67.4262
"2017-12-25:12 AM",59.4561
"2017-12-26:12 AM",57.9076
"2017-12-27:12 AM",61.2073
"2017-12-28:12 AM",58.7469
"2017-12-29:12 AM",55.4693
"2017-12-30:12 AM",53.2261
"2017-12-31:12 AM",54.1161
"2018-01-01:12 AM",49.7316
"2018-01-02:12 AM",44.8227
"2018-01-03:12 AM",45.1539
"2018-01-04:12 AM",40.3169
"2018-01-05:12 AM",40.5862
"2018-01-06:12 AM",44.7152
"2018-01-07:12 AM",48.8358
"2018-01-08:12 AM",59.092
"2018-01-09:12 AM",64.8586
"2018-01-10:12 AM",66.6424
"2018-01-11:12 AM",67.6337
"2018-01-12:12 AM",66.7229
"2018-01-13:12 AM",53.0236
"2018-01-14:12 AM",45.9725
"2018-01-15:12 AM",50.1076
"2018-01-16:12 AM",54.6211
"2018-01-17:12 AM",49.9129
"2018-01-18:12 AM",39.4682
"2018-01-19:12 AM",45.873
"2018-01-20:12 AM",53.7622
"2018-01-21:12 AM",60.8227
"2018-01-22:12 AM",66.236
"2018-01-23:12 AM",66.6327
"2018-01-24:12 AM",58.3218
"2018-01-25:12 AM",56.8719
"2018-01-26:12 AM",59.6232
"2018-01-27:12 AM",64.8329
"2018-01-28:12 AM",67.037
"2018-01-29:12 AM",65.0646
"2018-01-30:12 AM",53.2994
"2018-01-31:12 AM",51.6675
"2018-02-01:12 AM",59.2065
"2018-02-02:12 AM",61.0993
"2018-02-03:12 AM",56.6062
"2018-02-04:12 AM",64.9256
"2018-02-05:12 AM",62.5941
"2018-02-06:12 AM",63.054
"2018-02-07:12 AM",68.3971
"2018-02-08:12 AM",65.9602
"2018-02-09:12 AM",66.1811
"2018-02-10:12 AM",69.6742
"2018-02-11:12 AM",71.0544
"2018-02-12:12 AM",70.7891
"2018-02-13:12 AM",69.0247
"2018-02-14:12 AM",66.4725
"2018-02-15:12 AM",68.0668
"2018-02-16:12 AM",69.0053
"2018-02-17:12 AM",68.6786
"2018-02-18:12 AM",69.9944
"2018-02-19:12 AM",70.5438
"2018-02-20:12 AM",73.2009
"2018-02-21:12 AM",74.0797
"2018-02-22:12 AM",72.1657
"2018-02-23:12 AM",71.8063
"2018-02-24:12 AM",71.4963
"2018-02-25:12 AM",72.2057
"2018-02-26:12 AM",71.9506
"2018-02-27:12 AM",68.7565
"2018-02-28:12 AM",70.0524
"2018-03-01:12 AM",72.482
"2018-03-02:12 AM",68.7924
"2018-03-03:12 AM",61.205
"2018-03-04:12 AM",58.7286
"2018-03-05:12 AM",60.0332
"2018-03-06:12 AM",63.8393
"2018-03-07:12 AM",63.2822
"2018-03-08:12 AM",54.2997
"2018-03-09:12 AM",53.6234
"2018-03-10:12 AM",59.3224
"2018-03-11:12 AM",66.1665
"2018-03-12:12 AM",62.6652
"2018-03-13:12 AM",53.1084
"2018-03-14:12 AM",53.8
"2018-03-15:12 AM",54.4271
"2018-03-16:12 AM",58.7727
"2018-03-17:12 AM",64.7119
"2018-03-18:12 AM",69.0379
"2018-03-19:12 AM",70.9842
"2018-03-20:12 AM",71.8675
"2018-03-21:12 AM",61.342
"2018-03-22:12 AM",55.8505
"2018-03-23:12 AM",57.3154
"2018-03-24:12 AM",62.9319
"2018-03-25:12 AM",68.2088
"2018-03-26:12 AM",66.0735
"2018-03-27:12 AM",67.3857
"2018-03-28:12 AM",67.9752
"2018-03-29:12 AM",70.3501
"2018-03-30:12 AM",70.2918
"2018-03-31:12 AM",67.0293
"2018-04-01:12 AM",69.0732
"2018-04-02:12 AM",71.2423
"2018-04-03:12 AM",72.513
"2018-04-04:12 AM",72.1938
"2018-04-05:12 AM",67.1234
"2018-04-06:12 AM",69.7926
"2018-04-07:12 AM",72.2912
"2018-04-08:12 AM",67.1472
"2018-04-09:12 AM",71.4178
"2018-04-10:12 AM",69.8965
"2018-04-11:12 AM",66.3949
"2018-04-12:12 AM",67.6661
"2018-04-13:12 AM",71.5293
"2018-04-14:12 AM",74.0116
"2018-04-15:12 AM",72.3011
"2018-04-16:12 AM",61.1614
"2018-04-17:12 AM",62.7984
"2018-04-18:12 AM",69.1383
"2018-04-19:12 AM",71.7046
"2018-04-20:12 AM",69.3288
"2018-04-21:12 AM",71.2351
"2018-04-22:12 AM",72.9496
"2018-04-23:12 AM",73.9603
"2018-04-24:12 AM",71.5712
"2018-04-25:12 AM",69.5536
"2018-04-26:12 AM",70.176
"2018-04-27:12 AM",71.2211
"2018-04-28:12 AM",70.0635
"2018-04-29:12 AM",72.5484
"2018-04-30:12 AM",72.3852
"2018-05-01:12 AM",72.0588
"2018-05-02:12 AM",73.1071
"2018-05-03:12 AM",73.4855
"2018-05-04:12 AM",74.7721
"2018-05-05:12 AM",74.3666
"2018-05-06:12 AM",75.5821
"2018-05-07:12 AM",76.4785
"2018-05-08:12 AM",76.0671
"2018-05-09:12 AM",75.5101
"2018-05-10:12 AM",75.7123
"2018-05-11:12 AM",78.309
"2018-05-12:12 AM",76.1875
"2018-05-13:12 AM",74.8567
"2018-05-14:12 AM",73.7064
"2018-05-15:12 AM",74.7745
"2018-05-16:12 AM",75.0256
"2018-05-17:12 AM",75.405
"2018-05-18:12 AM",76.0348
"2018-05-19:12 AM",76.5421
"2018-05-20:12 AM",73.6457
"2018-05-21:12 AM",74.7968
"2018-05-22:12 AM",75.5472
"2018-05-23:12 AM",77.07
"2018-05-24:12 AM",77.3568
"2018-05-25:12 AM",76.5912
"2018-05-26:12 AM",75.1035
"2018-05-27:12 AM",74.7959
"2018-05-28:12 AM",76.176
"2018-05-29:12 AM",76.9707
"2018-05-30:12 AM",77.5128
"2018-05-31:12 AM",77.9448
"2018-06-01:12 AM",79.0198
"2018-06-02:12 AM",78.9193
"2018-06-03:12 AM",80.1568
"2018-06-04:12 AM",81.1123
"2018-06-05:12 AM",78.885
"2018-06-06:12 AM",77.7907
"2018-06-07:12 AM",78.6346
"2018-06-08:12 AM",79.146
"2018-06-09:12 AM",78.8567
"2018-06-10:12 AM",79.3675
"2018-06-11:12 AM",79.3791
"2018-06-12:12 AM",79.0219
"2018-06-13:12 AM",79.5391
"2018-06-14:12 AM",80.0899
"2018-06-15:12 AM",80.2278
"2018-06-16:12 AM",80.6133
"2018-06-17:12 AM",80.994
"2018-06-18:12 AM",81.3058
"2018-06-19:12 AM",81.5047
"2018-06-20:12 AM",82.184
"2018-06-21:12 AM",82.6007
"2018-06-22:12 AM",82.6932
"2018-06-23:12 AM",83.3545
"2018-06-24:12 AM",82.8741
"2018-06-25:12 AM",82.2299
"2018-06-26:12 AM",82.3145
"2018-06-27:12 AM",82.0591
"2018-06-28:12 AM",82.7913
"2018-06-29:12 AM",80.7645
"2018-06-30:12 AM",80.1261
"2018-07-01:12 AM",80.4051
"2018-07-02:12 AM",81.4681
"2018-07-03:12 AM",81.3315
"2018-07-04:12 AM",80.0265
"2018-07-05:12 AM",79.5711
"2018-07-06:12 AM",80.7903
"2018-07-07:12 AM",80.3026
"2018-07-08:12 AM",80.9222
"2018-07-09:12 AM",80.7957
"2018-07-10:12 AM",81.4699
