"DateTime","(deg F) Mean Temperature (CFSR) at New Jersey, 2010-01-01 to 2019-03-14"
"2016-05-22:12 AM",56.1834
"2016-05-23:12 AM",59.7232
"2016-05-24:12 AM",63.0444
"2016-05-25:12 AM",67.9338
"2016-05-26:12 AM",70.781
"2016-05-27:12 AM",72.2539
"2016-05-28:12 AM",72.6105
"2016-05-29:12 AM",70.6816
"2016-05-30:12 AM",69.2163
"2016-05-31:12 AM",71.3381
"2016-06-01:12 AM",69.7831
"2016-06-02:12 AM",64.0594
"2016-06-03:12 AM",65.9574
"2016-06-04:12 AM",69.1012
"2016-06-05:12 AM",69.1878
"2016-06-06:12 AM",70.7045
"2016-06-07:12 AM",72.0747
"2016-06-08:12 AM",59.1863
"2016-06-09:12 AM",60.0525
"2016-06-10:12 AM",61.822
"2016-06-11:12 AM",69.6904
"2016-06-12:12 AM",74.3047
"2016-06-13:12 AM",62.8133
"2016-06-14:12 AM",65.0867
"2016-06-15:12 AM",66.9799
"2016-06-16:12 AM",66.9358
"2016-06-17:12 AM",64.6815
"2016-06-18:12 AM",66.547
"2016-06-19:12 AM",72.282
"2016-06-20:12 AM",73.114
"2016-06-21:12 AM",75.2331
"2016-06-22:12 AM",72.0567
"2016-06-23:12 AM",69.9098
"2016-06-24:12 AM",68.0376
"2016-06-25:12 AM",69.0834
"2016-06-26:12 AM",69.8542
"2016-06-27:12 AM",70.4458
"2016-06-28:12 AM",72.4962
"2016-06-29:12 AM",73.8325
"2016-06-30:12 AM",72.6751
"2016-07-01:12 AM",73.7415
"2016-07-02:12 AM",70.3693
"2016-07-03:12 AM",67.8304
"2016-07-04:12 AM",69.7068
"2016-07-05:12 AM",75.3064
"2016-07-06:12 AM",79.9644
"2016-07-07:12 AM",79.1422
"2016-07-08:12 AM",78.5989
"2016-07-09:12 AM",72.3747
"2016-07-10:12 AM",70.4291
"2016-07-11:12 AM",71.3763
"2016-07-12:12 AM",72.9433
"2016-07-13:12 AM",75.2191
"2016-07-14:12 AM",80.6266
"2016-07-15:12 AM",82.1457
"2016-07-16:12 AM",79.6564
"2016-07-17:12 AM",79.2214
"2016-07-18:12 AM",81.2464
"2016-07-19:12 AM",77.4916
"2016-07-20:12 AM",74.9482
"2016-07-21:12 AM",75.3449
"2016-07-22:12 AM",81.0268
"2016-07-23:12 AM",83.4228
"2016-07-24:12 AM",79.6179
"2016-07-25:12 AM",81.3816
"2016-07-26:12 AM",80.7489
"2016-07-27:12 AM",79.7355
"2016-07-28:12 AM",79.3296
"2016-07-29:12 AM",75.2173
"2016-07-30:12 AM",75.5551
"2016-07-31:12 AM",75.4925
"2016-08-01:12 AM",73.6869
"2016-08-02:12 AM",71.7231
"2016-08-03:12 AM",69.7138
"2016-08-04:12 AM",70.1919
"2016-08-05:12 AM",73.0362
"2016-08-06:12 AM",78.6321
"2016-08-07:12 AM",76.0858
"2016-08-08:12 AM",74.6737
"2016-08-09:12 AM",75.0445
"2016-08-10:12 AM",78.9996
"2016-08-11:12 AM",81.5164
"2016-08-12:12 AM",84.2387
"2016-08-13:12 AM",85.8495
"2016-08-14:12 AM",85.3603
"2016-08-15:12 AM",81.3052
"2016-08-16:12 AM",81.9788
"2016-08-17:12 AM",81.5621
"2016-08-18:12 AM",77.988
"2016-08-19:12 AM",78.1421
"2016-08-20:12 AM",76.6042
"2016-08-21:12 AM",75.6297
"2016-08-22:12 AM",71.0499
"2016-08-23:12 AM",67.9005
"2016-08-24:12 AM",70.7385
"2016-08-25:12 AM",75.1973
"2016-08-26:12 AM",80.4299
"2016-08-27:12 AM",77.2362
"2016-08-28:12 AM",75.7393
"2016-08-29:12 AM",77.5825
"2016-08-30:12 AM",74.86
"2016-08-31:12 AM",76.0284
"2016-09-01:12 AM",73.0587
"2016-09-02:12 AM",69.339
"2016-09-03:12 AM",68.2126
"2016-09-04:12 AM",67.8708
"2016-09-05:12 AM",71.6868
"2016-09-06:12 AM",75.3566
"2016-09-07:12 AM",75.99
"2016-09-08:12 AM",78.8567
"2016-09-09:12 AM",82.656
"2016-09-10:12 AM",81.6156
"2016-09-11:12 AM",77.3796
"2016-09-12:12 AM",66.8043
"2016-09-13:12 AM",68.837
"2016-09-14:12 AM",74.1816
"2016-09-15:12 AM",67.17
"2016-09-16:12 AM",62.6176
"2016-09-17:12 AM",66.1645
"2016-09-18:12 AM",74.9271
"2016-09-19:12 AM",70.9376
"2016-09-20:12 AM",71.3921
"2016-09-21:12 AM",70.9626
"2016-09-22:12 AM",68.9963
"2016-09-23:12 AM",69.7775
"2016-09-24:12 AM",64.7154
"2016-09-25:12 AM",57.3953
"2016-09-26:12 AM",60.6259
"2016-09-27:12 AM",65.489
"2016-09-28:12 AM",61.8696
"2016-09-29:12 AM",61.2253
"2016-09-30:12 AM",60.114
"2016-10-01:12 AM",59.6597
"2016-10-02:12 AM",61.2768
"2016-10-03:12 AM",61.7697
"2016-10-04:12 AM",60.5075
"2016-10-05:12 AM",58.6558
"2016-10-06:12 AM",59.4599
"2016-10-07:12 AM",58.9831
"2016-10-08:12 AM",60.5484
"2016-10-09:12 AM",56.4625
"2016-10-10:12 AM",49.9356
"2016-10-11:12 AM",49.9791
"2016-10-12:12 AM",53.7267
"2016-10-13:12 AM",57.7247
"2016-10-14:12 AM",50.7411
"2016-10-15:12 AM",50.7461
"2016-10-16:12 AM",57.2333
"2016-10-17:12 AM",65.4595
"2016-10-18:12 AM",68.74
"2016-10-19:12 AM",68.9259
"2016-10-20:12 AM",64.7092
"2016-10-21:12 AM",66.7638
"2016-10-22:12 AM",48.1748
"2016-10-23:12 AM",49.3369
"2016-10-24:12 AM",54.0003
"2016-10-25:12 AM",46.042
"2016-10-26:12 AM",41.1541
"2016-10-27:12 AM",47.9545
"2016-10-28:12 AM",46.6252
"2016-10-29:12 AM",50.3856
"2016-10-30:12 AM",64.9377
"2016-10-31:12 AM",46.6257
"2016-11-01:12 AM",46.1298
"2016-11-02:12 AM",55.7145
"2016-11-03:12 AM",61.8197
"2016-11-04:12 AM",52.0504
"2016-11-05:12 AM",48.4358
"2016-11-06:12 AM",50.9542
"2016-11-07:12 AM",42.7055
"2016-11-08:12 AM",47.9676
"2016-11-09:12 AM",51.825
"2016-11-10:12 AM",45.6492
"2016-11-11:12 AM",49.0014
"2016-11-12:12 AM",39.3793
"2016-11-13:12 AM",43.4997
"2016-11-14:12 AM",46.8405
"2016-11-15:12 AM",48.0063
"2016-11-16:12 AM",48.6534
"2016-11-17:12 AM",50.1787
"2016-11-18:12 AM",48.6138
"2016-11-19:12 AM",49.9485
"2016-11-20:12 AM",36.7129
"2016-11-21:12 AM",35.1453
"2016-11-22:12 AM",36.3837
"2016-11-23:12 AM",34.9934
"2016-11-24:12 AM",41.9254
"2016-11-25:12 AM",45.1009
"2016-11-26:12 AM",44.28
"2016-11-27:12 AM",40.006
"2016-11-28:12 AM",40.2562
"2016-11-29:12 AM",53.0969
"2016-11-30:12 AM",55.6887
"2016-12-01:12 AM",50.9439
"2016-12-02:12 AM",41.1802
"2016-12-03:12 AM",40.0761
"2016-12-04:12 AM",38.4393
"2016-12-05:12 AM",41.5492
"2016-12-06:12 AM",40.5993
"2016-12-07:12 AM",41.5535
"2016-12-08:12 AM",37.8723
"2016-12-09:12 AM",31.3032
"2016-12-10:12 AM",29.6388
"2016-12-11:12 AM",29.6605
"2016-12-12:12 AM",40.0192
"2016-12-13:12 AM",35.7312
"2016-12-14:12 AM",34.9219
"2016-12-15:12 AM",24.0256
"2016-12-16:12 AM",20.1002
"2016-12-17:12 AM",31.9237
"2016-12-18:12 AM",44.7013
"2016-12-19:12 AM",26.1871
"2016-12-20:12 AM",25.7886
"2016-12-21:12 AM",31.4674
"2016-12-22:12 AM",36.6044
"2016-12-23:12 AM",35.582
"2016-12-24:12 AM",39.3852
"2016-12-25:12 AM",39.1086
"2016-12-26:12 AM",39.657
"2016-12-27:12 AM",50.3618
"2016-12-28:12 AM",37.2466
"2016-12-29:12 AM",36.6616
"2016-12-30:12 AM",33.5881
"2016-12-31:12 AM",34.5807
"2017-01-01:12 AM",38.511
"2017-01-02:12 AM",39.3195
"2017-01-03:12 AM",42.6277
"2017-01-04:12 AM",41.1364
"2017-01-05:12 AM",29.8117
"2017-01-06:12 AM",27.9277
"2017-01-07:12 AM",21.0731
"2017-01-08:12 AM",15.3156
"2017-01-09:12 AM",14.1897
"2017-01-10:12 AM",24.2451
"2017-01-11:12 AM",42.4485
"2017-01-12:12 AM",54.0005
"2017-01-13:12 AM",43.2531
"2017-01-14:12 AM",31.9312
"2017-01-15:12 AM",31.3821
"2017-01-16:12 AM",30.9331
"2017-01-17:12 AM",38.1927
"2017-01-18:12 AM",40.1202
"2017-01-19:12 AM",40.8511
"2017-01-20:12 AM",38.7549
"2017-01-21:12 AM",42.615
"2017-01-22:12 AM",44.6641
"2017-01-23:12 AM",41.5758
"2017-01-24:12 AM",36.9813
"2017-01-25:12 AM",39.1723
"2017-01-26:12 AM",43.7248
"2017-01-27:12 AM",36.3492
"2017-01-28:12 AM",33.044
"2017-01-29:12 AM",34.0306
"2017-01-30:12 AM",31.0408
"2017-01-31:12 AM",30.6054
"2017-02-01:12 AM",38.9046
"2017-02-02:12 AM",35.7404
"2017-02-03:12 AM",29.1031
"2017-02-04:12 AM",25.2939
"2017-02-05:12 AM",33.7467
"2017-02-06:12 AM",37.5444
"2017-02-07:12 AM",44.0476
"2017-02-08:12 AM",51.2789
"2017-02-09:12 AM",29.0028
"2017-02-10:12 AM",20.4004
"2017-02-11:12 AM",35.704
"2017-02-12:12 AM",37.3838
"2017-02-13:12 AM",32.2077
"2017-02-14:12 AM",31.9834
"2017-02-15:12 AM",36.4161
"2017-02-16:12 AM",29.8879
"2017-02-17:12 AM",30.5618
"2017-02-18:12 AM",41.5274
"2017-02-19:12 AM",51.3581
"2017-02-20:12 AM",44.3872
"2017-02-21:12 AM",38.6908
"2017-02-22:12 AM",45.2565
"2017-02-23:12 AM",52.3395
"2017-02-24:12 AM",57.5704
"2017-02-25:12 AM",56.2431
"2017-02-26:12 AM",36.7288
"2017-02-27:12 AM",39.4745
"2017-02-28:12 AM",49.433
"2017-03-01:12 AM",60.1893
"2017-03-02:12 AM",44.1631
"2017-03-03:12 AM",31.8868
"2017-03-04:12 AM",25.5276
"2017-03-05:12 AM",22.1437
"2017-03-06:12 AM",31.8729
"2017-03-07:12 AM",45.6989
"2017-03-08:12 AM",51.5784
"2017-03-09:12 AM",46.8176
"2017-03-10:12 AM",35.3116
"2017-03-11:12 AM",20.4015
"2017-03-12:12 AM",21.7015
"2017-03-13:12 AM",23.9884
"2017-03-14:12 AM",30.29
"2017-03-15:12 AM",20.8549
"2017-03-16:12 AM",25.9527
"2017-03-17:12 AM",30.6041
"2017-03-18:12 AM",35.3354
"2017-03-19:12 AM",35.2067
"2017-03-20:12 AM",35.7354
"2017-03-21:12 AM",41.8681
"2017-03-22:12 AM",33.0382
"2017-03-23:12 AM",28.393
"2017-03-24:12 AM",39.7456
"2017-03-25:12 AM",52.4059
"2017-03-26:12 AM",41.4655
"2017-03-27:12 AM",47.4651
"2017-03-28:12 AM",49.8675
"2017-03-29:12 AM",46.1187
"2017-03-30:12 AM",41.5281
"2017-03-31:12 AM",43.2586
"2017-04-01:12 AM",41.5159
"2017-04-02:12 AM",45.4726
"2017-04-03:12 AM",50.7466
"2017-04-04:12 AM",56.4908
"2017-04-05:12 AM",52.3758
"2017-04-06:12 AM",48.5668
"2017-04-07:12 AM",42.6283
"2017-04-08:12 AM",42.2883
"2017-04-09:12 AM",48.412
"2017-04-10:12 AM",56.6019
"2017-04-11:12 AM",62.2047
"2017-04-12:12 AM",61.9772
"2017-04-13:12 AM",52.3137
"2017-04-14:12 AM",51.0768
"2017-04-15:12 AM",52.2734
"2017-04-16:12 AM",67.4967
"2017-04-17:12 AM",62.9667
"2017-04-18:12 AM",53.5237
"2017-04-19:12 AM",49.5864
"2017-04-20:12 AM",57.3118
"2017-04-21:12 AM",54.0954
"2017-04-22:12 AM",51.2289
"2017-04-23:12 AM",49.8034
"2017-04-24:12 AM",49.7559
"2017-04-25:12 AM",52.6233
"2017-04-26:12 AM",55.6072
"2017-04-27:12 AM",60.2604
"2017-04-28:12 AM",67.0849
"2017-04-29:12 AM",70.9214
"2017-04-30:12 AM",59.1055
"2017-05-01:12 AM",62.5739
"2017-05-02:12 AM",64.6462
"2017-05-03:12 AM",54.3544
"2017-05-04:12 AM",51.631
"2017-05-05:12 AM",57.8599
"2017-05-06:12 AM",58.2645
"2017-05-07:12 AM",48.7081
"2017-05-08:12 AM",46.8955
"2017-05-09:12 AM",50.1634
"2017-05-10:12 AM",53.1617
"2017-05-11:12 AM",51.7978
"2017-05-12:12 AM",50.7279
"2017-05-13:12 AM",48.8334
"2017-05-14:12 AM",53.9996
"2017-05-15:12 AM",56.4811
"2017-05-16:12 AM",61.3229
"2017-05-17:12 AM",69.1846
"2017-05-18:12 AM",75.3183
"2017-05-19:12 AM",75.2389
"2017-05-20:12 AM",60.0044
"2017-05-21:12 AM",55.8664
"2017-05-22:12 AM",58.4573
"2017-05-23:12 AM",60.0067
"2017-05-24:12 AM",58.8173
"2017-05-25:12 AM",57.7706
"2017-05-26:12 AM",62.0442
"2017-05-27:12 AM",62.3444
"2017-05-28:12 AM",61.1368
"2017-05-29:12 AM",57.8908
"2017-05-30:12 AM",57.2167
"2017-05-31:12 AM",64.2375
"2017-06-01:12 AM",66.1663
"2017-06-02:12 AM",63.7943
"2017-06-03:12 AM",59.4291
"2017-06-04:12 AM",62.4519
"2017-06-05:12 AM",66.5307
"2017-06-06:12 AM",58.1223
"2017-06-07:12 AM",56.5358
"2017-06-08:12 AM",57.6135
"2017-06-09:12 AM",63.1405
"2017-06-10:12 AM",70.8771
"2017-06-11:12 AM",75.0655
"2017-06-12:12 AM",77.3276
"2017-06-13:12 AM",78.8661
"2017-06-14:12 AM",73.7744
"2017-06-15:12 AM",65.7396
"2017-06-16:12 AM",66.4245
"2017-06-17:12 AM",70.39
"2017-06-18:12 AM",75.8363
"2017-06-19:12 AM",76.6832
"2017-06-20:12 AM",73.0272
"2017-06-21:12 AM",73.0657
"2017-06-22:12 AM",73.5006
"2017-06-23:12 AM",76.181
"2017-06-24:12 AM",77.0639
"2017-06-25:12 AM",71.911
"2017-06-26:12 AM",68.1652
"2017-06-27:12 AM",67.6346
"2017-06-28:12 AM",65.977
"2017-06-29:12 AM",70.9079
"2017-06-30:12 AM",76.1675
"2017-07-01:12 AM",75.5964
"2017-07-02:12 AM",75.9292
"2017-07-03:12 AM",76.5905
"2017-07-04:12 AM",74.6564
"2017-07-05:12 AM",71.614
"2017-07-06:12 AM",69.5867
"2017-07-07:12 AM",73.2994
"2017-07-08:12 AM",74.5752
"2017-07-09:12 AM",71.3136
"2017-07-10:12 AM",72.1807
"2017-07-11:12 AM",77.8831
"2017-07-12:12 AM",78.9242
"2017-07-13:12 AM",79.9038
"2017-07-14:12 AM",73.441
"2017-07-15:12 AM",74.8044
"2017-07-16:12 AM",74.3619
"2017-07-17:12 AM",75.6084
"2017-07-18:12 AM",77.3029
"2017-07-19:12 AM",79.5065
"2017-07-20:12 AM",81.5428
"2017-07-21:12 AM",81.6615
"2017-07-22:12 AM",80.1077
"2017-07-23:12 AM",75.1116
"2017-07-24:12 AM",71.3026
"2017-07-25:12 AM",67.4845
"2017-07-26:12 AM",67.3615
"2017-07-27:12 AM",71.2152
"2017-07-28:12 AM",72.9041
"2017-07-29:12 AM",69.21
"2017-07-30:12 AM",67.7246
"2017-07-31:12 AM",71.2882
"2017-08-01:12 AM",75.9324
"2017-08-02:12 AM",77.0137
"2017-08-03:12 AM",74.8524
"2017-08-04:12 AM",75.6468
"2017-08-05:12 AM",73.0945
"2017-08-06:12 AM",67.8965
"2017-08-07:12 AM",67.6659
"2017-08-08:12 AM",69.5809
"2017-08-09:12 AM",71.0339
"2017-08-10:12 AM",71.1014
"2017-08-11:12 AM",70.4305
"2017-08-12:12 AM",73.616
"2017-08-13:12 AM",72.1587
"2017-08-14:12 AM",71.3786
"2017-08-15:12 AM",71.3358
"2017-08-16:12 AM",74.55
"2017-08-17:12 AM",74.0894
"2017-08-18:12 AM",77.2529
"2017-08-19:12 AM",76.3711
"2017-08-20:12 AM",72.8555
"2017-08-21:12 AM",74.9692
"2017-08-22:12 AM",79.7243
"2017-08-23:12 AM",75.8863
"2017-08-24:12 AM",69.5687
"2017-08-25:12 AM",68.0355
"2017-08-26:12 AM",67.123
"2017-08-27:12 AM",65.5137
"2017-08-28:12 AM",65.7111
"2017-08-29:12 AM",64.4857
"2017-08-30:12 AM",65.6411
"2017-08-31:12 AM",70.9493
"2017-09-01:12 AM",61.3427
"2017-09-02:12 AM",59.3242
"2017-09-03:12 AM",65.3371
"2017-09-04:12 AM",67.7309
"2017-09-05:12 AM",74.5259
"2017-09-06:12 AM",65.8702
"2017-09-07:12 AM",63.4597
"2017-09-08:12 AM",61.6199
"2017-09-09:12 AM",59.648
"2017-09-10:12 AM",59.0293
"2017-09-11:12 AM",61.3272
"2017-09-12:12 AM",65.6085
"2017-09-13:12 AM",66.9958
"2017-09-14:12 AM",71.4288
"2017-09-15:12 AM",70.363
"2017-09-16:12 AM",70.8199
"2017-09-17:12 AM",69.3711
"2017-09-18:12 AM",68.0751
"2017-09-19:12 AM",71.3462
"2017-09-20:12 AM",72.8803
"2017-09-21:12 AM",73.4815
"2017-09-22:12 AM",71.6754
"2017-09-23:12 AM",72.8055
"2017-09-24:12 AM",73.0216
"2017-09-25:12 AM",72.604
"2017-09-26:12 AM",71.213
"2017-09-27:12 AM",74.3745
"2017-09-28:12 AM",68.54
"2017-09-29:12 AM",57.8505
"2017-09-30:12 AM",57.5206
"2017-10-01:12 AM",54.5724
"2017-10-02:12 AM",56.7345
"2017-10-03:12 AM",58.2055
"2017-10-04:12 AM",60.1779
"2017-10-05:12 AM",69.0186
"2017-10-06:12 AM",69.589
"2017-10-07:12 AM",70
"2017-10-08:12 AM",73.9578
"2017-10-09:12 AM",72.5155
"2017-10-10:12 AM",70.8838
"2017-10-11:12 AM",67.2483
"2017-10-12:12 AM",61.284
"2017-10-13:12 AM",59.1778
"2017-10-14:12 AM",63.7878
"2017-10-15:12 AM",66.9376
"2017-10-16:12 AM",57.6894
"2017-10-17:12 AM",47.7082
"2017-10-18:12 AM",54.7601
"2017-10-19:12 AM",57.3645
"2017-10-20:12 AM",60.1916
"2017-10-21:12 AM",59.8811
"2017-10-22:12 AM",58.3932
"2017-10-23:12 AM",63.8227
"2017-10-24:12 AM",68.0691
"2017-10-25:12 AM",57.5042
"2017-10-26:12 AM",51.8194
"2017-10-27:12 AM",50.5699
"2017-10-28:12 AM",57.3406
"2017-10-29:12 AM",63.2808
"2017-10-30:12 AM",49.8486
"2017-10-31:12 AM",47.4721
"2017-11-01:12 AM",49.7228
"2017-11-02:12 AM",61.5274
"2017-11-03:12 AM",62.2083
"2017-11-04:12 AM",49.7098
"2017-11-05:12 AM",57.421
"2017-11-06:12 AM",59.9148
"2017-11-07:12 AM",43.6199
"2017-11-08:12 AM",41.9684
"2017-11-09:12 AM",47.3077
"2017-11-10:12 AM",36.3522
"2017-11-11:12 AM",28.5931
"2017-11-12:12 AM",33.2492
"2017-11-13:12 AM",38.014
"2017-11-14:12 AM",38.8256
"2017-11-15:12 AM",42.138
"2017-11-16:12 AM",48.6766
"2017-11-17:12 AM",39.3742
"2017-11-18:12 AM",42.3032
"2017-11-19:12 AM",49.3264
"2017-11-20:12 AM",38.0473
"2017-11-21:12 AM",45.3052
"2017-11-22:12 AM",47.4516
"2017-11-23:12 AM",33.2656
"2017-11-24:12 AM",36.846
"2017-11-25:12 AM",42.58
"2017-11-26:12 AM",42.9807
"2017-11-27:12 AM",40.1556
"2017-11-28:12 AM",43.1235
"2017-11-29:12 AM",48.8925
"2017-11-30:12 AM",43.6573
"2017-12-01:12 AM",44.0942
"2017-12-02:12 AM",39.4299
"2017-12-03:12 AM",39.7022
"2017-12-04:12 AM",40.953
"2017-12-05:12 AM",52.2745
"2017-12-06:12 AM",43.8602
"2017-12-07:12 AM",37.9877
"2017-12-08:12 AM",34.551
"2017-12-09:12 AM",31.3583
"2017-12-10:12 AM",28.4355
"2017-12-11:12 AM",31.993
"2017-12-12:12 AM",36.676
"2017-12-13:12 AM",23.1953
"2017-12-14:12 AM",28.3003
"2017-12-15:12 AM",23.2475
"2017-12-16:12 AM",28.8039
"2017-12-17:12 AM",32.9173
"2017-12-18:12 AM",37.0285
"2017-12-19:12 AM",44.5752
"2017-12-20:12 AM",40.8092
"2017-12-21:12 AM",32.6539
"2017-12-22:12 AM",37.5067
"2017-12-23:12 AM",46.2396
"2017-12-24:12 AM",36.7835
"2017-12-25:12 AM",32.2354
"2017-12-26:12 AM",24.7572
"2017-12-27:12 AM",21.5573
"2017-12-28:12 AM",14.823
"2017-12-29:12 AM",16.3535
"2017-12-30:12 AM",20.1754
"2017-12-31:12 AM",13.5648
"2018-01-01:12 AM",10.5136
"2018-01-02:12 AM",14.6687
"2018-01-03:12 AM",18.6283
"2018-01-04:12 AM",21.8791
"2018-01-05:12 AM",9.1371
"2018-01-06:12 AM",6.8871
"2018-01-07:12 AM",6.3837
"2018-01-08:12 AM",20.6728
"2018-01-09:12 AM",31.5437
"2018-01-10:12 AM",29.7511
"2018-01-11:12 AM",41.6336
"2018-01-12:12 AM",54.5715
"2018-01-13:12 AM",36.1681
"2018-01-14:12 AM",17.7777
"2018-01-15:12 AM",22.1608
"2018-01-16:12 AM",31.2264
"2018-01-17:12 AM",27.8299
"2018-01-18:12 AM",19.7443
"2018-01-19:12 AM",27.9984
"2018-01-20:12 AM",36.2358
"2018-01-21:12 AM",40.1374
"2018-01-22:12 AM",42.984
"2018-01-23:12 AM",47.1562
"2018-01-24:12 AM",35.4038
"2018-01-25:12 AM",28.0589
"2018-01-26:12 AM",28.6185
"2018-01-27:12 AM",38.5329
"2018-01-28:12 AM",45.9252
"2018-01-29:12 AM",38.138
"2018-01-30:12 AM",30.0758
"2018-01-31:12 AM",21.7555
"2018-02-01:12 AM",35.1856
"2018-02-02:12 AM",26.1869
"2018-02-03:12 AM",21.4873
"2018-02-04:12 AM",34.1051
"2018-02-05:12 AM",27.7783
"2018-02-06:12 AM",30.0027
"2018-02-07:12 AM",34.0259
"2018-02-08:12 AM",26.382
"2018-02-09:12 AM",28.7688
"2018-02-10:12 AM",39.7209
"2018-02-11:12 AM",49.3009
"2018-02-12:12 AM",41.6278
"2018-02-13:12 AM",31.1931
"2018-02-14:12 AM",37.7991
"2018-02-15:12 AM",49.777
"2018-02-16:12 AM",51.9406
"2018-02-17:12 AM",33.3599
"2018-02-18:12 AM",33.8607
"2018-02-19:12 AM",38.9979
"2018-02-20:12 AM",52.707
"2018-02-21:12 AM",60.6225
"2018-02-22:12 AM",44.5102
"2018-02-23:12 AM",37.9945
"2018-02-24:12 AM",43.0774
"2018-02-25:12 AM",44.418
"2018-02-26:12 AM",43.2846
"2018-02-27:12 AM",41.2781
"2018-02-28:12 AM",44.7679
"2018-03-01:12 AM",47.9712
"2018-03-02:12 AM",37.3959
"2018-03-03:12 AM",36.2161
"2018-03-04:12 AM",34.7041
"2018-03-05:12 AM",32.826
"2018-03-06:12 AM",34.8762
"2018-03-07:12 AM",34.819
"2018-03-08:12 AM",32.1305
"2018-03-09:12 AM",31.0818
"2018-03-10:12 AM",31.7908
"2018-03-11:12 AM",32.1984
"2018-03-12:12 AM",33.1439
"2018-03-13:12 AM",33.233
"2018-03-14:12 AM",30.4113
"2018-03-15:12 AM",34.1798
"2018-03-16:12 AM",31.5667
"2018-03-17:12 AM",32.554
"2018-03-18:12 AM",32.4693
"2018-03-19:12 AM",36.1128
"2018-03-20:12 AM",32.7603
"2018-03-21:12 AM",32.5582
"2018-03-22:12 AM",34.7364
"2018-03-23:12 AM",35.4679
"2018-03-24:12 AM",36.4827
"2018-03-25:12 AM",34.0601
"2018-03-26:12 AM",34.5321
"2018-03-27:12 AM",35.8057
"2018-03-28:12 AM",41.126
"2018-03-29:12 AM",47.692
"2018-03-30:12 AM",54.0304
"2018-03-31:12 AM",41.4072
"2018-04-01:12 AM",47.034
"2018-04-02:12 AM",37.0054
"2018-04-03:12 AM",38.3335
"2018-04-04:12 AM",45.9613
"2018-04-05:12 AM",35.6493
"2018-04-06:12 AM",42.9116
"2018-04-07:12 AM",40.4314
"2018-04-08:12 AM",35.3532
"2018-04-09:12 AM",36.091
"2018-04-10:12 AM",39.5445
"2018-04-11:12 AM",40.033
"2018-04-12:12 AM",50.6496
"2018-04-13:12 AM",62.2877
"2018-04-14:12 AM",64.5519
"2018-04-15:12 AM",42.9265
"2018-04-16:12 AM",49.1632
"2018-04-17:12 AM",40.1515
"2018-04-18:12 AM",40.6222
"2018-04-19:12 AM",43.9857
"2018-04-20:12 AM",39.9726
"2018-04-21:12 AM",43.7356
"2018-04-22:12 AM",48.3289
"2018-04-23:12 AM",49.9692
"2018-04-24:12 AM",51.0654
"2018-04-25:12 AM",54.4066
"2018-04-26:12 AM",54.59
"2018-04-27:12 AM",51.6972
"2018-04-28:12 AM",54.3922
"2018-04-29:12 AM",48.394
"2018-04-30:12 AM",45.2349
"2018-05-01:12 AM",56.1796
"2018-05-02:12 AM",66.3143
"2018-05-03:12 AM",70.6451
"2018-05-04:12 AM",72.5769
"2018-05-05:12 AM",62.9078
"2018-05-06:12 AM",57.7054
"2018-05-07:12 AM",59.4099
"2018-05-08:12 AM",56.6668
"2018-05-09:12 AM",56.728
"2018-05-10:12 AM",58.5606
"2018-05-11:12 AM",61.709
"2018-05-12:12 AM",59.5317
"2018-05-13:12 AM",53.6664
"2018-05-14:12 AM",59.4941
"2018-05-15:12 AM",69.7681
"2018-05-16:12 AM",61.7684
"2018-05-17:12 AM",60.8923
"2018-05-18:12 AM",57.6842
"2018-05-19:12 AM",55.8552
"2018-05-20:12 AM",68.8399
"2018-05-21:12 AM",63.8764
"2018-05-22:12 AM",60.8738
"2018-05-23:12 AM",66.8361
"2018-05-24:12 AM",67.3907
"2018-05-25:12 AM",69.2389
"2018-05-26:12 AM",74.8875
"2018-05-27:12 AM",65.1355
"2018-05-28:12 AM",59.8455
"2018-05-29:12 AM",70.2468
"2018-05-30:12 AM",66.3375
"2018-05-31:12 AM",65.0721
"2018-06-01:12 AM",72.1845
"2018-06-02:12 AM",74.3275
"2018-06-03:12 AM",60.8734
"2018-06-04:12 AM",60.1444
"2018-06-05:12 AM",63.7957
"2018-06-06:12 AM",60.7147
"2018-06-07:12 AM",60.6848
"2018-06-08:12 AM",67.5462
"2018-06-09:12 AM",69.5237
"2018-06-10:12 AM",63.9675
"2018-06-11:12 AM",59.2718
"2018-06-12:12 AM",60.0445
"2018-06-13:12 AM",67.3207
"2018-06-14:12 AM",71.3093
"2018-06-15:12 AM",66.7818
"2018-06-16:12 AM",67.5243
"2018-06-17:12 AM",71.6889
"2018-06-18:12 AM",74.9793
"2018-06-19:12 AM",77.1766
"2018-06-20:12 AM",71.9924
"2018-06-21:12 AM",71.895
"2018-06-22:12 AM",67.2949
"2018-06-23:12 AM",66.2826
"2018-06-24:12 AM",72.2505
"2018-06-25:12 AM",69.6274
"2018-06-26:12 AM",66.6153
"2018-06-27:12 AM",66.781
"2018-06-28:12 AM",73.9377
"2018-06-29:12 AM",76.4512
"2018-06-30:12 AM",77.5171
"2018-07-01:12 AM",80.5354
"2018-07-02:12 AM",79.5378
"2018-07-03:12 AM",80.0186
"2018-07-04:12 AM",78.0519
"2018-07-05:12 AM",78.2044
"2018-07-06:12 AM",76.5721
"2018-07-07:12 AM",66.5908
"2018-07-08:12 AM",66.3429
"2018-07-09:12 AM",69.7698
