"DateTime","(deg F) Mean Temperature (CFSR) at Louisiana, 2010-01-01 to 2019-03-14"
"2016-05-23:12 AM",74.7039
"2016-05-24:12 AM",77.0527
"2016-05-25:12 AM",79.329
"2016-05-26:12 AM",78.5223
"2016-05-27:12 AM",77.4412
"2016-05-28:12 AM",76.4528
"2016-05-29:12 AM",79.2619
"2016-05-30:12 AM",78.7824
"2016-05-31:12 AM",78.9827
"2016-06-01:12 AM",76.9653
"2016-06-02:12 AM",76.4605
"2016-06-03:12 AM",76.1369
"2016-06-04:12 AM",75.988
"2016-06-05:12 AM",76.9888
"2016-06-06:12 AM",78.1313
"2016-06-07:12 AM",78.715
"2016-06-08:12 AM",79.9756
"2016-06-09:12 AM",78.6245
"2016-06-10:12 AM",80.2107
"2016-06-11:12 AM",79.8039
"2016-06-12:12 AM",81.3272
"2016-06-13:12 AM",79.2509
"2016-06-14:12 AM",81.747
"2016-06-15:12 AM",83.6829
"2016-06-16:12 AM",84.5173
"2016-06-17:12 AM",85.0761
"2016-06-18:12 AM",83.0647
"2016-06-19:12 AM",79.8046
"2016-06-20:12 AM",80.2006
"2016-06-21:12 AM",80.274
"2016-06-22:12 AM",81.2525
"2016-06-23:12 AM",81.9369
"2016-06-24:12 AM",83.1335
"2016-06-25:12 AM",83.2366
"2016-06-26:12 AM",84.2342
"2016-06-27:12 AM",84.5742
"2016-06-28:12 AM",81.9984
"2016-06-29:12 AM",79.4977
"2016-06-30:12 AM",80.9213
"2016-07-01:12 AM",83.3254
"2016-07-02:12 AM",84.058
"2016-07-03:12 AM",84.9114
"2016-07-04:12 AM",84.3161
"2016-07-05:12 AM",84.7616
"2016-07-06:12 AM",86.2032
"2016-07-07:12 AM",85.8006
"2016-07-08:12 AM",85.8888
"2016-07-09:12 AM",85.4724
"2016-07-10:12 AM",83.7093
"2016-07-11:12 AM",83.9147
"2016-07-12:12 AM",84.6005
"2016-07-13:12 AM",84.6477
"2016-07-14:12 AM",86.0799
"2016-07-15:12 AM",84.3759
"2016-07-16:12 AM",81.849
"2016-07-17:12 AM",81.7178
"2016-07-18:12 AM",82.4691
"2016-07-19:12 AM",84.2558
"2016-07-20:12 AM",85.9719
"2016-07-21:12 AM",86.3006
"2016-07-22:12 AM",85.2841
"2016-07-23:12 AM",84.866
"2016-07-24:12 AM",84.0286
"2016-07-25:12 AM",82.3775
"2016-07-26:12 AM",81.4255
"2016-07-27:12 AM",79.1757
"2016-07-28:12 AM",81.1389
"2016-07-29:12 AM",82.0054
"2016-07-30:12 AM",84.1422
"2016-07-31:12 AM",84.2115
"2016-08-01:12 AM",85.0568
"2016-08-02:12 AM",86.6833
"2016-08-03:12 AM",87.1488
"2016-08-04:12 AM",87.4485
"2016-08-05:12 AM",85.2517
"2016-08-06:12 AM",85.0086
"2016-08-07:12 AM",83.7086
"2016-08-08:12 AM",83.136
"2016-08-09:12 AM",82.1138
"2016-08-10:12 AM",83.7156
"2016-08-11:12 AM",83.5284
"2016-08-12:12 AM",81.1906
"2016-08-13:12 AM",77.632
"2016-08-14:12 AM",78.199
"2016-08-15:12 AM",79.2937
"2016-08-16:12 AM",79.99
"2016-08-17:12 AM",80.0609
"2016-08-18:12 AM",80.1986
"2016-08-19:12 AM",80.1687
"2016-08-20:12 AM",81.4647
"2016-08-21:12 AM",80.1127
"2016-08-22:12 AM",80.8911
"2016-08-23:12 AM",82.2105
"2016-08-24:12 AM",83.3383
"2016-08-25:12 AM",81.8915
"2016-08-26:12 AM",80.7465
"2016-08-27:12 AM",79.8231
"2016-08-28:12 AM",80.0082
"2016-08-29:12 AM",80.4601
"2016-08-30:12 AM",81.9351
"2016-08-31:12 AM",82.6921
"2016-09-01:12 AM",83.32
"2016-09-02:12 AM",81.3958
"2016-09-03:12 AM",79.3758
"2016-09-04:12 AM",80.1864
"2016-09-05:12 AM",79.7054
"2016-09-06:12 AM",79.3719
"2016-09-07:12 AM",79.986
"2016-09-08:12 AM",79.7983
"2016-09-09:12 AM",80.4027
"2016-09-10:12 AM",80.4637
"2016-09-11:12 AM",77.5218
"2016-09-12:12 AM",78.2861
"2016-09-13:12 AM",78.8778
"2016-09-14:12 AM",79.5803
"2016-09-15:12 AM",79.8625
"2016-09-16:12 AM",78.8117
"2016-09-17:12 AM",79.3585
"2016-09-18:12 AM",78.8594
"2016-09-19:12 AM",79.9925
"2016-09-20:12 AM",79.4912
"2016-09-21:12 AM",79.0228
"2016-09-22:12 AM",79.3249
"2016-09-23:12 AM",80.1601
"2016-09-24:12 AM",80.1248
"2016-09-25:12 AM",79.4494
"2016-09-26:12 AM",77.3613
"2016-09-27:12 AM",74.6836
"2016-09-28:12 AM",73.5982
"2016-09-29:12 AM",71.4072
"2016-09-30:12 AM",67.1569
"2016-10-01:12 AM",68.3638
"2016-10-02:12 AM",70.8483
"2016-10-03:12 AM",71.1513
"2016-10-04:12 AM",74.1052
"2016-10-05:12 AM",78.1749
"2016-10-06:12 AM",76.6666
"2016-10-07:12 AM",77.5441
"2016-10-08:12 AM",73.5991
"2016-10-09:12 AM",66.5845
"2016-10-10:12 AM",70.0453
"2016-10-11:12 AM",73.2578
"2016-10-12:12 AM",73.9553
"2016-10-13:12 AM",74.8481
"2016-10-14:12 AM",73.0443
"2016-10-15:12 AM",74.5133
"2016-10-16:12 AM",76.1639
"2016-10-17:12 AM",76.4172
"2016-10-18:12 AM",77.9419
"2016-10-19:12 AM",77.6077
"2016-10-20:12 AM",74.5329
"2016-10-21:12 AM",64.143
"2016-10-22:12 AM",58.836
"2016-10-23:12 AM",60.9973
"2016-10-24:12 AM",64.6358
"2016-10-25:12 AM",64.5764
"2016-10-26:12 AM",67.3452
"2016-10-27:12 AM",70.8516
"2016-10-28:12 AM",71.4933
"2016-10-29:12 AM",70.6379
"2016-10-30:12 AM",70.1697
"2016-10-31:12 AM",70.4966
"2016-11-01:12 AM",71.8497
"2016-11-02:12 AM",74.1058
"2016-11-03:12 AM",73.0927
"2016-11-04:12 AM",73.8466
"2016-11-05:12 AM",68.8734
"2016-11-06:12 AM",68.3101
"2016-11-07:12 AM",66.0477
"2016-11-08:12 AM",66.7125
"2016-11-09:12 AM",65.575
"2016-11-10:12 AM",60.9593
"2016-11-11:12 AM",61.0821
"2016-11-12:12 AM",61.3825
"2016-11-13:12 AM",57.5033
"2016-11-14:12 AM",57.7018
"2016-11-15:12 AM",64.2537
"2016-11-16:12 AM",64.6635
"2016-11-17:12 AM",66.5834
"2016-11-18:12 AM",69.2955
"2016-11-19:12 AM",54.6001
"2016-11-20:12 AM",47.8247
"2016-11-21:12 AM",51.0624
"2016-11-22:12 AM",59.047
"2016-11-23:12 AM",65.7185
"2016-11-24:12 AM",59.1687
"2016-11-25:12 AM",59.8649
"2016-11-26:12 AM",55.123
"2016-11-27:12 AM",52.9959
"2016-11-28:12 AM",65.7338
"2016-11-29:12 AM",68.203
"2016-11-30:12 AM",60.6504
"2016-12-01:12 AM",51.1529
"2016-12-02:12 AM",54.0025
"2016-12-03:12 AM",55.0198
"2016-12-04:12 AM",56.6472
"2016-12-05:12 AM",54.626
"2016-12-06:12 AM",55.2618
"2016-12-07:12 AM",54.0036
"2016-12-08:12 AM",47.7325
"2016-12-09:12 AM",38.5718
"2016-12-10:12 AM",40.0039
"2016-12-11:12 AM",53.0056
"2016-12-12:12 AM",65.3824
"2016-12-13:12 AM",65.871
"2016-12-14:12 AM",55.8801
"2016-12-15:12 AM",44.4976
"2016-12-16:12 AM",49.9413
"2016-12-17:12 AM",71.2022
"2016-12-18:12 AM",46.461
"2016-12-19:12 AM",34.6809
"2016-12-20:12 AM",39.304
"2016-12-21:12 AM",51.6927
"2016-12-22:12 AM",57.627
"2016-12-23:12 AM",58.851
"2016-12-24:12 AM",66.7152
"2016-12-25:12 AM",67.0458
"2016-12-26:12 AM",69.6895
"2016-12-27:12 AM",67.5203
"2016-12-28:12 AM",66.8826
"2016-12-29:12 AM",60.1191
"2016-12-30:12 AM",47.8722
"2016-12-31:12 AM",56.079
"2017-01-01:12 AM",64.2749
"2017-01-02:12 AM",66.8242
"2017-01-03:12 AM",61.1416
"2017-01-04:12 AM",51.3783
"2017-01-05:12 AM",48.6534
"2017-01-06:12 AM",37.346
"2017-01-07:12 AM",27.9097
"2017-01-08:12 AM",32.5389
"2017-01-09:12 AM",43.138
"2017-01-10:12 AM",61.1872
"2017-01-11:12 AM",66.1701
"2017-01-12:12 AM",67.5068
"2017-01-13:12 AM",65.0478
"2017-01-14:12 AM",64.4068
"2017-01-15:12 AM",63.6141
"2017-01-16:12 AM",65.9275
"2017-01-17:12 AM",65.5054
"2017-01-18:12 AM",64.9899
"2017-01-19:12 AM",65.5448
"2017-01-20:12 AM",65.2071
"2017-01-21:12 AM",67.7259
"2017-01-22:12 AM",59.7664
"2017-01-23:12 AM",52.1253
"2017-01-24:12 AM",56.1733
"2017-01-25:12 AM",62.4263
"2017-01-26:12 AM",49.6981
"2017-01-27:12 AM",44.2722
"2017-01-28:12 AM",45.6715
"2017-01-29:12 AM",48.5402
"2017-01-30:12 AM",53.6904
"2017-01-31:12 AM",59.4693
"2017-02-01:12 AM",61.8654
"2017-02-02:12 AM",61.2768
"2017-02-03:12 AM",49.4886
"2017-02-04:12 AM",45.0511
"2017-02-05:12 AM",58.3934
"2017-02-06:12 AM",65.0748
"2017-02-07:12 AM",68.1046
"2017-02-08:12 AM",66.7258
"2017-02-09:12 AM",54.0817
"2017-02-10:12 AM",55.8955
"2017-02-11:12 AM",69.2505
"2017-02-12:12 AM",68.193
"2017-02-13:12 AM",60.7548
"2017-02-14:12 AM",61.7382
"2017-02-15:12 AM",51.3889
"2017-02-16:12 AM",50.686
"2017-02-17:12 AM",54.2167
"2017-02-18:12 AM",60.5086
"2017-02-19:12 AM",65.19
"2017-02-20:12 AM",67.8184
"2017-02-21:12 AM",61.8399
"2017-02-22:12 AM",60.5095
"2017-02-23:12 AM",63.3358
"2017-02-24:12 AM",65.5732
"2017-02-25:12 AM",54.336
"2017-02-26:12 AM",52.9641
"2017-02-27:12 AM",66.2943
"2017-02-28:12 AM",71.7494
"2017-03-01:12 AM",69.2371
"2017-03-02:12 AM",54.262
"2017-03-03:12 AM",53.731
"2017-03-04:12 AM",55.5508
"2017-03-05:12 AM",59.6772
"2017-03-06:12 AM",66.8845
"2017-03-07:12 AM",67.0255
"2017-03-08:12 AM",58.6251
"2017-03-09:12 AM",65.3038
"2017-03-10:12 AM",66.5704
"2017-03-11:12 AM",60.9316
"2017-03-12:12 AM",50.2275
"2017-03-13:12 AM",53.0665
"2017-03-14:12 AM",48.97
"2017-03-15:12 AM",47.0111
"2017-03-16:12 AM",51.3466
"2017-03-17:12 AM",62.8902
"2017-03-18:12 AM",65.6397
"2017-03-19:12 AM",68.6485
"2017-03-20:12 AM",69.0494
"2017-03-21:12 AM",69.2094
"2017-03-22:12 AM",68.4709
"2017-03-23:12 AM",69.3574
"2017-03-24:12 AM",70.4214
"2017-03-25:12 AM",69.9323
"2017-03-26:12 AM",68.711
"2017-03-27:12 AM",71.9236
"2017-03-28:12 AM",72.4433
"2017-03-29:12 AM",72.6917
"2017-03-30:12 AM",67.9336
"2017-03-31:12 AM",65.7741
"2017-04-01:12 AM",68.8071
"2017-04-02:12 AM",70.792
"2017-04-03:12 AM",71.4085
"2017-04-04:12 AM",69.2956
"2017-04-05:12 AM",68.247
"2017-04-06:12 AM",60.0706
"2017-04-07:12 AM",60.0931
"2017-04-08:12 AM",63.6494
"2017-04-09:12 AM",66.297
"2017-04-10:12 AM",68.4999
"2017-04-11:12 AM",68.8543
"2017-04-12:12 AM",69.4303
"2017-04-13:12 AM",70.1719
"2017-04-14:12 AM",69.6578
"2017-04-15:12 AM",70.889
"2017-04-16:12 AM",71.2634
"2017-04-17:12 AM",72.0316
"2017-04-18:12 AM",71.7256
"2017-04-19:12 AM",72.0711
"2017-04-20:12 AM",73.8527
"2017-04-21:12 AM",74.2404
"2017-04-22:12 AM",71.7854
"2017-04-23:12 AM",61.6429
"2017-04-24:12 AM",63.1495
"2017-04-25:12 AM",68.2405
"2017-04-26:12 AM",74.2991
"2017-04-27:12 AM",66.5121
"2017-04-28:12 AM",78.0737
"2017-04-29:12 AM",79.0527
"2017-04-30:12 AM",68.81
"2017-05-01:12 AM",65.5416
"2017-05-02:12 AM",69.9343
"2017-05-03:12 AM",68.1438
"2017-05-04:12 AM",62.1577
"2017-05-05:12 AM",63.0671
"2017-05-06:12 AM",65.2879
"2017-05-07:12 AM",68.9101
"2017-05-08:12 AM",70.4925
"2017-05-09:12 AM",71.5852
"2017-05-10:12 AM",72.7428
"2017-05-11:12 AM",73.8747
"2017-05-12:12 AM",73.6414
"2017-05-13:12 AM",70.7693
"2017-05-14:12 AM",71.9051
"2017-05-15:12 AM",73.8873
"2017-05-16:12 AM",74.8312
"2017-05-17:12 AM",77.2147
"2017-05-18:12 AM",79.0896
"2017-05-19:12 AM",79.9599
"2017-05-20:12 AM",78.7773
"2017-05-21:12 AM",76.5473
"2017-05-22:12 AM",69.6646
"2017-05-23:12 AM",71.1959
"2017-05-24:12 AM",67.7779
"2017-05-25:12 AM",69.4708
"2017-05-26:12 AM",76.3574
"2017-05-27:12 AM",80.6765
"2017-05-28:12 AM",80.9177
"2017-05-29:12 AM",76.3336
"2017-05-30:12 AM",73.9474
"2017-05-31:12 AM",75.7422
"2017-06-01:12 AM",75.4844
"2017-06-02:12 AM",76.0768
"2017-06-03:12 AM",77.0407
"2017-06-04:12 AM",76.6002
"2017-06-05:12 AM",75.3249
"2017-06-06:12 AM",74.3918
"2017-06-07:12 AM",76.0413
"2017-06-08:12 AM",73.3271
"2017-06-09:12 AM",74.3068
"2017-06-10:12 AM",76.6006
"2017-06-11:12 AM",77.4009
"2017-06-12:12 AM",78.7019
"2017-06-13:12 AM",78.5926
"2017-06-14:12 AM",80.5203
"2017-06-15:12 AM",82.0252
"2017-06-16:12 AM",82.4441
"2017-06-17:12 AM",81.4348
"2017-06-18:12 AM",82.6268
"2017-06-19:12 AM",82.1979
"2017-06-20:12 AM",78.5777
"2017-06-21:12 AM",76.0239
"2017-06-22:12 AM",77.6451
"2017-06-23:12 AM",80.8191
"2017-06-24:12 AM",80.7285
"2017-06-25:12 AM",75.7017
"2017-06-26:12 AM",76.0921
"2017-06-27:12 AM",77.1606
"2017-06-28:12 AM",76.9575
"2017-06-29:12 AM",78.0244
"2017-06-30:12 AM",81.8272
"2017-07-01:12 AM",82.4054
"2017-07-02:12 AM",81.937
"2017-07-03:12 AM",82.8286
"2017-07-04:12 AM",82.6822
"2017-07-05:12 AM",83.133
"2017-07-06:12 AM",82.5152
"2017-07-07:12 AM",81.5331
"2017-07-08:12 AM",82.4655
"2017-07-09:12 AM",82.5397
"2017-07-10:12 AM",80.1208
"2017-07-11:12 AM",80.9173
"2017-07-12:12 AM",81.2601
"2017-07-13:12 AM",80.9226
"2017-07-14:12 AM",80.9627
"2017-07-15:12 AM",81.0777
"2017-07-16:12 AM",80.4227
"2017-07-17:12 AM",80.6632
"2017-07-18:12 AM",82.0971
"2017-07-19:12 AM",83.8054
"2017-07-20:12 AM",85.3288
"2017-07-21:12 AM",84.5996
"2017-07-22:12 AM",82.7953
"2017-07-23:12 AM",80.9326
"2017-07-24:12 AM",81.5268
"2017-07-25:12 AM",81.9338
"2017-07-26:12 AM",82.9578
"2017-07-27:12 AM",84.2862
"2017-07-28:12 AM",84.3276
"2017-07-29:12 AM",81.59
"2017-07-30:12 AM",79.8228
"2017-07-31:12 AM",79.7682
"2017-08-01:12 AM",80.8309
"2017-08-02:12 AM",76.2359
"2017-08-03:12 AM",78.379
"2017-08-04:12 AM",79.9113
"2017-08-05:12 AM",79.4898
"2017-08-06:12 AM",81.6186
"2017-08-07:12 AM",80.9836
"2017-08-08:12 AM",79.5645
"2017-08-09:12 AM",79.4404
"2017-08-10:12 AM",80.8722
"2017-08-11:12 AM",81.7826
"2017-08-12:12 AM",81.9117
"2017-08-13:12 AM",82.0911
"2017-08-14:12 AM",82.7623
"2017-08-15:12 AM",82.0029
"2017-08-16:12 AM",82.3433
"2017-08-17:12 AM",83.2599
"2017-08-18:12 AM",83.1483
"2017-08-19:12 AM",83.3342
"2017-08-20:12 AM",82.8491
"2017-08-21:12 AM",82.8772
"2017-08-22:12 AM",82.312
"2017-08-23:12 AM",81.3583
"2017-08-24:12 AM",80.0051
"2017-08-25:12 AM",79.4032
"2017-08-26:12 AM",79.8476
"2017-08-27:12 AM",77.4352
"2017-08-28:12 AM",75.3226
"2017-08-29:12 AM",72.9405
"2017-08-30:12 AM",74.4121
"2017-08-31:12 AM",75.7022
"2017-09-01:12 AM",76.428
"2017-09-02:12 AM",77.1233
"2017-09-03:12 AM",77.5279
"2017-09-04:12 AM",77.9931
"2017-09-05:12 AM",78.8261
"2017-09-06:12 AM",73.1415
"2017-09-07:12 AM",68.2763
"2017-09-08:12 AM",68.4329
"2017-09-09:12 AM",70.6667
"2017-09-10:12 AM",71.8466
"2017-09-11:12 AM",70.2169
"2017-09-12:12 AM",67.3086
"2017-09-13:12 AM",71.5069
"2017-09-14:12 AM",74.4175
"2017-09-15:12 AM",76.3702
"2017-09-16:12 AM",78.3675
"2017-09-17:12 AM",78.5338
"2017-09-18:12 AM",79.0641
"2017-09-19:12 AM",80.0116
"2017-09-20:12 AM",79.9509
"2017-09-21:12 AM",79.1578
"2017-09-22:12 AM",78.8113
"2017-09-23:12 AM",78.9505
"2017-09-24:12 AM",77.6419
"2017-09-25:12 AM",76.8294
"2017-09-26:12 AM",77.9148
"2017-09-27:12 AM",78.3979
"2017-09-28:12 AM",79.1307
"2017-09-29:12 AM",75.9344
"2017-09-30:12 AM",74.1943
"2017-10-01:12 AM",75.6045
"2017-10-02:12 AM",73.956
"2017-10-03:12 AM",78.1133
"2017-10-04:12 AM",75.8268
"2017-10-05:12 AM",74.2033
"2017-10-06:12 AM",74.6717
"2017-10-07:12 AM",77.5816
"2017-10-08:12 AM",78.9913
"2017-10-09:12 AM",79.2347
"2017-10-10:12 AM",78.5478
"2017-10-11:12 AM",71.1977
"2017-10-12:12 AM",73.8711
"2017-10-13:12 AM",76.5853
"2017-10-14:12 AM",78.0184
"2017-10-15:12 AM",77.0196
"2017-10-16:12 AM",65.4478
"2017-10-17:12 AM",60.6308
"2017-10-18:12 AM",65.0122
"2017-10-19:12 AM",68.0556
"2017-10-20:12 AM",71.4945
"2017-10-21:12 AM",75.4749
"2017-10-22:12 AM",72.8008
"2017-10-23:12 AM",61.5344
"2017-10-24:12 AM",61.9365
"2017-10-25:12 AM",56.3279
"2017-10-26:12 AM",62.3244
"2017-10-27:12 AM",63.8976
"2017-10-28:12 AM",49.9098
"2017-10-29:12 AM",48.5746
"2017-10-30:12 AM",57.8928
"2017-10-31:12 AM",62.0613
"2017-11-01:12 AM",67.8421
"2017-11-02:12 AM",74.7428
"2017-11-03:12 AM",73.7019
"2017-11-04:12 AM",72.8091
"2017-11-05:12 AM",73.2169
"2017-11-06:12 AM",74.4586
"2017-11-07:12 AM",71.9582
"2017-11-08:12 AM",62.1824
"2017-11-09:12 AM",54.3144
"2017-11-10:12 AM",54.4802
"2017-11-11:12 AM",57.0501
"2017-11-12:12 AM",64.3363
"2017-11-13:12 AM",62.9913
"2017-11-14:12 AM",60.3502
"2017-11-15:12 AM",62.0548
"2017-11-16:12 AM",63.8481
"2017-11-17:12 AM",67.0233
"2017-11-18:12 AM",70.3974
"2017-11-19:12 AM",53.0272
"2017-11-20:12 AM",48.5902
"2017-11-21:12 AM",55.2456
"2017-11-22:12 AM",55.461
"2017-11-23:12 AM",46.9267
"2017-11-24:12 AM",49.5574
"2017-11-25:12 AM",56.2667
"2017-11-26:12 AM",57.0052
"2017-11-27:12 AM",54.2469
"2017-11-28:12 AM",58.003
"2017-11-29:12 AM",64.643
"2017-11-30:12 AM",63.5223
"2017-12-01:12 AM",59.5242
"2017-12-02:12 AM",58.8285
"2017-12-03:12 AM",60.8814
"2017-12-04:12 AM",65.1009
"2017-12-05:12 AM",64.6646
"2017-12-06:12 AM",46.267
"2017-12-07:12 AM",42.9264
"2017-12-08:12 AM",36.25
"2017-12-09:12 AM",37.0218
"2017-12-10:12 AM",44.0868
"2017-12-11:12 AM",51.3099
"2017-12-12:12 AM",52.5639
"2017-12-13:12 AM",47.2302
"2017-12-14:12 AM",51.2141
"2017-12-15:12 AM",46.7719
"2017-12-16:12 AM",47.188
"2017-12-17:12 AM",58.014
"2017-12-18:12 AM",59.8503
"2017-12-19:12 AM",64.2652
"2017-12-20:12 AM",66.2076
"2017-12-21:12 AM",62.6004
"2017-12-22:12 AM",69.2062
"2017-12-23:12 AM",54.905
"2017-12-24:12 AM",48.2104
"2017-12-25:12 AM",40.7896
"2017-12-26:12 AM",42.3257
"2017-12-27:12 AM",41.1955
"2017-12-28:12 AM",37.3431
"2017-12-29:12 AM",40.6004
"2017-12-30:12 AM",47.0689
"2017-12-31:12 AM",41.2648
"2018-01-01:12 AM",27.1587
"2018-01-02:12 AM",26.9859
"2018-01-03:12 AM",30.4873
"2018-01-04:12 AM",32.8626
"2018-01-05:12 AM",36.2023
"2018-01-06:12 AM",41.3893
"2018-01-07:12 AM",50.6435
"2018-01-08:12 AM",57.027
"2018-01-09:12 AM",51.3955
"2018-01-10:12 AM",56.5599
"2018-01-11:12 AM",61.7823
"2018-01-12:12 AM",40.2224
"2018-01-13:12 AM",34.1229
"2018-01-14:12 AM",33.6256
"2018-01-15:12 AM",41.0508
"2018-01-16:12 AM",34.0207
"2018-01-17:12 AM",22.6528
"2018-01-18:12 AM",27.1186
"2018-01-19:12 AM",38.0354
"2018-01-20:12 AM",51.8527
"2018-01-21:12 AM",61.0092
"2018-01-22:12 AM",60.3961
"2018-01-23:12 AM",48.7353
"2018-01-24:12 AM",46.5559
"2018-01-25:12 AM",46.1635
"2018-01-26:12 AM",52.502
"2018-01-27:12 AM",60.7287
"2018-01-28:12 AM",56.6784
"2018-01-29:12 AM",50.0929
"2018-01-30:12 AM",42.0768
"2018-01-31:12 AM",48.0859
"2018-02-01:12 AM",58.3786
"2018-02-02:12 AM",46.8523
"2018-02-03:12 AM",45.2143
"2018-02-04:12 AM",57.2826
"2018-02-05:12 AM",50.2506
"2018-02-06:12 AM",59.3701
"2018-02-07:12 AM",54.1105
"2018-02-08:12 AM",44.6725
"2018-02-09:12 AM",55.6041
"2018-02-10:12 AM",64.2497
"2018-02-11:12 AM",55.0245
"2018-02-12:12 AM",43.0815
"2018-02-13:12 AM",48.927
"2018-02-14:12 AM",64.0539
"2018-02-15:12 AM",67.854
"2018-02-16:12 AM",66.1285
"2018-02-17:12 AM",63.2863
"2018-02-18:12 AM",60.9472
"2018-02-19:12 AM",68.4234
"2018-02-20:12 AM",71.2603
"2018-02-21:12 AM",70.0617
"2018-02-22:12 AM",68.7706
"2018-02-23:12 AM",70.0192
"2018-02-24:12 AM",71.1471
"2018-02-25:12 AM",63.914
"2018-02-26:12 AM",60.9926
"2018-02-27:12 AM",63.3398
"2018-02-28:12 AM",70.9466
"2018-03-01:12 AM",67.8157
"2018-03-02:12 AM",59.7598
"2018-03-03:12 AM",56.0007
"2018-03-04:12 AM",58.5844
"2018-03-05:12 AM",64.6273
"2018-03-06:12 AM",58.388
"2018-03-07:12 AM",49.6672
"2018-03-08:12 AM",49.3421
"2018-03-09:12 AM",54.2939
"2018-03-10:12 AM",62.9159
"2018-03-11:12 AM",65.8756
"2018-03-12:12 AM",51.6468
"2018-03-13:12 AM",50.5796
"2018-03-14:12 AM",51.26
"2018-03-15:12 AM",55.0821
"2018-03-16:12 AM",65.0993
"2018-03-17:12 AM",69.4042
"2018-03-18:12 AM",68.5272
"2018-03-19:12 AM",69.7728
"2018-03-20:12 AM",57.1908
"2018-03-21:12 AM",54.5032
"2018-03-22:12 AM",56.6773
"2018-03-23:12 AM",61.3981
"2018-03-24:12 AM",67.5351
"2018-03-25:12 AM",69.7329
"2018-03-26:12 AM",70.5234
"2018-03-27:12 AM",71.659
"2018-03-28:12 AM",71.5858
"2018-03-29:12 AM",66.0355
"2018-03-30:12 AM",61.6393
"2018-03-31:12 AM",61.5852
"2018-04-01:12 AM",65.0606
"2018-04-02:12 AM",68.583
"2018-04-03:12 AM",72.7493
"2018-04-04:12 AM",59.995
"2018-04-05:12 AM",57.5159
"2018-04-06:12 AM",65.3976
"2018-04-07:12 AM",58.6407
"2018-04-08:12 AM",49.0726
"2018-04-09:12 AM",58.0982
"2018-04-10:12 AM",60.8909
"2018-04-11:12 AM",59.4365
"2018-04-12:12 AM",64.7976
"2018-04-13:12 AM",71.4193
"2018-04-14:12 AM",63.3169
"2018-04-15:12 AM",50.4129
"2018-04-16:12 AM",54.2721
"2018-04-17:12 AM",64.1478
"2018-04-18:12 AM",69.141
"2018-04-19:12 AM",63.6048
"2018-04-20:12 AM",56.921
"2018-04-21:12 AM",62.7478
"2018-04-22:12 AM",66.4855
"2018-04-23:12 AM",60.5701
"2018-04-24:12 AM",65.6537
"2018-04-25:12 AM",68.0545
"2018-04-26:12 AM",63.1771
"2018-04-27:12 AM",63.4282
"2018-04-28:12 AM",66.6345
"2018-04-29:12 AM",68.6012
"2018-04-30:12 AM",69.1477
"2018-05-01:12 AM",70.0221
"2018-05-02:12 AM",75.5173
"2018-05-03:12 AM",75.7332
"2018-05-04:12 AM",74.5736
"2018-05-05:12 AM",72.2518
"2018-05-06:12 AM",72.1544
"2018-05-07:12 AM",74.9844
"2018-05-08:12 AM",77.2286
"2018-05-09:12 AM",76.7053
"2018-05-10:12 AM",75.663
"2018-05-11:12 AM",76.4172
"2018-05-12:12 AM",77.9976
"2018-05-13:12 AM",78.994
"2018-05-14:12 AM",80.2936
"2018-05-15:12 AM",81.6654
"2018-05-16:12 AM",81.2865
"2018-05-17:12 AM",79.7909
"2018-05-18:12 AM",79.9047
"2018-05-19:12 AM",81.0163
"2018-05-20:12 AM",80.8655
"2018-05-21:12 AM",80.1682
"2018-05-22:12 AM",79.7637
"2018-05-23:12 AM",80.427
"2018-05-24:12 AM",79.1449
"2018-05-25:12 AM",79.4962
"2018-05-26:12 AM",79.2358
"2018-05-27:12 AM",78.3714
"2018-05-28:12 AM",80.6562
"2018-05-29:12 AM",82.2688
"2018-05-30:12 AM",83.7003
"2018-05-31:12 AM",83.7068
"2018-06-01:12 AM",84.1392
"2018-06-02:12 AM",84.7713
"2018-06-03:12 AM",83.9943
"2018-06-04:12 AM",82.8592
"2018-06-05:12 AM",78.4434
"2018-06-06:12 AM",78.9064
"2018-06-07:12 AM",82.4799
"2018-06-08:12 AM",83.289
"2018-06-09:12 AM",81.9498
"2018-06-10:12 AM",79.7965
"2018-06-11:12 AM",82.2166
"2018-06-12:12 AM",83.3317
"2018-06-13:12 AM",80.9301
"2018-06-14:12 AM",82.459
"2018-06-15:12 AM",82.7058
"2018-06-16:12 AM",82.2942
"2018-06-17:12 AM",79.7322
"2018-06-18:12 AM",78.5602
"2018-06-19:12 AM",79.0894
"2018-06-20:12 AM",80.3305
"2018-06-21:12 AM",82.1151
"2018-06-22:12 AM",83.908
"2018-06-23:12 AM",84.7429
"2018-06-24:12 AM",84.1597
"2018-06-25:12 AM",85.2976
"2018-06-26:12 AM",85.7779
"2018-06-27:12 AM",85.0075
"2018-06-28:12 AM",86.0419
"2018-06-29:12 AM",86.0628
"2018-06-30:12 AM",86.5587
"2018-07-01:12 AM",86.5882
"2018-07-02:12 AM",84.8559
"2018-07-03:12 AM",80.2445
"2018-07-04:12 AM",81.2709
"2018-07-05:12 AM",81.0577
"2018-07-06:12 AM",81.3848
"2018-07-07:12 AM",80.26
"2018-07-08:12 AM",78.465
"2018-07-09:12 AM",79.5738
"2018-07-10:12 AM",80.8614
