"DateTime","(deg F) Mean Temperature (CFSR) at Oklahoma, 2010-01-01 to 2019-03-14"
"2016-05-23:12 AM",71.96
"2016-05-24:12 AM",75.0128
"2016-05-25:12 AM",78.2425
"2016-05-26:12 AM",76.6807
"2016-05-27:12 AM",72.3907
"2016-05-28:12 AM",71.8293
"2016-05-29:12 AM",74.5191
"2016-05-30:12 AM",72.3627
"2016-05-31:12 AM",72.7808
"2016-06-01:12 AM",69.9795
"2016-06-02:12 AM",69.3666
"2016-06-03:12 AM",71.7582
"2016-06-04:12 AM",74.0417
"2016-06-05:12 AM",71.4772
"2016-06-06:12 AM",72.4287
"2016-06-07:12 AM",75.0729
"2016-06-08:12 AM",77.3566
"2016-06-09:12 AM",78.6537
"2016-06-10:12 AM",80.7703
"2016-06-11:12 AM",80.4312
"2016-06-12:12 AM",79.3359
"2016-06-13:12 AM",78.2537
"2016-06-14:12 AM",81.5144
"2016-06-15:12 AM",85.2341
"2016-06-16:12 AM",85.6049
"2016-06-17:12 AM",86.6761
"2016-06-18:12 AM",83.8962
"2016-06-19:12 AM",80.8979
"2016-06-20:12 AM",82.7618
"2016-06-21:12 AM",83.4388
"2016-06-22:12 AM",86.2873
"2016-06-23:12 AM",86.7052
"2016-06-24:12 AM",84.3553
"2016-06-25:12 AM",84.3552
"2016-06-26:12 AM",84.7578
"2016-06-27:12 AM",82.3219
"2016-06-28:12 AM",83.2073
"2016-06-29:12 AM",81.6962
"2016-06-30:12 AM",83.3328
"2016-07-01:12 AM",79.8696
"2016-07-02:12 AM",82.4819
"2016-07-03:12 AM",82.3723
"2016-07-04:12 AM",83.4388
"2016-07-05:12 AM",86.5207
"2016-07-06:12 AM",87.8275
"2016-07-07:12 AM",89.9701
"2016-07-08:12 AM",85.2996
"2016-07-09:12 AM",83.2114
"2016-07-10:12 AM",83.8265
"2016-07-11:12 AM",86.1154
"2016-07-12:12 AM",87.5647
"2016-07-13:12 AM",89.3248
"2016-07-14:12 AM",85.1025
"2016-07-15:12 AM",81.4888
"2016-07-16:12 AM",83.4787
"2016-07-17:12 AM",87.2028
"2016-07-18:12 AM",86.9508
"2016-07-19:12 AM",86.5443
"2016-07-20:12 AM",88.4971
"2016-07-21:12 AM",90.0354
"2016-07-22:12 AM",90.9813
"2016-07-23:12 AM",90.7288
"2016-07-24:12 AM",90.4658
"2016-07-25:12 AM",86.2462
"2016-07-26:12 AM",82.555
"2016-07-27:12 AM",82.4247
"2016-07-28:12 AM",84.7794
"2016-07-29:12 AM",84.2531
"2016-07-30:12 AM",84.5071
"2016-07-31:12 AM",87.7165
"2016-08-01:12 AM",90.8827
"2016-08-02:12 AM",90.6341
"2016-08-03:12 AM",90.2736
"2016-08-04:12 AM",91.1964
"2016-08-05:12 AM",87.8632
"2016-08-06:12 AM",83.6938
"2016-08-07:12 AM",86.8836
"2016-08-08:12 AM",84.5974
"2016-08-09:12 AM",85.257
"2016-08-10:12 AM",87.7278
"2016-08-11:12 AM",90.9736
"2016-08-12:12 AM",87.0339
"2016-08-13:12 AM",81.7592
"2016-08-14:12 AM",79.0446
"2016-08-15:12 AM",78.0706
"2016-08-16:12 AM",78.7771
"2016-08-17:12 AM",80.1581
"2016-08-18:12 AM",79.2244
"2016-08-19:12 AM",80.3755
"2016-08-20:12 AM",76.0149
"2016-08-21:12 AM",73.605
"2016-08-22:12 AM",74.9692
"2016-08-23:12 AM",79.6296
"2016-08-24:12 AM",84.5454
"2016-08-25:12 AM",81.6467
"2016-08-26:12 AM",78.6222
"2016-08-27:12 AM",79.2487
"2016-08-28:12 AM",79.9376
"2016-08-29:12 AM",78.755
"2016-08-30:12 AM",78.8747
"2016-08-31:12 AM",78.921
"2016-09-01:12 AM",74.9071
"2016-09-02:12 AM",73.794
"2016-09-03:12 AM",74.6922
"2016-09-04:12 AM",78.4276
"2016-09-05:12 AM",83.2257
"2016-09-06:12 AM",84.222
"2016-09-07:12 AM",85.1043
"2016-09-08:12 AM",83.8931
"2016-09-09:12 AM",85.1025
"2016-09-10:12 AM",72.2334
"2016-09-11:12 AM",69.9377
"2016-09-12:12 AM",77.41
"2016-09-13:12 AM",78.3709
"2016-09-14:12 AM",73.492
"2016-09-15:12 AM",76.0269
"2016-09-16:12 AM",76.8861
"2016-09-17:12 AM",74.8191
"2016-09-18:12 AM",76.928
"2016-09-19:12 AM",82.2825
"2016-09-20:12 AM",84.061
"2016-09-21:12 AM",82.3546
"2016-09-22:12 AM",80.5629
"2016-09-23:12 AM",79.1175
"2016-09-24:12 AM",79.3117
"2016-09-25:12 AM",71.4367
"2016-09-26:12 AM",64.4677
"2016-09-27:12 AM",65.505
"2016-09-28:12 AM",70.4892
"2016-09-29:12 AM",62.5777
"2016-09-30:12 AM",61.9907
"2016-10-01:12 AM",65.9235
"2016-10-02:12 AM",69.5176
"2016-10-03:12 AM",71.5708
"2016-10-04:12 AM",73.4207
"2016-10-05:12 AM",74.5866
"2016-10-06:12 AM",77.3973
"2016-10-07:12 AM",58.9068
"2016-10-08:12 AM",56.7032
"2016-10-09:12 AM",61.7157
"2016-10-10:12 AM",64.8802
"2016-10-11:12 AM",69.7795
"2016-10-12:12 AM",65.259
"2016-10-13:12 AM",54.9117
"2016-10-14:12 AM",61.5754
"2016-10-15:12 AM",72.6271
"2016-10-16:12 AM",77.5249
"2016-10-17:12 AM",80.3518
"2016-10-18:12 AM",73.3077
"2016-10-19:12 AM",69.9017
"2016-10-20:12 AM",61.2662
"2016-10-21:12 AM",55.1282
"2016-10-22:12 AM",61.4203
"2016-10-23:12 AM",65.7489
"2016-10-24:12 AM",66.4367
"2016-10-25:12 AM",70.2628
"2016-10-26:12 AM",69.5466
"2016-10-27:12 AM",66.9276
"2016-10-28:12 AM",72.3391
"2016-10-29:12 AM",73.445
"2016-10-30:12 AM",66.6966
"2016-10-31:12 AM",68.8426
"2016-11-01:12 AM",72.5905
"2016-11-02:12 AM",73.3374
"2016-11-03:12 AM",65.8472
"2016-11-04:12 AM",61.6971
"2016-11-05:12 AM",61.1429
"2016-11-06:12 AM",58.8096
"2016-11-07:12 AM",60.13
"2016-11-08:12 AM",58.1698
"2016-11-09:12 AM",53.7571
"2016-11-10:12 AM",52.9898
"2016-11-11:12 AM",56.4012
"2016-11-12:12 AM",50.1343
"2016-11-13:12 AM",52.1595
"2016-11-14:12 AM",56.9856
"2016-11-15:12 AM",59.142
"2016-11-16:12 AM",65.3338
"2016-11-17:12 AM",68.4428
"2016-11-18:12 AM",53.6169
"2016-11-19:12 AM",39.1946
"2016-11-20:12 AM",45.3517
"2016-11-21:12 AM",52.3742
"2016-11-22:12 AM",60.5034
"2016-11-23:12 AM",50.7612
"2016-11-24:12 AM",49.8965
"2016-11-25:12 AM",46.6169
"2016-11-26:12 AM",45.9475
"2016-11-27:12 AM",55.0765
"2016-11-28:12 AM",56.5457
"2016-11-29:12 AM",50.6741
"2016-11-30:12 AM",42.8742
"2016-12-01:12 AM",42.8304
"2016-12-02:12 AM",45.4165
"2016-12-03:12 AM",44.9886
"2016-12-04:12 AM",43.6404
"2016-12-05:12 AM",43.5468
"2016-12-06:12 AM",39.8028
"2016-12-07:12 AM",34.8505
"2016-12-08:12 AM",26.8612
"2016-12-09:12 AM",25.851
"2016-12-10:12 AM",34.151
"2016-12-11:12 AM",48.3087
"2016-12-12:12 AM",38.4064
"2016-12-13:12 AM",36.8053
"2016-12-14:12 AM",31.2417
"2016-12-15:12 AM",29.9264
"2016-12-16:12 AM",47.6427
"2016-12-17:12 AM",35.749
"2016-12-18:12 AM",13.0381
"2016-12-19:12 AM",18.388
"2016-12-20:12 AM",31.9703
"2016-12-21:12 AM",40.7482
"2016-12-22:12 AM",39.0481
"2016-12-23:12 AM",43.1805
"2016-12-24:12 AM",47.0707
"2016-12-25:12 AM",61.5479
"2016-12-26:12 AM",51.6324
"2016-12-27:12 AM",41.9529
"2016-12-28:12 AM",52.3571
"2016-12-29:12 AM",44.3554
"2016-12-30:12 AM",43.5927
"2016-12-31:12 AM",46.2096
"2017-01-01:12 AM",43.5695
"2017-01-02:12 AM",52.9236
"2017-01-03:12 AM",40.1601
"2017-01-04:12 AM",26.8774
"2017-01-05:12 AM",23.3591
"2017-01-06:12 AM",16.6307
"2017-01-07:12 AM",17.1727
"2017-01-08:12 AM",26.1741
"2017-01-09:12 AM",37.8918
"2017-01-10:12 AM",57.9947
"2017-01-11:12 AM",59.5917
"2017-01-12:12 AM",45.0732
"2017-01-13:12 AM",32.4052
"2017-01-14:12 AM",33.9892
"2017-01-15:12 AM",38.6343
"2017-01-16:12 AM",44.2798
"2017-01-17:12 AM",40.9543
"2017-01-18:12 AM",46.1442
"2017-01-19:12 AM",47.7018
"2017-01-20:12 AM",51.5534
"2017-01-21:12 AM",51.7195
"2017-01-22:12 AM",49.3585
"2017-01-23:12 AM",45.2503
"2017-01-24:12 AM",54.9912
"2017-01-25:12 AM",41.4273
"2017-01-26:12 AM",34.0432
"2017-01-27:12 AM",35.5552
"2017-01-28:12 AM",39.1111
"2017-01-29:12 AM",46.9632
"2017-01-30:12 AM",52.7122
"2017-01-31:12 AM",53.7951
"2017-02-01:12 AM",48.1919
"2017-02-02:12 AM",35.076
"2017-02-03:12 AM",32.8942
"2017-02-04:12 AM",38.842
"2017-02-05:12 AM",47.9869
"2017-02-06:12 AM",60.0316
"2017-02-07:12 AM",61.3947
"2017-02-08:12 AM",47.8197
"2017-02-09:12 AM",38.6296
"2017-02-10:12 AM",58.2265
"2017-02-11:12 AM",70.8381
"2017-02-12:12 AM",57.7485
"2017-02-13:12 AM",46.6844
"2017-02-14:12 AM",41.8356
"2017-02-15:12 AM",42.7093
"2017-02-16:12 AM",48.4151
"2017-02-17:12 AM",54.4066
"2017-02-18:12 AM",55.9009
"2017-02-19:12 AM",59.4617
"2017-02-20:12 AM",60.012
"2017-02-21:12 AM",57.2317
"2017-02-22:12 AM",60.9573
"2017-02-23:12 AM",65.4136
"2017-02-24:12 AM",47.3587
"2017-02-25:12 AM",36.1382
"2017-02-26:12 AM",44.7843
"2017-02-27:12 AM",53.8083
"2017-02-28:12 AM",65.8744
"2017-03-01:12 AM",52.8316
"2017-03-02:12 AM",46.3669
"2017-03-03:12 AM",51.1781
"2017-03-04:12 AM",55.8772
"2017-03-05:12 AM",57.9699
"2017-03-06:12 AM",66.0402
"2017-03-07:12 AM",54.0129
"2017-03-08:12 AM",55.4403
"2017-03-09:12 AM",65.7657
"2017-03-10:12 AM",54.3823
"2017-03-11:12 AM",44.9434
"2017-03-12:12 AM",40.0599
"2017-03-13:12 AM",44.3853
"2017-03-14:12 AM",41.1388
"2017-03-15:12 AM",41.4226
"2017-03-16:12 AM",55.173
"2017-03-17:12 AM",66.3148
"2017-03-18:12 AM",64.9393
"2017-03-19:12 AM",72.4698
"2017-03-20:12 AM",75.0295
"2017-03-21:12 AM",67.2993
"2017-03-22:12 AM",57.6347
"2017-03-23:12 AM",67.0122
"2017-03-24:12 AM",65.3875
"2017-03-25:12 AM",56.3724
"2017-03-26:12 AM",57.8925
"2017-03-27:12 AM",59.6856
"2017-03-28:12 AM",56.7487
"2017-03-29:12 AM",57.6313
"2017-03-30:12 AM",52.5454
"2017-03-31:12 AM",53.7118
"2017-04-01:12 AM",54.5967
"2017-04-02:12 AM",56.334
"2017-04-03:12 AM",59.4943
"2017-04-04:12 AM",57.6765
"2017-04-05:12 AM",52.5371
"2017-04-06:12 AM",53.7471
"2017-04-07:12 AM",57.686
"2017-04-08:12 AM",68.4113
"2017-04-09:12 AM",72.0968
"2017-04-10:12 AM",66.054
"2017-04-11:12 AM",59.0225
"2017-04-12:12 AM",62.8536
"2017-04-13:12 AM",65.9737
"2017-04-14:12 AM",68.9135
"2017-04-15:12 AM",70.3852
"2017-04-16:12 AM",68.8829
"2017-04-17:12 AM",67.5244
"2017-04-18:12 AM",67.9262
"2017-04-19:12 AM",70.664
"2017-04-20:12 AM",66.6694
"2017-04-21:12 AM",59.4804
"2017-04-22:12 AM",50.5636
"2017-04-23:12 AM",54.5243
"2017-04-24:12 AM",60.404
"2017-04-25:12 AM",69.1705
"2017-04-26:12 AM",55.2837
"2017-04-27:12 AM",53.0269
"2017-04-28:12 AM",62.872
"2017-04-29:12 AM",55.8612
"2017-04-30:12 AM",45.7219
"2017-05-01:12 AM",54.6109
"2017-05-02:12 AM",62.3111
"2017-05-03:12 AM",58.0928
"2017-05-04:12 AM",55.8655
"2017-05-05:12 AM",60.62
"2017-05-06:12 AM",65.5576
"2017-05-07:12 AM",69.645
"2017-05-08:12 AM",69.9958
"2017-05-09:12 AM",69.8722
"2017-05-10:12 AM",70.56
"2017-05-11:12 AM",68.0391
"2017-05-12:12 AM",63.5875
"2017-05-13:12 AM",64.7384
"2017-05-14:12 AM",70.32
"2017-05-15:12 AM",75.2248
"2017-05-16:12 AM",72.772
"2017-05-17:12 AM",73.8144
"2017-05-18:12 AM",74.102
"2017-05-19:12 AM",69.7042
"2017-05-20:12 AM",62.5708
"2017-05-21:12 AM",61.2268
"2017-05-22:12 AM",62.278
"2017-05-23:12 AM",61.1625
"2017-05-24:12 AM",60.5437
"2017-05-25:12 AM",68.7718
"2017-05-26:12 AM",78.651
"2017-05-27:12 AM",79.2738
"2017-05-28:12 AM",72.2629
"2017-05-29:12 AM",72.2838
"2017-05-30:12 AM",73.0607
"2017-05-31:12 AM",75.5634
"2017-06-01:12 AM",75.6597
"2017-06-02:12 AM",71.3696
"2017-06-03:12 AM",72.3096
"2017-06-04:12 AM",72.2192
"2017-06-05:12 AM",73.6794
"2017-06-06:12 AM",76.7592
"2017-06-07:12 AM",73.7292
"2017-06-08:12 AM",72.1517
"2017-06-09:12 AM",72.5634
"2017-06-10:12 AM",78.0064
"2017-06-11:12 AM",81.6388
"2017-06-12:12 AM",82.8882
"2017-06-13:12 AM",83.1864
"2017-06-14:12 AM",85.2188
"2017-06-15:12 AM",86.4266
"2017-06-16:12 AM",86.5459
"2017-06-17:12 AM",88.7515
"2017-06-18:12 AM",76.0519
"2017-06-19:12 AM",76.0323
"2017-06-20:12 AM",80.053
"2017-06-21:12 AM",82.2029
"2017-06-22:12 AM",81.5493
"2017-06-23:12 AM",81.0862
"2017-06-24:12 AM",74.4663
"2017-06-25:12 AM",74.0169
"2017-06-26:12 AM",75.3129
"2017-06-27:12 AM",80.1082
"2017-06-28:12 AM",83.8753
"2017-06-29:12 AM",85.8043
"2017-06-30:12 AM",80.4099
"2017-07-01:12 AM",77.0513
"2017-07-02:12 AM",80.2801
"2017-07-03:12 AM",81.0149
"2017-07-04:12 AM",80.2992
"2017-07-05:12 AM",78.9633
"2017-07-06:12 AM",83.0982
"2017-07-07:12 AM",86.3861
"2017-07-08:12 AM",84.1147
"2017-07-09:12 AM",82.2763
"2017-07-10:12 AM",84.1226
"2017-07-11:12 AM",87.6009
"2017-07-12:12 AM",87.7984
"2017-07-13:12 AM",87.1938
"2017-07-14:12 AM",86.7321
"2017-07-15:12 AM",84.7436
"2017-07-16:12 AM",83.6299
"2017-07-17:12 AM",85.0798
"2017-07-18:12 AM",86.0797
"2017-07-19:12 AM",88.61
"2017-07-20:12 AM",90.0225
"2017-07-21:12 AM",91.1973
"2017-07-22:12 AM",92.0397
"2017-07-23:12 AM",88.5551
"2017-07-24:12 AM",84.8887
"2017-07-25:12 AM",87.0897
"2017-07-26:12 AM",89.3613
"2017-07-27:12 AM",87.7489
"2017-07-28:12 AM",83.3547
"2017-07-29:12 AM",82.2531
"2017-07-30:12 AM",81.0356
"2017-07-31:12 AM",78.2967
"2017-08-01:12 AM",73.9416
"2017-08-02:12 AM",76.1052
"2017-08-03:12 AM",80.7948
"2017-08-04:12 AM",78.1142
"2017-08-05:12 AM",83.5952
"2017-08-06:12 AM",81.3229
"2017-08-07:12 AM",75.6649
"2017-08-08:12 AM",76.4389
"2017-08-09:12 AM",78.4051
"2017-08-10:12 AM",81.8006
"2017-08-11:12 AM",79.5241
"2017-08-12:12 AM",74.131
"2017-08-13:12 AM",76.1257
"2017-08-14:12 AM",79.1596
"2017-08-15:12 AM",81.0487
"2017-08-16:12 AM",81.5767
"2017-08-17:12 AM",81.7088
"2017-08-18:12 AM",82.1698
"2017-08-19:12 AM",86.2264
"2017-08-20:12 AM",86.1478
"2017-08-21:12 AM",84.3022
"2017-08-22:12 AM",83.9037
"2017-08-23:12 AM",76.9048
"2017-08-24:12 AM",75.105
"2017-08-25:12 AM",74.3806
"2017-08-26:12 AM",75.933
"2017-08-27:12 AM",77.6741
"2017-08-28:12 AM",77.1309
"2017-08-29:12 AM",73.776
"2017-08-30:12 AM",73.2142
"2017-08-31:12 AM",74.8665
"2017-09-01:12 AM",74.1594
"2017-09-02:12 AM",76.545
"2017-09-03:12 AM",79.6723
"2017-09-04:12 AM",83.4818
"2017-09-05:12 AM",76.0987
"2017-09-06:12 AM",67.145
"2017-09-07:12 AM",70.174
"2017-09-08:12 AM",73.4801
"2017-09-09:12 AM",72.6847
"2017-09-10:12 AM",71.9625
"2017-09-11:12 AM",71.5226
"2017-09-12:12 AM",70.2014
"2017-09-13:12 AM",72.2482
"2017-09-14:12 AM",78.1707
"2017-09-15:12 AM",82.7371
"2017-09-16:12 AM",83.1643
"2017-09-17:12 AM",77.7474
"2017-09-18:12 AM",77.4786
"2017-09-19:12 AM",82.9155
"2017-09-20:12 AM",84.2232
"2017-09-21:12 AM",84.3798
"2017-09-22:12 AM",83.638
"2017-09-23:12 AM",81.1625
"2017-09-24:12 AM",78.9618
"2017-09-25:12 AM",74.9539
"2017-09-26:12 AM",67.1724
"2017-09-27:12 AM",62.8362
"2017-09-28:12 AM",62.4441
"2017-09-29:12 AM",64.625
"2017-09-30:12 AM",66.8358
"2017-10-01:12 AM",69.5383
"2017-10-02:12 AM",75.2171
"2017-10-03:12 AM",73.9567
"2017-10-04:12 AM",72.5209
"2017-10-05:12 AM",72.432
"2017-10-06:12 AM",75.2796
"2017-10-07:12 AM",68.7877
"2017-10-08:12 AM",65.8227
"2017-10-09:12 AM",68.166
"2017-10-10:12 AM",53.8891
"2017-10-11:12 AM",52.8026
"2017-10-12:12 AM",65.1799
"2017-10-13:12 AM",75.1977
"2017-10-14:12 AM",78.5224
"2017-10-15:12 AM",59.418
"2017-10-16:12 AM",54.2332
"2017-10-17:12 AM",58.0051
"2017-10-18:12 AM",63.0262
"2017-10-19:12 AM",65.5363
"2017-10-20:12 AM",67.8884
"2017-10-21:12 AM",70.8004
"2017-10-22:12 AM",58.0618
"2017-10-23:12 AM",58.7818
"2017-10-24:12 AM",54.6458
"2017-10-25:12 AM",57.0333
"2017-10-26:12 AM",64.7024
"2017-10-27:12 AM",45.4183
"2017-10-28:12 AM",39.8539
"2017-10-29:12 AM",51.1713
"2017-10-30:12 AM",53.4441
"2017-10-31:12 AM",43.754
"2017-11-01:12 AM",53.7622
"2017-11-02:12 AM",65.275
"2017-11-03:12 AM",53.7949
"2017-11-04:12 AM",59.6417
"2017-11-05:12 AM",67.3137
"2017-11-06:12 AM",49.5631
"2017-11-07:12 AM",43.5382
"2017-11-08:12 AM",41.6059
"2017-11-09:12 AM",43.8454
"2017-11-10:12 AM",47.9763
"2017-11-11:12 AM",53.9607
"2017-11-12:12 AM",53.3761
"2017-11-13:12 AM",51.3397
"2017-11-14:12 AM",58.7181
"2017-11-15:12 AM",59.0106
"2017-11-16:12 AM",52.2819
"2017-11-17:12 AM",66.4374
"2017-11-18:12 AM",59.9832
"2017-11-19:12 AM",45.2905
"2017-11-20:12 AM",49.7863
"2017-11-21:12 AM",51.0487
"2017-11-22:12 AM",39.2216
"2017-11-23:12 AM",48.1582
"2017-11-24:12 AM",58.9122
"2017-11-25:12 AM",56.4217
"2017-11-26:12 AM",51.8308
"2017-11-27:12 AM",59.1865
"2017-11-28:12 AM",60.8571
"2017-11-29:12 AM",51.9624
"2017-11-30:12 AM",48.0879
"2017-12-01:12 AM",50.5697
"2017-12-02:12 AM",55.3784
"2017-12-03:12 AM",60.7906
"2017-12-04:12 AM",64.3168
"2017-12-05:12 AM",41.7902
"2017-12-06:12 AM",40.7579
"2017-12-07:12 AM",31.6261
"2017-12-08:12 AM",31.4443
"2017-12-09:12 AM",39.8934
"2017-12-10:12 AM",46.4572
"2017-12-11:12 AM",52.6075
"2017-12-12:12 AM",43.1188
"2017-12-13:12 AM",49.1115
"2017-12-14:12 AM",44.3714
"2017-12-15:12 AM",39.8718
"2017-12-16:12 AM",46.6124
"2017-12-17:12 AM",43.9246
"2017-12-18:12 AM",45.2331
"2017-12-19:12 AM",52.2147
"2017-12-20:12 AM",50.9896
"2017-12-21:12 AM",53.1955
"2017-12-22:12 AM",36.0369
"2017-12-23:12 AM",32.301
"2017-12-24:12 AM",29.8609
"2017-12-25:12 AM",29.8612
"2017-12-26:12 AM",26.8822
"2017-12-27:12 AM",22.7106
"2017-12-28:12 AM",28.0614
"2017-12-29:12 AM",33.6726
"2017-12-30:12 AM",27.673
"2017-12-31:12 AM",18.2822
"2018-01-01:12 AM",11.4791
"2018-01-02:12 AM",15.0283
"2018-01-03:12 AM",25.4484
"2018-01-04:12 AM",29.2343
"2018-01-05:12 AM",34.7351
"2018-01-06:12 AM",36.8256
"2018-01-07:12 AM",47.0491
"2018-01-08:12 AM",42.9228
"2018-01-09:12 AM",45.9057
"2018-01-10:12 AM",52.1267
"2018-01-11:12 AM",42.9544
"2018-01-12:12 AM",24.5984
"2018-01-13:12 AM",24.46
"2018-01-14:12 AM",32.5405
"2018-01-15:12 AM",31.7377
"2018-01-16:12 AM",14.594
"2018-01-17:12 AM",17.3323
"2018-01-18:12 AM",30.5906
"2018-01-19:12 AM",40.4724
"2018-01-20:12 AM",53.1858
"2018-01-21:12 AM",57.2711
"2018-01-22:12 AM",43.8962
"2018-01-23:12 AM",38.509
"2018-01-24:12 AM",41.1904
"2018-01-25:12 AM",49.2445
"2018-01-26:12 AM",51.6396
"2018-01-27:12 AM",49.028
"2018-01-28:12 AM",43.9498
"2018-01-29:12 AM",36.3493
"2018-01-30:12 AM",41.4372
"2018-01-31:12 AM",53.2531
"2018-02-01:12 AM",44.5491
"2018-02-02:12 AM",34.6357
"2018-02-03:12 AM",41.2385
"2018-02-04:12 AM",37.2592
"2018-02-05:12 AM",27.7403
"2018-02-06:12 AM",28.236
"2018-02-07:12 AM",28.515
"2018-02-08:12 AM",39.4311
"2018-02-09:12 AM",46.0684
"2018-02-10:12 AM",28.5955
"2018-02-11:12 AM",24.9204
"2018-02-12:12 AM",29.1367
"2018-02-13:12 AM",38.8135
"2018-02-14:12 AM",53.2996
"2018-02-15:12 AM",68.6685
"2018-02-16:12 AM",47.0304
"2018-02-17:12 AM",45.997
"2018-02-18:12 AM",49.7719
"2018-02-19:12 AM",63.5173
"2018-02-20:12 AM",49.4134
"2018-02-21:12 AM",28.3514
"2018-02-22:12 AM",33.0327
"2018-02-23:12 AM",37.6106
"2018-02-24:12 AM",44.0629
"2018-02-25:12 AM",43.8462
"2018-02-26:12 AM",48.0072
"2018-02-27:12 AM",55.5467
"2018-02-28:12 AM",61.1488
"2018-03-01:12 AM",50.5918
"2018-03-02:12 AM",50.0401
"2018-03-03:12 AM",56.3295
"2018-03-04:12 AM",58.2373
"2018-03-05:12 AM",57.4324
"2018-03-06:12 AM",46.8698
"2018-03-07:12 AM",40.2388
"2018-03-08:12 AM",46.0405
"2018-03-09:12 AM",56.064
"2018-03-10:12 AM",59.9185
"2018-03-11:12 AM",51.3563
"2018-03-12:12 AM",42.3219
"2018-03-13:12 AM",44.3779
"2018-03-14:12 AM",48.1019
"2018-03-15:12 AM",59.6964
"2018-03-16:12 AM",65.6719
"2018-03-17:12 AM",54.1495
"2018-03-18:12 AM",52.8579
"2018-03-19:12 AM",51.8997
"2018-03-20:12 AM",47.3756
"2018-03-21:12 AM",49.969
"2018-03-22:12 AM",59.3496
"2018-03-23:12 AM",67.1702
"2018-03-24:12 AM",68.1337
"2018-03-25:12 AM",55.8936
"2018-03-26:12 AM",65.4696
"2018-03-27:12 AM",53.2031
"2018-03-28:12 AM",50.7916
"2018-03-29:12 AM",52.4179
"2018-03-30:12 AM",50.0972
"2018-03-31:12 AM",58.8713
"2018-04-01:12 AM",41.149
"2018-04-02:12 AM",41.8109
"2018-04-03:12 AM",58.6283
"2018-04-04:12 AM",43.6883
"2018-04-05:12 AM",54.2629
"2018-04-06:12 AM",52.7598
"2018-04-07:12 AM",33.7545
"2018-04-08:12 AM",41.5702
"2018-04-09:12 AM",49.0588
"2018-04-10:12 AM",51.2406
"2018-04-11:12 AM",64.288
"2018-04-12:12 AM",73.3278
"2018-04-13:12 AM",72.6539
"2018-04-14:12 AM",45.5184
"2018-04-15:12 AM",42.9609
"2018-04-16:12 AM",50.0592
"2018-04-17:12 AM",69.7253
"2018-04-18:12 AM",63.8731
"2018-04-19:12 AM",52.029
"2018-04-20:12 AM",52.6995
"2018-04-21:12 AM",51.5302
"2018-04-22:12 AM",51.3212
"2018-04-23:12 AM",58.4434
"2018-04-24:12 AM",61.6491
"2018-04-25:12 AM",52.6071
"2018-04-26:12 AM",53.7472
"2018-04-27:12 AM",60.1965
"2018-04-28:12 AM",63.8699
"2018-04-29:12 AM",67.8675
"2018-04-30:12 AM",69.107
"2018-05-01:12 AM",70.1377
"2018-05-02:12 AM",73.2051
"2018-05-03:12 AM",74.268
"2018-05-04:12 AM",66.3885
"2018-05-05:12 AM",67.1056
"2018-05-06:12 AM",72.7696
"2018-05-07:12 AM",75.7184
"2018-05-08:12 AM",79.3492
"2018-05-09:12 AM",79.2649
"2018-05-10:12 AM",76.9626
"2018-05-11:12 AM",79.1946
"2018-05-12:12 AM",80.6344
"2018-05-13:12 AM",80.5899
"2018-05-14:12 AM",81.2757
"2018-05-15:12 AM",77.698
"2018-05-16:12 AM",75.2965
"2018-05-17:12 AM",76.1736
"2018-05-18:12 AM",78.4089
"2018-05-19:12 AM",79.1773
"2018-05-20:12 AM",71.3653
"2018-05-21:12 AM",71.5928
"2018-05-22:12 AM",76.0132
"2018-05-23:12 AM",77.8728
"2018-05-24:12 AM",79.6318
"2018-05-25:12 AM",82.8111
"2018-05-26:12 AM",82.3816
"2018-05-27:12 AM",82.8304
"2018-05-28:12 AM",82.6507
"2018-05-29:12 AM",82.5211
"2018-05-30:12 AM",84.0934
"2018-05-31:12 AM",86.1503
"2018-06-01:12 AM",88.3008
"2018-06-02:12 AM",87.6202
"2018-06-03:12 AM",77.196
"2018-06-04:12 AM",75.0688
"2018-06-05:12 AM",80.8428
"2018-06-06:12 AM",84.6849
"2018-06-07:12 AM",85.377
"2018-06-08:12 AM",83.863
"2018-06-09:12 AM",86.1366
"2018-06-10:12 AM",87.1684
"2018-06-11:12 AM",88.1353
"2018-06-12:12 AM",87.9769
"2018-06-13:12 AM",87.413
"2018-06-14:12 AM",88.4016
"2018-06-15:12 AM",88.9185
"2018-06-16:12 AM",87.6267
"2018-06-17:12 AM",86.412
"2018-06-18:12 AM",85.3902
"2018-06-19:12 AM",82.7883
"2018-06-20:12 AM",81.7358
"2018-06-21:12 AM",82.9621
"2018-06-22:12 AM",84.6963
"2018-06-23:12 AM",79.6845
"2018-06-24:12 AM",82.6765
"2018-06-25:12 AM",82.1372
"2018-06-26:12 AM",86.963
"2018-06-27:12 AM",92.1184
"2018-06-28:12 AM",92.203
"2018-06-29:12 AM",90.293
"2018-06-30:12 AM",88.7891
"2018-07-01:12 AM",83.9874
"2018-07-02:12 AM",86.0434
"2018-07-03:12 AM",89.0647
"2018-07-04:12 AM",86.9711
"2018-07-05:12 AM",85.2318
"2018-07-06:12 AM",86.2878
"2018-07-07:12 AM",83.6713
"2018-07-08:12 AM",83.2095
"2018-07-09:12 AM",83.6667
"2018-07-10:12 AM",85.046
