"DateTime","(deg F) Mean Temperature (CFSR) at Idaho, 2010-01-01 to 2019-03-14"
"2016-05-24:12 AM",47.0844
"2016-05-25:12 AM",47.0291
"2016-05-26:12 AM",48.5874
"2016-05-27:12 AM",47.1438
"2016-05-28:12 AM",46.4275
"2016-05-29:12 AM",50.9466
"2016-05-30:12 AM",52.0684
"2016-05-31:12 AM",53.0107
"2016-06-01:12 AM",57.7749
"2016-06-02:12 AM",59.5004
"2016-06-03:12 AM",60.0485
"2016-06-04:12 AM",64.2871
"2016-06-05:12 AM",68.4345
"2016-06-06:12 AM",69.2557
"2016-06-07:12 AM",68.625
"2016-06-08:12 AM",68.3317
"2016-06-09:12 AM",63.9801
"2016-06-10:12 AM",59.9047
"2016-06-11:12 AM",52.4944
"2016-06-12:12 AM",52.6177
"2016-06-13:12 AM",54.8044
"2016-06-14:12 AM",52.0979
"2016-06-15:12 AM",48.3939
"2016-06-16:12 AM",46.9166
"2016-06-17:12 AM",53.7705
"2016-06-18:12 AM",58.834
"2016-06-19:12 AM",54.6973
"2016-06-20:12 AM",63.246
"2016-06-21:12 AM",62.4744
"2016-06-22:12 AM",61.9315
"2016-06-23:12 AM",64.0209
"2016-06-24:12 AM",56.4985
"2016-06-25:12 AM",53.357
"2016-06-26:12 AM",59.2052
"2016-06-27:12 AM",68.9472
"2016-06-28:12 AM",71.4405
"2016-06-29:12 AM",71.3694
"2016-06-30:12 AM",70.376
"2016-07-01:12 AM",68.3287
"2016-07-02:12 AM",66.0951
"2016-07-03:12 AM",67.5968
"2016-07-04:12 AM",63.0108
"2016-07-05:12 AM",59.0265
"2016-07-06:12 AM",58.1977
"2016-07-07:12 AM",58.9224
"2016-07-08:12 AM",64.3113
"2016-07-09:12 AM",62.296
"2016-07-10:12 AM",54.2113
"2016-07-11:12 AM",51.2314
"2016-07-12:12 AM",55.7739
"2016-07-13:12 AM",58.7642
"2016-07-14:12 AM",62.3115
"2016-07-15:12 AM",64.8531
"2016-07-16:12 AM",60.8643
"2016-07-17:12 AM",63.3645
"2016-07-18:12 AM",67.6306
"2016-07-19:12 AM",66.4353
"2016-07-20:12 AM",66.3539
"2016-07-21:12 AM",69.9571
"2016-07-22:12 AM",69.2899
"2016-07-23:12 AM",62.5194
"2016-07-24:12 AM",64.6876
"2016-07-25:12 AM",69.1389
"2016-07-26:12 AM",71.8335
"2016-07-27:12 AM",71.8369
"2016-07-28:12 AM",72.7619
"2016-07-29:12 AM",73.3084
"2016-07-30:12 AM",73.2117
"2016-07-31:12 AM",68.7979
"2016-08-01:12 AM",66.9551
"2016-08-02:12 AM",69.379
"2016-08-03:12 AM",62.2981
"2016-08-04:12 AM",63.0158
"2016-08-05:12 AM",67.8609
"2016-08-06:12 AM",70.0205
"2016-08-07:12 AM",66.3145
"2016-08-08:12 AM",62.7096
"2016-08-09:12 AM",58.6422
"2016-08-10:12 AM",57.474
"2016-08-11:12 AM",60.685
"2016-08-12:12 AM",64.2448
"2016-08-13:12 AM",67.9593
"2016-08-14:12 AM",70.7079
"2016-08-15:12 AM",70.7088
"2016-08-16:12 AM",71.6673
"2016-08-17:12 AM",71.3793
"2016-08-18:12 AM",70.6375
"2016-08-19:12 AM",66.6352
"2016-08-20:12 AM",65.3365
"2016-08-21:12 AM",67.8434
"2016-08-22:12 AM",64.2493
"2016-08-23:12 AM",58.7973
"2016-08-24:12 AM",58.2093
"2016-08-25:12 AM",59.3992
"2016-08-26:12 AM",61.1618
"2016-08-27:12 AM",63.2048
"2016-08-28:12 AM",65.9073
"2016-08-29:12 AM",69.1945
"2016-08-30:12 AM",71.5048
"2016-08-31:12 AM",69.4528
"2016-09-01:12 AM",66.7162
"2016-09-02:12 AM",59.3116
"2016-09-03:12 AM",55.1401
"2016-09-04:12 AM",51.5133
"2016-09-05:12 AM",50.1982
"2016-09-06:12 AM",50.4961
"2016-09-07:12 AM",53.4177
"2016-09-08:12 AM",55.6304
"2016-09-09:12 AM",53.148
"2016-09-10:12 AM",55.8559
"2016-09-11:12 AM",59.25
"2016-09-12:12 AM",50.1472
"2016-09-13:12 AM",48.2288
"2016-09-14:12 AM",49.2694
"2016-09-15:12 AM",50.7706
"2016-09-16:12 AM",54.0194
"2016-09-17:12 AM",54.7986
"2016-09-18:12 AM",57.8597
"2016-09-19:12 AM",58.2102
"2016-09-20:12 AM",59.1503
"2016-09-21:12 AM",54.1693
"2016-09-22:12 AM",49.6683
"2016-09-23:12 AM",47.3401
"2016-09-24:12 AM",47.2246
"2016-09-25:12 AM",50.4694
"2016-09-26:12 AM",56.9154
"2016-09-27:12 AM",60.685
"2016-09-28:12 AM",61.4467
"2016-09-29:12 AM",61.243
"2016-09-30:12 AM",60.7456
"2016-10-01:12 AM",55.6952
"2016-10-02:12 AM",49.7077
"2016-10-03:12 AM",43.8562
"2016-10-04:12 AM",40.4809
"2016-10-05:12 AM",40.5435
"2016-10-06:12 AM",40.5504
"2016-10-07:12 AM",43.7877
"2016-10-08:12 AM",50.2761
"2016-10-09:12 AM",53.1925
"2016-10-10:12 AM",51.3189
"2016-10-11:12 AM",44.5177
"2016-10-12:12 AM",40.096
"2016-10-13:12 AM",44.1039
"2016-10-14:12 AM",47.7347
"2016-10-15:12 AM",46.2492
"2016-10-16:12 AM",44.6963
"2016-10-17:12 AM",40.6636
"2016-10-18:12 AM",37.6057
"2016-10-19:12 AM",37.2058
"2016-10-20:12 AM",38.5554
"2016-10-21:12 AM",43.2264
"2016-10-22:12 AM",43.8283
"2016-10-23:12 AM",45.8685
"2016-10-24:12 AM",47.9298
"2016-10-25:12 AM",46.9152
"2016-10-26:12 AM",48.2671
"2016-10-27:12 AM",50.0565
"2016-10-28:12 AM",46.8111
"2016-10-29:12 AM",44.4529
"2016-10-30:12 AM",45.95
"2016-10-31:12 AM",40.5705
"2016-11-01:12 AM",38.9854
"2016-11-02:12 AM",38.3533
"2016-11-03:12 AM",40.0854
"2016-11-04:12 AM",41.2608
"2016-11-05:12 AM",42.2663
"2016-11-06:12 AM",42.8905
"2016-11-07:12 AM",41.8474
"2016-11-08:12 AM",44.7629
"2016-11-09:12 AM",45.9648
"2016-11-10:12 AM",44.3966
"2016-11-11:12 AM",45.4491
"2016-11-12:12 AM",45.7057
"2016-11-13:12 AM",42.7006
"2016-11-14:12 AM",42.8427
"2016-11-15:12 AM",44.1342
"2016-11-16:12 AM",35.3107
"2016-11-17:12 AM",27.6341
"2016-11-18:12 AM",26.8133
"2016-11-19:12 AM",31.6863
"2016-11-20:12 AM",36.6913
"2016-11-21:12 AM",35.7021
"2016-11-22:12 AM",32.245
"2016-11-23:12 AM",32.2257
"2016-11-24:12 AM",28.5444
"2016-11-25:12 AM",30.259
"2016-11-26:12 AM",32.0216
"2016-11-27:12 AM",31.8582
"2016-11-28:12 AM",27.2757
"2016-11-29:12 AM",23.3793
"2016-11-30:12 AM",23.4536
"2016-12-01:12 AM",23.6332
"2016-12-02:12 AM",18.8739
"2016-12-03:12 AM",24.4144
"2016-12-04:12 AM",28.2605
"2016-12-05:12 AM",16.6613
"2016-12-06:12 AM",12.5233
"2016-12-07:12 AM",5.9844
"2016-12-08:12 AM",7.822
"2016-12-09:12 AM",23.1422
"2016-12-10:12 AM",28.6995
"2016-12-11:12 AM",22.5327
"2016-12-12:12 AM",21.3742
"2016-12-13:12 AM",12.8345
"2016-12-14:12 AM",16.6384
"2016-12-15:12 AM",27.4069
"2016-12-16:12 AM",20.2372
"2016-12-17:12 AM",-2.3278
"2016-12-18:12 AM",-1.7005
"2016-12-19:12 AM",9.5124
"2016-12-20:12 AM",22.1968
"2016-12-21:12 AM",16.7306
"2016-12-22:12 AM",8.4769
"2016-12-23:12 AM",17.0776
"2016-12-24:12 AM",24.3912
"2016-12-25:12 AM",17.5932
"2016-12-26:12 AM",10.148
"2016-12-27:12 AM",15.6852
"2016-12-28:12 AM",17.0879
"2016-12-29:12 AM",14.6631
"2016-12-30:12 AM",17.9686
"2016-12-31:12 AM",13.2042
"2017-01-01:12 AM",10.5935
"2017-01-02:12 AM",7.4806
"2017-01-03:12 AM",9.3022
"2017-01-04:12 AM",10.7856
"2017-01-05:12 AM",-4.7438
"2017-01-06:12 AM",-4.5078
"2017-01-07:12 AM",4.6243
"2017-01-08:12 AM",23.3755
"2017-01-09:12 AM",29.7399
"2017-01-10:12 AM",25.0781
"2017-01-11:12 AM",25.2934
"2017-01-12:12 AM",11.1618
"2017-01-13:12 AM",5.8827
"2017-01-14:12 AM",5.2018
"2017-01-15:12 AM",4.3831
"2017-01-16:12 AM",2.6397
"2017-01-17:12 AM",11.3607
"2017-01-18:12 AM",22.044
"2017-01-19:12 AM",28.6984
"2017-01-20:12 AM",24.4528
"2017-01-21:12 AM",25.1389
"2017-01-22:12 AM",23.7385
"2017-01-23:12 AM",23.268
"2017-01-24:12 AM",21.8102
"2017-01-25:12 AM",16.8103
"2017-01-26:12 AM",15.6817
"2017-01-27:12 AM",13.2368
"2017-01-28:12 AM",14.2394
"2017-01-29:12 AM",17.5098
"2017-01-30:12 AM",17.6047
"2017-01-31:12 AM",20.118
"2017-02-01:12 AM",21.4246
"2017-02-02:12 AM",17.708
"2017-02-03:12 AM",23.8924
"2017-02-04:12 AM",31.644
"2017-02-05:12 AM",32.6194
"2017-02-06:12 AM",32.0918
"2017-02-07:12 AM",26.4839
"2017-02-08:12 AM",29.5016
"2017-02-09:12 AM",36.0419
"2017-02-10:12 AM",35.863
"2017-02-11:12 AM",28.0051
"2017-02-12:12 AM",20.1322
"2017-02-13:12 AM",21.6019
"2017-02-14:12 AM",25.7718
"2017-02-15:12 AM",28.5057
"2017-02-16:12 AM",32.8629
"2017-02-17:12 AM",30.5046
"2017-02-18:12 AM",33.5293
"2017-02-19:12 AM",33.5869
"2017-02-20:12 AM",31.62
"2017-02-21:12 AM",34.5349
"2017-02-22:12 AM",27.4921
"2017-02-23:12 AM",23.5328
"2017-02-24:12 AM",19.4556
"2017-02-25:12 AM",14.4327
"2017-02-26:12 AM",18.0963
"2017-02-27:12 AM",19.6387
"2017-02-28:12 AM",19.2888
"2017-03-01:12 AM",21.8367
"2017-03-02:12 AM",26.042
"2017-03-03:12 AM",29.1061
"2017-03-04:12 AM",33.3169
"2017-03-05:12 AM",28.2063
"2017-03-06:12 AM",20.0752
"2017-03-07:12 AM",24.3167
"2017-03-08:12 AM",32.562
"2017-03-09:12 AM",36.7608
"2017-03-10:12 AM",38.7394
"2017-03-11:12 AM",34.8391
"2017-03-12:12 AM",36.8013
"2017-03-13:12 AM",36.4921
"2017-03-14:12 AM",40.5469
"2017-03-15:12 AM",41.5468
"2017-03-16:12 AM",40.5264
"2017-03-17:12 AM",37.3816
"2017-03-18:12 AM",42.5568
"2017-03-19:12 AM",41.5486
"2017-03-20:12 AM",39.1984
"2017-03-21:12 AM",40.3662
"2017-03-22:12 AM",39.5278
"2017-03-23:12 AM",35.8839
"2017-03-24:12 AM",33.7273
"2017-03-25:12 AM",36.6089
"2017-03-26:12 AM",33.5379
"2017-03-27:12 AM",34.8588
"2017-03-28:12 AM",33.2229
"2017-03-29:12 AM",35.0908
"2017-03-30:12 AM",36.7488
"2017-03-31:12 AM",35.0515
"2017-04-01:12 AM",37.7892
"2017-04-02:12 AM",37.953
"2017-04-03:12 AM",29.2113
"2017-04-04:12 AM",28.5798
"2017-04-05:12 AM",37.2169
"2017-04-06:12 AM",42.0946
"2017-04-07:12 AM",42.7498
"2017-04-08:12 AM",35.9368
"2017-04-09:12 AM",30.6565
"2017-04-10:12 AM",30.4437
"2017-04-11:12 AM",32.2741
"2017-04-12:12 AM",40.4366
"2017-04-13:12 AM",41.1645
"2017-04-14:12 AM",32.8138
"2017-04-15:12 AM",30.6689
"2017-04-16:12 AM",35.8394
"2017-04-17:12 AM",41.743
"2017-04-18:12 AM",41.0968
"2017-04-19:12 AM",39.6442
"2017-04-20:12 AM",38.2338
"2017-04-21:12 AM",36.8046
"2017-04-22:12 AM",39.1118
"2017-04-23:12 AM",43.468
"2017-04-24:12 AM",39.3696
"2017-04-25:12 AM",37.9717
"2017-04-26:12 AM",38.1213
"2017-04-27:12 AM",34.5531
"2017-04-28:12 AM",33.3793
"2017-04-29:12 AM",37.2103
"2017-04-30:12 AM",40.6213
"2017-05-01:12 AM",39.5053
"2017-05-02:12 AM",41.7915
"2017-05-03:12 AM",45.151
"2017-05-04:12 AM",53.7607
"2017-05-05:12 AM",56.8081
"2017-05-06:12 AM",51.831
"2017-05-07:12 AM",45.8425
"2017-05-08:12 AM",44.8731
"2017-05-09:12 AM",48.4727
"2017-05-10:12 AM",51.8882
"2017-05-11:12 AM",56.5324
"2017-05-12:12 AM",50.0898
"2017-05-13:12 AM",37.812
"2017-05-14:12 AM",37.0407
"2017-05-15:12 AM",40.6044
"2017-05-16:12 AM",39.3865
"2017-05-17:12 AM",34.1778
"2017-05-18:12 AM",39.7726
"2017-05-19:12 AM",43.6696
"2017-05-20:12 AM",46.8975
"2017-05-21:12 AM",49.9944
"2017-05-22:12 AM",52.6674
"2017-05-23:12 AM",57.1039
"2017-05-24:12 AM",54.8298
"2017-05-25:12 AM",45.5722
"2017-05-26:12 AM",46.2432
"2017-05-27:12 AM",50.0652
"2017-05-28:12 AM",55.1939
"2017-05-29:12 AM",59.5963
"2017-05-30:12 AM",62.8966
"2017-05-31:12 AM",63.7432
"2017-06-01:12 AM",57.6009
"2017-06-02:12 AM",55.1833
"2017-06-03:12 AM",60.867
"2017-06-04:12 AM",62.5608
"2017-06-05:12 AM",56.7396
"2017-06-06:12 AM",59.4675
"2017-06-07:12 AM",67.4008
"2017-06-08:12 AM",64.5409
"2017-06-09:12 AM",51.6432
"2017-06-10:12 AM",46.4245
"2017-06-11:12 AM",46.9171
"2017-06-12:12 AM",49.0183
"2017-06-13:12 AM",46.0942
"2017-06-14:12 AM",50.1355
"2017-06-15:12 AM",54.2638
"2017-06-16:12 AM",55.3845
"2017-06-17:12 AM",54.9959
"2017-06-18:12 AM",57.2504
"2017-06-19:12 AM",63.482
"2017-06-20:12 AM",68.929
"2017-06-21:12 AM",65.0737
"2017-06-22:12 AM",57.8109
"2017-06-23:12 AM",56.363
"2017-06-24:12 AM",60.4922
"2017-06-25:12 AM",66.322
"2017-06-26:12 AM",70.5461
"2017-06-27:12 AM",65.394
"2017-06-28:12 AM",60.1961
"2017-06-29:12 AM",57.3714
"2017-06-30:12 AM",60.6859
"2017-07-01:12 AM",65.2204
"2017-07-02:12 AM",69.6907
"2017-07-03:12 AM",69.0568
"2017-07-04:12 AM",69.5853
"2017-07-05:12 AM",73.6135
"2017-07-06:12 AM",74.246
"2017-07-07:12 AM",75.6135
"2017-07-08:12 AM",75.4196
"2017-07-09:12 AM",73.8736
"2017-07-10:12 AM",70.7277
"2017-07-11:12 AM",66.4371
"2017-07-12:12 AM",67.2238
"2017-07-13:12 AM",71.6617
"2017-07-14:12 AM",73.4765
"2017-07-15:12 AM",74.2354
"2017-07-16:12 AM",69.8551
"2017-07-17:12 AM",66.0659
"2017-07-18:12 AM",67.5772
"2017-07-19:12 AM",69.5955
"2017-07-20:12 AM",68.0569
"2017-07-21:12 AM",65.615
"2017-07-22:12 AM",67.5144
"2017-07-23:12 AM",70.3098
"2017-07-24:12 AM",71.8713
"2017-07-25:12 AM",70.3504
"2017-07-26:12 AM",68.7387
"2017-07-27:12 AM",68.5371
"2017-07-28:12 AM",69.2395
"2017-07-29:12 AM",71.596
"2017-07-30:12 AM",72.2169
"2017-07-31:12 AM",72.4399
"2017-08-01:12 AM",73.0125
"2017-08-02:12 AM",73.2893
"2017-08-03:12 AM",73.4187
"2017-08-04:12 AM",72.3236
"2017-08-05:12 AM",70.3418
"2017-08-06:12 AM",67.7529
"2017-08-07:12 AM",69.258
"2017-08-08:12 AM",68.8429
"2017-08-09:12 AM",69.2465
"2017-08-10:12 AM",69.9298
"2017-08-11:12 AM",70.5963
"2017-08-12:12 AM",70.2043
"2017-08-13:12 AM",64.8565
"2017-08-14:12 AM",59.9455
"2017-08-15:12 AM",59.5737
"2017-08-16:12 AM",62.9334
"2017-08-17:12 AM",65.0356
"2017-08-18:12 AM",65.7315
"2017-08-19:12 AM",65.6618
"2017-08-20:12 AM",63.8789
"2017-08-21:12 AM",65.7694
"2017-08-22:12 AM",68.2491
"2017-08-23:12 AM",67.2807
"2017-08-24:12 AM",66.6345
"2017-08-25:12 AM",65.9347
"2017-08-26:12 AM",67.4553
"2017-08-27:12 AM",70.0776
"2017-08-28:12 AM",72.6937
"2017-08-29:12 AM",74.908
"2017-08-30:12 AM",73.794
"2017-08-31:12 AM",68.5049
"2017-09-01:12 AM",67.314
"2017-09-02:12 AM",70.857
"2017-09-03:12 AM",73.4729
"2017-09-04:12 AM",73.3183
"2017-09-05:12 AM",71.9226
"2017-09-06:12 AM",72.3983
"2017-09-07:12 AM",72.2178
"2017-09-08:12 AM",69.1749
"2017-09-09:12 AM",67.4488
"2017-09-10:12 AM",65.9394
"2017-09-11:12 AM",66.3861
"2017-09-12:12 AM",67.2082
"2017-09-13:12 AM",65.5623
"2017-09-14:12 AM",58.0914
"2017-09-15:12 AM",48.355
"2017-09-16:12 AM",45.4555
"2017-09-17:12 AM",50.7934
"2017-09-18:12 AM",50.6385
"2017-09-19:12 AM",42.9843
"2017-09-20:12 AM",42.7993
"2017-09-21:12 AM",40.6654
"2017-09-22:12 AM",39.0466
"2017-09-23:12 AM",39.3215
"2017-09-24:12 AM",41.2536
"2017-09-25:12 AM",44.3746
"2017-09-26:12 AM",48.0479
"2017-09-27:12 AM",50.9068
"2017-09-28:12 AM",53.2159
"2017-09-29:12 AM",54.3715
"2017-09-30:12 AM",49.0068
"2017-10-01:12 AM",40.3293
"2017-10-02:12 AM",37.3849
"2017-10-03:12 AM",39.0808
"2017-10-04:12 AM",39.576
"2017-10-05:12 AM",41.4939
"2017-10-06:12 AM",44.2074
"2017-10-07:12 AM",46.4684
"2017-10-08:12 AM",38.8684
"2017-10-09:12 AM",36.8836
"2017-10-10:12 AM",41.6732
"2017-10-11:12 AM",41.1134
"2017-10-12:12 AM",35.364
"2017-10-13:12 AM",34.6298
"2017-10-14:12 AM",32.2192
"2017-10-15:12 AM",35.3124
"2017-10-16:12 AM",40.4625
"2017-10-17:12 AM",45.2764
"2017-10-18:12 AM",46.4619
"2017-10-19:12 AM",49.5747
"2017-10-20:12 AM",41.061
"2017-10-21:12 AM",33.3025
"2017-10-22:12 AM",41.7438
"2017-10-23:12 AM",41.9979
"2017-10-24:12 AM",41.4424
"2017-10-25:12 AM",43.3267
"2017-10-26:12 AM",43.702
"2017-10-27:12 AM",41.2772
"2017-10-28:12 AM",43.2174
"2017-10-29:12 AM",44.2827
"2017-10-30:12 AM",37.3258
"2017-10-31:12 AM",34.4773
"2017-11-01:12 AM",39.6579
"2017-11-02:12 AM",38.2748
"2017-11-03:12 AM",38.566
"2017-11-04:12 AM",30.6036
"2017-11-05:12 AM",28.704
"2017-11-06:12 AM",27.396
"2017-11-07:12 AM",21.6162
"2017-11-08:12 AM",27.1384
"2017-11-09:12 AM",32.6386
"2017-11-10:12 AM",34.8901
"2017-11-11:12 AM",33.4211
"2017-11-12:12 AM",32.7864
"2017-11-13:12 AM",35.9767
"2017-11-14:12 AM",34.421
"2017-11-15:12 AM",31.9978
"2017-11-16:12 AM",37.3168
"2017-11-17:12 AM",31.0528
"2017-11-18:12 AM",25.7034
"2017-11-19:12 AM",26.8086
"2017-11-20:12 AM",32.3856
"2017-11-21:12 AM",37.8153
"2017-11-22:12 AM",43.5142
"2017-11-23:12 AM",45.1782
"2017-11-24:12 AM",40.2696
"2017-11-25:12 AM",35.3138
"2017-11-26:12 AM",40.8506
"2017-11-27:12 AM",37.6687
"2017-11-28:12 AM",29.8382
"2017-11-29:12 AM",27.9334
"2017-11-30:12 AM",25.8246
"2017-12-01:12 AM",28.2825
"2017-12-02:12 AM",29.3481
"2017-12-03:12 AM",30.6021
"2017-12-04:12 AM",22.1808
"2017-12-05:12 AM",20.3698
"2017-12-06:12 AM",18.0833
"2017-12-07:12 AM",18.4473
"2017-12-08:12 AM",19.9067
"2017-12-09:12 AM",19.3687
"2017-12-10:12 AM",20.0161
"2017-12-11:12 AM",22.2627
"2017-12-12:12 AM",21.8417
"2017-12-13:12 AM",23.176
"2017-12-14:12 AM",21.1266
"2017-12-15:12 AM",22.4816
"2017-12-16:12 AM",23.3335
"2017-12-17:12 AM",19.6864
"2017-12-18:12 AM",25.9961
"2017-12-19:12 AM",28.7195
"2017-12-20:12 AM",27.5662
"2017-12-21:12 AM",17.3098
"2017-12-22:12 AM",21.303
"2017-12-23:12 AM",18.7938
"2017-12-24:12 AM",9.6917
"2017-12-25:12 AM",20.2737
"2017-12-26:12 AM",16.1164
"2017-12-27:12 AM",22.1644
"2017-12-28:12 AM",25.824
"2017-12-29:12 AM",29.4073
"2017-12-30:12 AM",28.861
"2017-12-31:12 AM",18.2071
"2018-01-01:12 AM",17.5842
"2018-01-02:12 AM",16.7133
"2018-01-03:12 AM",22.1722
"2018-01-04:12 AM",23.8039
"2018-01-05:12 AM",28.2749
"2018-01-06:12 AM",30.5541
"2018-01-07:12 AM",28.02
"2018-01-08:12 AM",29.1553
"2018-01-09:12 AM",32.2698
"2018-01-10:12 AM",30.3332
"2018-01-11:12 AM",27.6138
"2018-01-12:12 AM",32.1154
"2018-01-13:12 AM",30.6352
"2018-01-14:12 AM",29.8413
"2018-01-15:12 AM",29.0937
"2018-01-16:12 AM",28.6036
"2018-01-17:12 AM",29.057
"2018-01-18:12 AM",33.7386
"2018-01-19:12 AM",31.21
"2018-01-20:12 AM",24.0523
"2018-01-21:12 AM",22.1792
"2018-01-22:12 AM",25.237
"2018-01-23:12 AM",23.6172
"2018-01-24:12 AM",29.0485
"2018-01-25:12 AM",28.7472
"2018-01-26:12 AM",23.7475
"2018-01-27:12 AM",24.9298
"2018-01-28:12 AM",31.9678
"2018-01-29:12 AM",33.5493
"2018-01-30:12 AM",34.0135
"2018-01-31:12 AM",28.1327
"2018-02-01:12 AM",27.19
"2018-02-02:12 AM",34.099
"2018-02-03:12 AM",36.9988
"2018-02-04:12 AM",37.7667
"2018-02-05:12 AM",36.1978
"2018-02-06:12 AM",31.8385
"2018-02-07:12 AM",33.5824
"2018-02-08:12 AM",37.7218
"2018-02-09:12 AM",34.9659
"2018-02-10:12 AM",25.9192
"2018-02-11:12 AM",24.5275
"2018-02-12:12 AM",22.6863
"2018-02-13:12 AM",22.0638
"2018-02-14:12 AM",26.2776
"2018-02-15:12 AM",24.2339
"2018-02-16:12 AM",22.2478
"2018-02-17:12 AM",27.5443
"2018-02-18:12 AM",27.252
"2018-02-19:12 AM",12.8113
"2018-02-20:12 AM",6.6425
"2018-02-21:12 AM",11.1907
"2018-02-22:12 AM",16.2986
"2018-02-23:12 AM",12.8799
"2018-02-24:12 AM",16.8406
"2018-02-25:12 AM",19.0402
"2018-02-26:12 AM",23.8246
"2018-02-27:12 AM",16.1443
"2018-02-28:12 AM",17.6826
"2018-03-01:12 AM",24.7977
"2018-03-02:12 AM",28.1728
"2018-03-03:12 AM",22.0408
"2018-03-04:12 AM",20.8834
"2018-03-05:12 AM",21.3444
"2018-03-06:12 AM",23.1559
"2018-03-07:12 AM",24.9719
"2018-03-08:12 AM",30.5155
"2018-03-09:12 AM",33.4108
"2018-03-10:12 AM",30.1602
"2018-03-11:12 AM",32.412
"2018-03-12:12 AM",33.6997
"2018-03-13:12 AM",37.2459
"2018-03-14:12 AM",38.0244
"2018-03-15:12 AM",32.7812
"2018-03-16:12 AM",30.2583
"2018-03-17:12 AM",29.8852
"2018-03-18:12 AM",27.046
"2018-03-19:12 AM",27.0628
"2018-03-20:12 AM",30.5168
"2018-03-21:12 AM",33.5253
"2018-03-22:12 AM",38.7855
"2018-03-23:12 AM",35.8345
"2018-03-24:12 AM",31.8295
"2018-03-25:12 AM",27.9264
"2018-03-26:12 AM",27.6296
"2018-03-27:12 AM",30.7191
"2018-03-28:12 AM",36.3736
"2018-03-29:12 AM",35.125
"2018-03-30:12 AM",39.8102
"2018-03-31:12 AM",39.7839
"2018-04-01:12 AM",37.1023
"2018-04-02:12 AM",31.739
"2018-04-03:12 AM",27.7063
"2018-04-04:12 AM",35.7033
"2018-04-05:12 AM",39.63
"2018-04-06:12 AM",40.8855
"2018-04-07:12 AM",40.3954
"2018-04-08:12 AM",37.1894
"2018-04-09:12 AM",37.684
"2018-04-10:12 AM",42.0121
"2018-04-11:12 AM",43.848
"2018-04-12:12 AM",35.3745
"2018-04-13:12 AM",32.4637
"2018-04-14:12 AM",36.9459
"2018-04-15:12 AM",42.5935
"2018-04-16:12 AM",38.62
"2018-04-17:12 AM",31.5018
"2018-04-18:12 AM",34.2131
"2018-04-19:12 AM",40.4526
"2018-04-20:12 AM",43.1073
"2018-04-21:12 AM",45.1742
"2018-04-22:12 AM",44.8628
"2018-04-23:12 AM",41.4523
"2018-04-24:12 AM",43.018
"2018-04-25:12 AM",47.3421
"2018-04-26:12 AM",51.3912
"2018-04-27:12 AM",56.712
"2018-04-28:12 AM",51.6114
"2018-04-29:12 AM",42.2573
"2018-04-30:12 AM",38.3272
"2018-05-01:12 AM",40.2312
"2018-05-02:12 AM",42.6297
"2018-05-03:12 AM",47.8929
"2018-05-04:12 AM",53.1279
"2018-05-05:12 AM",56.6526
"2018-05-06:12 AM",59.4898
"2018-05-07:12 AM",54.2642
"2018-05-08:12 AM",54.5878
"2018-05-09:12 AM",56.509
"2018-05-10:12 AM",51.4238
"2018-05-11:12 AM",42.4634
"2018-05-12:12 AM",43.4727
"2018-05-13:12 AM",47.1866
"2018-05-14:12 AM",52.3929
"2018-05-15:12 AM",54.7713
"2018-05-16:12 AM",54.547
"2018-05-17:12 AM",52.448
"2018-05-18:12 AM",51.4488
"2018-05-19:12 AM",52.8703
"2018-05-20:12 AM",53.8302
"2018-05-21:12 AM",54.7489
"2018-05-22:12 AM",55.9944
"2018-05-23:12 AM",55.2763
"2018-05-24:12 AM",57.6667
"2018-05-25:12 AM",60.6367
"2018-05-26:12 AM",56.3333
"2018-05-27:12 AM",54.4602
"2018-05-28:12 AM",55.3507
"2018-05-29:12 AM",57.2004
"2018-05-30:12 AM",55.5827
"2018-05-31:12 AM",51.1385
"2018-06-01:12 AM",47.3392
"2018-06-02:12 AM",51.6803
"2018-06-03:12 AM",59.0536
"2018-06-04:12 AM",61.4584
"2018-06-05:12 AM",58.6207
"2018-06-06:12 AM",60.0933
"2018-06-07:12 AM",61.6113
"2018-06-08:12 AM",60.6715
"2018-06-09:12 AM",58.3623
"2018-06-10:12 AM",45.8064
"2018-06-11:12 AM",46.2616
"2018-06-12:12 AM",50.4903
"2018-06-13:12 AM",60.4593
"2018-06-14:12 AM",57.9159
"2018-06-15:12 AM",52.6878
"2018-06-16:12 AM",52.7803
"2018-06-17:12 AM",52.9968
"2018-06-18:12 AM",52.0781
"2018-06-19:12 AM",54.6165
"2018-06-20:12 AM",58.4476
"2018-06-21:12 AM",60.0687
"2018-06-22:12 AM",60.6288
"2018-06-23:12 AM",57.1809
"2018-06-24:12 AM",58.3196
"2018-06-25:12 AM",63.8926
"2018-06-26:12 AM",60.8664
"2018-06-27:12 AM",61.7284
"2018-06-28:12 AM",61.1877
"2018-06-29:12 AM",54.9869
"2018-06-30:12 AM",55.5345
"2018-07-01:12 AM",58.8988
"2018-07-02:12 AM",58.3461
"2018-07-03:12 AM",53.4326
"2018-07-04:12 AM",58.9442
"2018-07-05:12 AM",70.7322
"2018-07-06:12 AM",70.2565
"2018-07-07:12 AM",68.6273
"2018-07-08:12 AM",69.7235
"2018-07-09:12 AM",71.9512
"2018-07-10:12 AM",69.6191
"2018-07-11:12 AM",65.4548
