"DateTime","(deg F) Mean Temperature (CFSR) at Nebraska, 2010-01-01 to 2019-03-14"
"2016-05-23:12 AM",66.0825
"2016-05-24:12 AM",66.2882
"2016-05-25:12 AM",68.0997
"2016-05-26:12 AM",65.5036
"2016-05-27:12 AM",61.1946
"2016-05-28:12 AM",61.9295
"2016-05-29:12 AM",66.9987
"2016-05-30:12 AM",68.8091
"2016-05-31:12 AM",62.4501
"2016-06-01:12 AM",61.2628
"2016-06-02:12 AM",68.2009
"2016-06-03:12 AM",70.5222
"2016-06-04:12 AM",66.8916
"2016-06-05:12 AM",68.2849
"2016-06-06:12 AM",68.958
"2016-06-07:12 AM",66.979
"2016-06-08:12 AM",73.6941
"2016-06-09:12 AM",79.6894
"2016-06-10:12 AM",81.8222
"2016-06-11:12 AM",82.4155
"2016-06-12:12 AM",79.6489
"2016-06-13:12 AM",74.3556
"2016-06-14:12 AM",73.6803
"2016-06-15:12 AM",77.918
"2016-06-16:12 AM",81.2575
"2016-06-17:12 AM",81.331
"2016-06-18:12 AM",78.0042
"2016-06-19:12 AM",80.7386
"2016-06-20:12 AM",75.909
"2016-06-21:12 AM",77.5612
"2016-06-22:12 AM",81.4255
"2016-06-23:12 AM",73.6171
"2016-06-24:12 AM",79.9844
"2016-06-25:12 AM",79.0965
"2016-06-26:12 AM",76.775
"2016-06-27:12 AM",75.4734
"2016-06-28:12 AM",75.3319
"2016-06-29:12 AM",76.8256
"2016-06-30:12 AM",74.5621
"2016-07-01:12 AM",66.7821
"2016-07-02:12 AM",63.1852
"2016-07-03:12 AM",66.6507
"2016-07-04:12 AM",74.1861
"2016-07-05:12 AM",82.6477
"2016-07-06:12 AM",79.5087
"2016-07-07:12 AM",77.2455
"2016-07-08:12 AM",73.8525
"2016-07-09:12 AM",80.1712
"2016-07-10:12 AM",85.8835
"2016-07-11:12 AM",83.0152
"2016-07-12:12 AM",75.8311
"2016-07-13:12 AM",77.9092
"2016-07-14:12 AM",74.0007
"2016-07-15:12 AM",68.4009
"2016-07-16:12 AM",73.0513
"2016-07-17:12 AM",79.5155
"2016-07-18:12 AM",78.7212
"2016-07-19:12 AM",83.59
"2016-07-20:12 AM",88.8143
"2016-07-21:12 AM",90.2298
"2016-07-22:12 AM",86.8379
"2016-07-23:12 AM",86.2473
"2016-07-24:12 AM",80.5059
"2016-07-25:12 AM",77.1327
"2016-07-26:12 AM",80.2841
"2016-07-27:12 AM",79.4233
"2016-07-28:12 AM",70.8449
"2016-07-29:12 AM",70.2219
"2016-07-30:12 AM",73.7193
"2016-07-31:12 AM",79.8627
"2016-08-01:12 AM",82.1637
"2016-08-02:12 AM",80.5734
"2016-08-03:12 AM",81.6827
"2016-08-04:12 AM",80.526
"2016-08-05:12 AM",71.0938
"2016-08-06:12 AM",66.243
"2016-08-07:12 AM",69.559
"2016-08-08:12 AM",73.3642
"2016-08-09:12 AM",80.9737
"2016-08-10:12 AM",84.8849
"2016-08-11:12 AM",80.0438
"2016-08-12:12 AM",74.4222
"2016-08-13:12 AM",73.5798
"2016-08-14:12 AM",73.7109
"2016-08-15:12 AM",76.4321
"2016-08-16:12 AM",78.3925
"2016-08-17:12 AM",79.2099
"2016-08-18:12 AM",82.3381
"2016-08-19:12 AM",68.8843
"2016-08-20:12 AM",62.8992
"2016-08-21:12 AM",67.9937
"2016-08-22:12 AM",79.2984
"2016-08-23:12 AM",79.2838
"2016-08-24:12 AM",70.972
"2016-08-25:12 AM",66.1687
"2016-08-26:12 AM",63.0795
"2016-08-27:12 AM",69.9651
"2016-08-28:12 AM",77.6201
"2016-08-29:12 AM",73.9337
"2016-08-30:12 AM",71.8927
"2016-08-31:12 AM",70.7439
"2016-09-01:12 AM",67.9516
"2016-09-02:12 AM",67.0926
"2016-09-03:12 AM",70.8795
"2016-09-04:12 AM",72.7295
"2016-09-05:12 AM",75.2626
"2016-09-06:12 AM",70.5443
"2016-09-07:12 AM",71.1606
"2016-09-08:12 AM",71.0413
"2016-09-09:12 AM",66.9533
"2016-09-10:12 AM",60.724
"2016-09-11:12 AM",69.0507
"2016-09-12:12 AM",66.0054
"2016-09-13:12 AM",55.3759
"2016-09-14:12 AM",55.8378
"2016-09-15:12 AM",66.8655
"2016-09-16:12 AM",64.8158
"2016-09-17:12 AM",64.4202
"2016-09-18:12 AM",70.8854
"2016-09-19:12 AM",72.7574
"2016-09-20:12 AM",75.335
"2016-09-21:12 AM",77.9164
"2016-09-22:12 AM",69.7224
"2016-09-23:12 AM",72.5317
"2016-09-24:12 AM",69.3016
"2016-09-25:12 AM",59.9547
"2016-09-26:12 AM",58.9006
"2016-09-27:12 AM",63.6105
"2016-09-28:12 AM",62.1284
"2016-09-29:12 AM",57.614
"2016-09-30:12 AM",59.5501
"2016-10-01:12 AM",63.3474
"2016-10-02:12 AM",64.9717
"2016-10-03:12 AM",67.075
"2016-10-04:12 AM",60.4884
"2016-10-05:12 AM",55.9216
"2016-10-06:12 AM",47.8305
"2016-10-07:12 AM",45.3528
"2016-10-08:12 AM",55.7415
"2016-10-09:12 AM",58.5421
"2016-10-10:12 AM",64.1426
"2016-10-11:12 AM",57.2153
"2016-10-12:12 AM",41.6896
"2016-10-13:12 AM",47.0932
"2016-10-14:12 AM",60.2123
"2016-10-15:12 AM",66.2819
"2016-10-16:12 AM",64.6702
"2016-10-17:12 AM",64.3381
"2016-10-18:12 AM",56.0575
"2016-10-19:12 AM",53.7789
"2016-10-20:12 AM",46.8844
"2016-10-21:12 AM",51.4553
"2016-10-22:12 AM",58.6002
"2016-10-23:12 AM",57.6068
"2016-10-24:12 AM",52.7378
"2016-10-25:12 AM",58.471
"2016-10-26:12 AM",59.3123
"2016-10-27:12 AM",61.6843
"2016-10-28:12 AM",69.129
"2016-10-29:12 AM",61.8444
"2016-10-30:12 AM",50.869
"2016-10-31:12 AM",61.5213
"2016-11-01:12 AM",58.4312
"2016-11-02:12 AM",56.1785
"2016-11-03:12 AM",53.8115
"2016-11-04:12 AM",56.5813
"2016-11-05:12 AM",58.4245
"2016-11-06:12 AM",58.8013
"2016-11-07:12 AM",55.2159
"2016-11-08:12 AM",47.9797
"2016-11-09:12 AM",48.5105
"2016-11-10:12 AM",54.9844
"2016-11-11:12 AM",46.7247
"2016-11-12:12 AM",44.7526
"2016-11-13:12 AM",51.8909
"2016-11-14:12 AM",52.3069
"2016-11-15:12 AM",55.2276
"2016-11-16:12 AM",58.0872
"2016-11-17:12 AM",46.9008
"2016-11-18:12 AM",30.5456
"2016-11-19:12 AM",26.6923
"2016-11-20:12 AM",34.0966
"2016-11-21:12 AM",40.3947
"2016-11-22:12 AM",40.701
"2016-11-23:12 AM",38.3947
"2016-11-24:12 AM",35.5723
"2016-11-25:12 AM",37.9078
"2016-11-26:12 AM",43.0956
"2016-11-27:12 AM",43.7191
"2016-11-28:12 AM",43.8028
"2016-11-29:12 AM",35.1792
"2016-11-30:12 AM",31.0712
"2016-12-01:12 AM",29.7126
"2016-12-02:12 AM",29.1807
"2016-12-03:12 AM",31.3619
"2016-12-04:12 AM",34.2802
"2016-12-05:12 AM",37.9332
"2016-12-06:12 AM",25.524
"2016-12-07:12 AM",17.4038
"2016-12-08:12 AM",10.7571
"2016-12-09:12 AM",13.3342
"2016-12-10:12 AM",21.2743
"2016-12-11:12 AM",25.6273
"2016-12-12:12 AM",24.876
"2016-12-13:12 AM",16.5004
"2016-12-14:12 AM",16.6833
"2016-12-15:12 AM",18.7124
"2016-12-16:12 AM",18.7945
"2016-12-17:12 AM",1.5381
"2016-12-18:12 AM",2.5749
"2016-12-19:12 AM",19.1509
"2016-12-20:12 AM",32.2605
"2016-12-21:12 AM",35.6673
"2016-12-22:12 AM",32.1967
"2016-12-23:12 AM",32.4241
"2016-12-24:12 AM",32.3035
"2016-12-25:12 AM",36.7444
"2016-12-26:12 AM",28.0587
"2016-12-27:12 AM",31.1875
"2016-12-28:12 AM",35.4119
"2016-12-29:12 AM",31.2096
"2016-12-30:12 AM",35.9388
"2016-12-31:12 AM",30.551
"2017-01-01:12 AM",30.7182
"2017-01-02:12 AM",28.6371
"2017-01-03:12 AM",15.3111
"2017-01-04:12 AM",9.7759
"2017-01-05:12 AM",6.2389
"2017-01-06:12 AM",5.5891
"2017-01-07:12 AM",8.8059
"2017-01-08:12 AM",18.496
"2017-01-09:12 AM",28.143
"2017-01-10:12 AM",35.0733
"2017-01-11:12 AM",23.3091
"2017-01-12:12 AM",15.6492
"2017-01-13:12 AM",17.8248
"2017-01-14:12 AM",23.2835
"2017-01-15:12 AM",26.3286
"2017-01-16:12 AM",29.7961
"2017-01-17:12 AM",26.7726
"2017-01-18:12 AM",33.2361
"2017-01-19:12 AM",35.438
"2017-01-20:12 AM",35.848
"2017-01-21:12 AM",35.9866
"2017-01-22:12 AM",33.8837
"2017-01-23:12 AM",32.929
"2017-01-24:12 AM",28.8444
"2017-01-25:12 AM",22.7885
"2017-01-26:12 AM",21.196
"2017-01-27:12 AM",24.8864
"2017-01-28:12 AM",30.967
"2017-01-29:12 AM",36.1929
"2017-01-30:12 AM",38.9008
"2017-01-31:12 AM",35.2182
"2017-02-01:12 AM",26.6272
"2017-02-02:12 AM",19.252
"2017-02-03:12 AM",19.8333
"2017-02-04:12 AM",32.3143
"2017-02-05:12 AM",33.2551
"2017-02-06:12 AM",41.1175
"2017-02-07:12 AM",31.8862
"2017-02-08:12 AM",18.0826
"2017-02-09:12 AM",26.0814
"2017-02-10:12 AM",47.766
"2017-02-11:12 AM",44.6263
"2017-02-12:12 AM",36.9586
"2017-02-13:12 AM",37.8403
"2017-02-14:12 AM",37.8871
"2017-02-15:12 AM",40.5707
"2017-02-16:12 AM",50.2522
"2017-02-17:12 AM",53.0717
"2017-02-18:12 AM",49.6886
"2017-02-19:12 AM",54.8463
"2017-02-20:12 AM",55.0899
"2017-02-21:12 AM",54.4345
"2017-02-22:12 AM",54.8308
"2017-02-23:12 AM",35.7811
"2017-02-24:12 AM",23.5895
"2017-02-25:12 AM",20.8308
"2017-02-26:12 AM",25.6975
"2017-02-27:12 AM",32.4464
"2017-02-28:12 AM",35.6929
"2017-03-01:12 AM",32.1539
"2017-03-02:12 AM",33.035
"2017-03-03:12 AM",36.1326
"2017-03-04:12 AM",45.1373
"2017-03-05:12 AM",53.2218
"2017-03-06:12 AM",53.1565
"2017-03-07:12 AM",40.0487
"2017-03-08:12 AM",44.1504
"2017-03-09:12 AM",43.8822
"2017-03-10:12 AM",30.4664
"2017-03-11:12 AM",29.3448
"2017-03-12:12 AM",35.1111
"2017-03-13:12 AM",26.9089
"2017-03-14:12 AM",30.3962
"2017-03-15:12 AM",39.8968
"2017-03-16:12 AM",53.2083
"2017-03-17:12 AM",55.7994
"2017-03-18:12 AM",51.6583
"2017-03-19:12 AM",64.0024
"2017-03-20:12 AM",56.3787
"2017-03-21:12 AM",45.4415
"2017-03-22:12 AM",41.7306
"2017-03-23:12 AM",53.402
"2017-03-24:12 AM",48.5159
"2017-03-25:12 AM",45.5032
"2017-03-26:12 AM",46.2929
"2017-03-27:12 AM",49.0572
"2017-03-28:12 AM",46.531
"2017-03-29:12 AM",44.1417
"2017-03-30:12 AM",42.8256
"2017-03-31:12 AM",41.0191
"2017-04-01:12 AM",43.2531
"2017-04-02:12 AM",47.8863
"2017-04-03:12 AM",47.9586
"2017-04-04:12 AM",44.8511
"2017-04-05:12 AM",46.1095
"2017-04-06:12 AM",46.6016
"2017-04-07:12 AM",54.2215
"2017-04-08:12 AM",65.6316
"2017-04-09:12 AM",61.0401
"2017-04-10:12 AM",45.1661
"2017-04-11:12 AM",48.3836
"2017-04-12:12 AM",58.9842
"2017-04-13:12 AM",58.8315
"2017-04-14:12 AM",63.8431
"2017-04-15:12 AM",63.3819
"2017-04-16:12 AM",57.0472
"2017-04-17:12 AM",58.5793
"2017-04-18:12 AM",62.8826
"2017-04-19:12 AM",58.9017
"2017-04-20:12 AM",54.1535
"2017-04-21:12 AM",49.7764
"2017-04-22:12 AM",52.0549
"2017-04-23:12 AM",56.0014
"2017-04-24:12 AM",59.4599
"2017-04-25:12 AM",47.9323
"2017-04-26:12 AM",41.4117
"2017-04-27:12 AM",42.4989
"2017-04-28:12 AM",39.252
"2017-04-29:12 AM",39.888
"2017-04-30:12 AM",38.1646
"2017-05-01:12 AM",46.4736
"2017-05-02:12 AM",49.3952
"2017-05-03:12 AM",50.0787
"2017-05-04:12 AM",53.7919
"2017-05-05:12 AM",61.2106
"2017-05-06:12 AM",66.6054
"2017-05-07:12 AM",67.9231
"2017-05-08:12 AM",68.8132
"2017-05-09:12 AM",62.7271
"2017-05-10:12 AM",56.8384
"2017-05-11:12 AM",56.1875
"2017-05-12:12 AM",59.4846
"2017-05-13:12 AM",63.5842
"2017-05-14:12 AM",68.6829
"2017-05-15:12 AM",71.2449
"2017-05-16:12 AM",70.5193
"2017-05-17:12 AM",58.7973
"2017-05-18:12 AM",48.4119
"2017-05-19:12 AM",45.109
"2017-05-20:12 AM",42.6555
"2017-05-21:12 AM",51.0332
"2017-05-22:12 AM",56.1357
"2017-05-23:12 AM",51.0082
"2017-05-24:12 AM",55.0103
"2017-05-25:12 AM",61.7967
"2017-05-26:12 AM",62.2917
"2017-05-27:12 AM",58.7662
"2017-05-28:12 AM",61.9961
"2017-05-29:12 AM",62.1612
"2017-05-30:12 AM",62.562
"2017-05-31:12 AM",63.4017
"2017-06-01:12 AM",68.0524
"2017-06-02:12 AM",73.2045
"2017-06-03:12 AM",71.1892
"2017-06-04:12 AM",72.6379
"2017-06-05:12 AM",75.3669
"2017-06-06:12 AM",72.3414
"2017-06-07:12 AM",69.6861
"2017-06-08:12 AM",71.4936
"2017-06-09:12 AM",75.8883
"2017-06-10:12 AM",77.4352
"2017-06-11:12 AM",78.3498
"2017-06-12:12 AM",76.3767
"2017-06-13:12 AM",78.3147
"2017-06-14:12 AM",74.1281
"2017-06-15:12 AM",74.9442
"2017-06-16:12 AM",76.1913
"2017-06-17:12 AM",71.4
"2017-06-18:12 AM",66.4488
"2017-06-19:12 AM",70.0191
"2017-06-20:12 AM",76.1869
"2017-06-21:12 AM",83.2989
"2017-06-22:12 AM",75.9709
"2017-06-23:12 AM",65.6681
"2017-06-24:12 AM",62.7217
"2017-06-25:12 AM",59.6944
"2017-06-26:12 AM",65.242
"2017-06-27:12 AM",70.6977
"2017-06-28:12 AM",78.0274
"2017-06-29:12 AM",75.9911
"2017-06-30:12 AM",68.3539
"2017-07-01:12 AM",71.3835
"2017-07-02:12 AM",78.6479
"2017-07-03:12 AM",77.4518
"2017-07-04:12 AM",78.2029
"2017-07-05:12 AM",81.147
"2017-07-06:12 AM",85.3122
"2017-07-07:12 AM",79.6042
"2017-07-08:12 AM",79.1326
"2017-07-09:12 AM",83.5243
"2017-07-10:12 AM",83.2348
"2017-07-11:12 AM",83.932
"2017-07-12:12 AM",79.2036
"2017-07-13:12 AM",74.5356
"2017-07-14:12 AM",77.7573
"2017-07-15:12 AM",81.8114
"2017-07-16:12 AM",81.5239
"2017-07-17:12 AM",81.4177
"2017-07-18:12 AM",82.0758
"2017-07-19:12 AM",86.1165
"2017-07-20:12 AM",85.9145
"2017-07-21:12 AM",87.8403
"2017-07-22:12 AM",82.1163
"2017-07-23:12 AM",80.3368
"2017-07-24:12 AM",81.3931
"2017-07-25:12 AM",86.671
"2017-07-26:12 AM",76.2825
"2017-07-27:12 AM",74.2649
"2017-07-28:12 AM",73.7528
"2017-07-29:12 AM",71.3442
"2017-07-30:12 AM",70.1069
"2017-07-31:12 AM",72.9072
"2017-08-01:12 AM",75.8633
"2017-08-02:12 AM",71.6887
"2017-08-03:12 AM",65.0064
"2017-08-04:12 AM",64.3235
"2017-08-05:12 AM",67.0291
"2017-08-06:12 AM",66.2992
"2017-08-07:12 AM",66.3015
"2017-08-08:12 AM",66.2045
"2017-08-09:12 AM",70.2732
"2017-08-10:12 AM",65.5714
"2017-08-11:12 AM",66.3892
"2017-08-12:12 AM",67.9782
"2017-08-13:12 AM",72.0126
"2017-08-14:12 AM",72.9478
"2017-08-15:12 AM",71.9902
"2017-08-16:12 AM",68.9495
"2017-08-17:12 AM",71.2359
"2017-08-18:12 AM",73.8513
"2017-08-19:12 AM",75.6777
"2017-08-20:12 AM",76.7417
"2017-08-21:12 AM",76.453
"2017-08-22:12 AM",68.8222
"2017-08-23:12 AM",70.4813
"2017-08-24:12 AM",73.9216
"2017-08-25:12 AM",75.6237
"2017-08-26:12 AM",75.9339
"2017-08-27:12 AM",73.0227
"2017-08-28:12 AM",70.8089
"2017-08-29:12 AM",72.1126
"2017-08-30:12 AM",72.5758
"2017-08-31:12 AM",71.604
"2017-09-01:12 AM",72.3805
"2017-09-02:12 AM",74.2041
"2017-09-03:12 AM",78.6484
"2017-09-04:12 AM",74.7223
"2017-09-05:12 AM",62.2036
"2017-09-06:12 AM",59.4601
"2017-09-07:12 AM",67.0298
"2017-09-08:12 AM",73.4551
"2017-09-09:12 AM",74.7732
"2017-09-10:12 AM",77.196
"2017-09-11:12 AM",76.6332
"2017-09-12:12 AM",76.9669
"2017-09-13:12 AM",77.518
"2017-09-14:12 AM",78.8778
"2017-09-15:12 AM",75.7101
"2017-09-16:12 AM",58.924
"2017-09-17:12 AM",56.1661
"2017-09-18:12 AM",64.7404
"2017-09-19:12 AM",72.6755
"2017-09-20:12 AM",65.7327
"2017-09-21:12 AM",72.5248
"2017-09-22:12 AM",78.8095
"2017-09-23:12 AM",64.7355
"2017-09-24:12 AM",58.6837
"2017-09-25:12 AM",50.891
"2017-09-26:12 AM",52.461
"2017-09-27:12 AM",56.302
"2017-09-28:12 AM",58.1346
"2017-09-29:12 AM",59.2711
"2017-09-30:12 AM",61.2199
"2017-10-01:12 AM",63.6514
"2017-10-02:12 AM",56.6049
"2017-10-03:12 AM",54.0561
"2017-10-04:12 AM",52.3949
"2017-10-05:12 AM",57.9448
"2017-10-06:12 AM",56.5934
"2017-10-07:12 AM",57.4214
"2017-10-08:12 AM",57.4313
"2017-10-09:12 AM",44.3138
"2017-10-10:12 AM",40.8103
"2017-10-11:12 AM",47.1148
"2017-10-12:12 AM",55.2101
"2017-10-13:12 AM",52.768
"2017-10-14:12 AM",50.7731
"2017-10-15:12 AM",44.9411
"2017-10-16:12 AM",53.0616
"2017-10-17:12 AM",58.4706
"2017-10-18:12 AM",60.7203
"2017-10-19:12 AM",60.0301
"2017-10-20:12 AM",64.7055
"2017-10-21:12 AM",57.9657
"2017-10-22:12 AM",52.0057
"2017-10-23:12 AM",53.9505
"2017-10-24:12 AM",47.3902
"2017-10-25:12 AM",56.9842
"2017-10-26:12 AM",51.7924
"2017-10-27:12 AM",32.0106
"2017-10-28:12 AM",36.7745
"2017-10-29:12 AM",50.1602
"2017-10-30:12 AM",39.2675
"2017-10-31:12 AM",29.2289
"2017-11-01:12 AM",41.4052
"2017-11-02:12 AM",41.6608
"2017-11-03:12 AM",37.7839
"2017-11-04:12 AM",43.9237
"2017-11-05:12 AM",36.9792
"2017-11-06:12 AM",33.6384
"2017-11-07:12 AM",31.0953
"2017-11-08:12 AM",34.9155
"2017-11-09:12 AM",30.8736
"2017-11-10:12 AM",30.0065
"2017-11-11:12 AM",38.948
"2017-11-12:12 AM",39.2671
"2017-11-13:12 AM",42.9109
"2017-11-14:12 AM",50.4109
"2017-11-15:12 AM",43.8213
"2017-11-16:12 AM",42.658
"2017-11-17:12 AM",49.9804
"2017-11-18:12 AM",38.6834
"2017-11-19:12 AM",38.9314
"2017-11-20:12 AM",47.8677
"2017-11-21:12 AM",39.0439
"2017-11-22:12 AM",38.08
"2017-11-23:12 AM",53.1325
"2017-11-24:12 AM",57.3177
"2017-11-25:12 AM",46.0398
"2017-11-26:12 AM",48.1899
"2017-11-27:12 AM",57.2416
"2017-11-28:12 AM",46.9701
"2017-11-29:12 AM",40.4591
"2017-11-30:12 AM",40.4559
"2017-12-01:12 AM",42.046
"2017-12-02:12 AM",42.1675
"2017-12-03:12 AM",48.0447
"2017-12-04:12 AM",41.5809
"2017-12-05:12 AM",30.4165
"2017-12-06:12 AM",30.7467
"2017-12-07:12 AM",21.5544
"2017-12-08:12 AM",32.976
"2017-12-09:12 AM",36.0298
"2017-12-10:12 AM",43.7808
"2017-12-11:12 AM",42.8488
"2017-12-12:12 AM",37.3514
"2017-12-13:12 AM",44.9236
"2017-12-14:12 AM",36.1281
"2017-12-15:12 AM",36.046
"2017-12-16:12 AM",41.1759
"2017-12-17:12 AM",34.1834
"2017-12-18:12 AM",38.5957
"2017-12-19:12 AM",40.4047
"2017-12-20:12 AM",37.5318
"2017-12-21:12 AM",27.5324
"2017-12-22:12 AM",20.2224
"2017-12-23:12 AM",17.328
"2017-12-24:12 AM",12.8109
"2017-12-25:12 AM",9.7801
"2017-12-26:12 AM",1.3316
"2017-12-27:12 AM",5.6327
"2017-12-28:12 AM",15.9764
"2017-12-29:12 AM",17.8347
"2017-12-30:12 AM",1.5764
"2017-12-31:12 AM",-6.0858
"2018-01-01:12 AM",-6.3117
"2018-01-02:12 AM",7.5132
"2018-01-03:12 AM",20.3914
"2018-01-04:12 AM",20.6564
"2018-01-05:12 AM",21.15
"2018-01-06:12 AM",21.556
"2018-01-07:12 AM",31.9676
"2018-01-08:12 AM",32.7848
"2018-01-09:12 AM",39.0121
"2018-01-10:12 AM",41.9016
"2018-01-11:12 AM",18.8955
"2018-01-12:12 AM",10.7458
"2018-01-13:12 AM",13.2579
"2018-01-14:12 AM",27.3416
"2018-01-15:12 AM",9.9619
"2018-01-16:12 AM",2.5461
"2018-01-17:12 AM",17.0609
"2018-01-18:12 AM",30.5764
"2018-01-19:12 AM",39.0704
"2018-01-20:12 AM",35.6407
"2018-01-21:12 AM",32.1138
"2018-01-22:12 AM",28.3003
"2018-01-23:12 AM",26.8412
"2018-01-24:12 AM",28.4416
"2018-01-25:12 AM",33.2069
"2018-01-26:12 AM",35.2704
"2018-01-27:12 AM",31.0006
"2018-01-28:12 AM",25.095
"2018-01-29:12 AM",23.6943
"2018-01-30:12 AM",33.6299
"2018-01-31:12 AM",35.1
"2018-02-01:12 AM",24.7874
"2018-02-02:12 AM",26.049
"2018-02-03:12 AM",36.4892
"2018-02-04:12 AM",15.1887
"2018-02-05:12 AM",18.2547
"2018-02-06:12 AM",13.3021
"2018-02-07:12 AM",18.0806
"2018-02-08:12 AM",27.2811
"2018-02-09:12 AM",13.9408
"2018-02-10:12 AM",7.2068
"2018-02-11:12 AM",14.2237
"2018-02-12:12 AM",13.4172
"2018-02-13:12 AM",23.2369
"2018-02-14:12 AM",35.8567
"2018-02-15:12 AM",34.313
"2018-02-16:12 AM",24.5217
"2018-02-17:12 AM",32.4957
"2018-02-18:12 AM",38.4199
"2018-02-19:12 AM",19.2117
"2018-02-20:12 AM",11.3009
"2018-02-21:12 AM",13.4967
"2018-02-22:12 AM",20.1754
"2018-02-23:12 AM",21.3501
"2018-02-24:12 AM",22.7671
"2018-02-25:12 AM",26.2018
"2018-02-26:12 AM",32.5947
"2018-02-27:12 AM",33.5084
"2018-02-28:12 AM",31.9851
"2018-03-01:12 AM",32.4716
"2018-03-02:12 AM",39.1993
"2018-03-03:12 AM",46.1107
"2018-03-04:12 AM",50.1251
"2018-03-05:12 AM",36.4174
"2018-03-06:12 AM",30.1174
"2018-03-07:12 AM",28.8423
"2018-03-08:12 AM",32.1687
"2018-03-09:12 AM",40.37
"2018-03-10:12 AM",40.4033
"2018-03-11:12 AM",33.5073
"2018-03-12:12 AM",34.0358
"2018-03-13:12 AM",36.2475
"2018-03-14:12 AM",44.9962
"2018-03-15:12 AM",48.6154
"2018-03-16:12 AM",37.9823
"2018-03-17:12 AM",34.3382
"2018-03-18:12 AM",37.9287
"2018-03-19:12 AM",34.7043
"2018-03-20:12 AM",34.7612
"2018-03-21:12 AM",39.0729
"2018-03-22:12 AM",48.9546
"2018-03-23:12 AM",47.4852
"2018-03-24:12 AM",41.9929
"2018-03-25:12 AM",38.46
"2018-03-26:12 AM",40.1284
"2018-03-27:12 AM",41.6439
"2018-03-28:12 AM",43.4503
"2018-03-29:12 AM",37.881
"2018-03-30:12 AM",41.2005
"2018-03-31:12 AM",39.6144
"2018-04-01:12 AM",27.7102
"2018-04-02:12 AM",34.3996
"2018-04-03:12 AM",29.1681
"2018-04-04:12 AM",32.2101
"2018-04-05:12 AM",40.3362
"2018-04-06:12 AM",26.1054
"2018-04-07:12 AM",23.4936
"2018-04-08:12 AM",36.5328
"2018-04-09:12 AM",37.6459
"2018-04-10:12 AM",46.6837
"2018-04-11:12 AM",59.596
"2018-04-12:12 AM",57.0765
"2018-04-13:12 AM",43.2811
"2018-04-14:12 AM",27.6024
"2018-04-15:12 AM",26.0537
"2018-04-16:12 AM",31.1392
"2018-04-17:12 AM",41.5971
"2018-04-18:12 AM",41.1854
"2018-04-19:12 AM",42.6954
"2018-04-20:12 AM",44.5505
"2018-04-21:12 AM",44.0611
"2018-04-22:12 AM",47.5653
"2018-04-23:12 AM",53.2234
"2018-04-24:12 AM",46.1638
"2018-04-25:12 AM",46.7397
"2018-04-26:12 AM",51.4794
"2018-04-27:12 AM",56.0412
"2018-04-28:12 AM",53.3442
"2018-04-29:12 AM",60.8261
"2018-04-30:12 AM",66.767
"2018-05-01:12 AM",58.5387
"2018-05-02:12 AM",54.052
"2018-05-03:12 AM",52.468
"2018-05-04:12 AM",58.9321
"2018-05-05:12 AM",65.1663
"2018-05-06:12 AM",64.1368
"2018-05-07:12 AM",66.8584
"2018-05-08:12 AM",68.2491
"2018-05-09:12 AM",67.0599
"2018-05-10:12 AM",64.5445
"2018-05-11:12 AM",58.2015
"2018-05-12:12 AM",51.6918
"2018-05-13:12 AM",54.7768
"2018-05-14:12 AM",59.6133
"2018-05-15:12 AM",64.4677
"2018-05-16:12 AM",68.3472
"2018-05-17:12 AM",71.0951
"2018-05-18:12 AM",67.2805
"2018-05-19:12 AM",52.8064
"2018-05-20:12 AM",51.2928
"2018-05-21:12 AM",60.255
"2018-05-22:12 AM",69.2472
"2018-05-23:12 AM",73.2664
"2018-05-24:12 AM",74.2762
"2018-05-25:12 AM",76.6103
"2018-05-26:12 AM",79.2795
"2018-05-27:12 AM",79.8022
"2018-05-28:12 AM",74.8238
"2018-05-29:12 AM",67.8096
"2018-05-30:12 AM",69.3882
"2018-05-31:12 AM",75.9333
"2018-06-01:12 AM",77.7367
"2018-06-02:12 AM",68.8681
"2018-06-03:12 AM",66.6783
"2018-06-04:12 AM",71.5237
"2018-06-05:12 AM",79.1146
"2018-06-06:12 AM",81.1186
"2018-06-07:12 AM",75.9852
"2018-06-08:12 AM",78.5127
"2018-06-09:12 AM",80.8428
"2018-06-10:12 AM",82.4452
"2018-06-11:12 AM",75.8127
"2018-06-12:12 AM",70.3728
"2018-06-13:12 AM",72.61
"2018-06-14:12 AM",83.6114
"2018-06-15:12 AM",84.1204
"2018-06-16:12 AM",82.9575
"2018-06-17:12 AM",75.5917
"2018-06-18:12 AM",70.8024
"2018-06-19:12 AM",69.1907
"2018-06-20:12 AM",64.5444
"2018-06-21:12 AM",64.8232
"2018-06-22:12 AM",65.3868
"2018-06-23:12 AM",70.4206
"2018-06-24:12 AM",69.0217
"2018-06-25:12 AM",65.6087
"2018-06-26:12 AM",71.3635
"2018-06-27:12 AM",77.7803
"2018-06-28:12 AM",81.6975
"2018-06-29:12 AM",85.6436
"2018-06-30:12 AM",73.6556
"2018-07-01:12 AM",68.4952
"2018-07-02:12 AM",76.4089
"2018-07-03:12 AM",82.5066
"2018-07-04:12 AM",81.5929
"2018-07-05:12 AM",76.1373
"2018-07-06:12 AM",75.9182
"2018-07-07:12 AM",80.0618
"2018-07-08:12 AM",82.6097
"2018-07-09:12 AM",83.1918
"2018-07-10:12 AM",82.7042
